t,dt,desired_v,left,right,distance,state
11.836,0.025,0.62,0.00,0.00,0.10,EmergencyBrake
11.861,0.025,0.62,0.00,0.00,0.10,EmergencyBrake
11.885,0.024,0.61,0.00,0.00,0.10,EmergencyBrake
11.908,0.022,0.60,0.00,0.00,0.10,EmergencyBrake
11.933,0.025,0.60,0.00,0.00,0.10,EmergencyBrake
11.955,0.022,0.59,0.00,0.00,0.10,EmergencyBrake
11.977,0.022,0.58,0.00,0.00,0.10,EmergencyBrake
12.006,0.029,0.57,0.00,0.00,0.10,EmergencyBrake
12.028,0.022,0.57,0.00,0.00,0.10,EmergencyBrake
12.053,0.025,0.56,0.00,0.00,0.10,EmergencyBrake
12.078,0.025,0.55,0.00,0.00,0.10,EmergencyBrake
12.103,0.025,0.54,0.00,0.00,0.10,EmergencyBrake
12.125,0.022,0.54,0.00,0.00,0.10,EmergencyBrake
12.145,0.020,0.53,0.00,0.00,0.10,EmergencyBrake
12.170,0.025,0.52,0.00,0.00,0.10,EmergencyBrake
12.195,0.025,0.51,0.00,0.00,0.10,EmergencyBrake
12.218,0.022,0.50,0.00,0.00,0.10,EmergencyBrake
12.243,0.025,0.50,0.00,0.00,0.10,EmergencyBrake
12.268,0.025,0.49,0.00,0.00,0.10,EmergencyBrake
12.293,0.025,0.48,0.00,0.00,0.10,EmergencyBrake
12.315,0.022,0.47,0.00,0.00,0.10,EmergencyBrake
12.340,0.024,0.46,0.00,0.00,0.10,EmergencyBrake
12.365,0.025,0.45,0.00,0.00,0.10,EmergencyBrake
12.385,0.020,0.44,0.00,0.00,0.10,EmergencyBrake
12.409,0.024,0.43,0.00,0.00,0.10,EmergencyBrake
12.431,0.022,0.43,0.00,0.00,0.10,EmergencyBrake
12.454,0.023,0.42,0.00,0.00,0.10,EmergencyBrake
12.479,0.025,0.41,0.00,0.00,0.10,EmergencyBrake
12.500,0.020,0.40,0.00,0.00,0.10,EmergencyBrake
12.523,0.023,0.39,0.00,0.00,0.10,EmergencyBrake
12.544,0.022,0.38,0.00,0.00,0.10,EmergencyBrake
12.569,0.025,0.37,0.00,0.00,0.10,EmergencyBrake
12.593,0.023,0.37,0.00,0.00,0.10,EmergencyBrake
12.613,0.021,0.36,0.00,0.00,0.10,EmergencyBrake
12.637,0.023,0.35,0.00,0.00,0.10,EmergencyBrake
12.657,0.020,0.34,0.00,0.00,0.10,EmergencyBrake
12.682,0.025,0.33,0.00,0.00,0.10,EmergencyBrake
12.707,0.025,0.32,0.00,0.00,0.10,EmergencyBrake
12.728,0.021,0.32,0.00,0.00,0.10,EmergencyBrake
12.753,0.025,0.31,0.00,0.00,0.10,EmergencyBrake
12.777,0.024,0.30,0.00,0.00,0.10,EmergencyBrake
12.798,0.021,0.29,0.00,0.00,0.10,EmergencyBrake
12.818,0.021,0.28,0.00,0.00,0.10,EmergencyBrake
12.844,0.025,0.27,0.00,0.00,0.10,EmergencyBrake
12.865,0.022,0.27,0.00,0.00,0.10,EmergencyBrake
12.888,0.022,0.26,0.00,0.00,0.10,EmergencyBrake
12.913,0.025,0.25,0.00,0.00,0.10,EmergencyBrake
12.938,0.025,0.24,0.00,0.00,0.10,EmergencyBrake
12.958,0.020,0.24,0.00,0.00,0.10,EmergencyBrake
12.980,0.022,0.23,0.00,0.00,0.10,EmergencyBrake
13.004,0.024,0.22,0.00,0.00,0.10,EmergencyBrake
13.025,0.021,0.22,0.00,0.00,0.10,EmergencyBrake
13.047,0.022,0.21,0.00,0.00,0.10,EmergencyBrake
13.068,0.022,0.20,0.00,0.00,0.10,EmergencyBrake
13.093,0.025,0.20,0.00,0.00,0.10,EmergencyBrake
13.115,0.022,0.19,0.00,0.00,0.10,EmergencyBrake
13.141,0.025,0.18,0.00,0.00,0.10,EmergencyBrake
13.166,0.025,0.18,0.00,0.00,0.10,EmergencyBrake
13.187,0.021,0.17,0.00,0.00,0.10,EmergencyBrake
13.212,0.025,0.17,0.00,0.00,0.10,EmergencyBrake
13.235,0.024,0.16,0.00,0.00,0.10,EmergencyBrake
13.258,0.023,0.16,0.00,0.00,0.10,EmergencyBrake
13.279,0.021,0.15,0.00,0.00,0.10,EmergencyBrake
13.304,0.025,0.15,0.00,0.00,0.10,EmergencyBrake
13.328,0.024,0.14,0.00,0.00,0.10,EmergencyBrake
13.349,0.022,0.14,0.00,0.00,0.10,EmergencyBrake
13.371,0.022,0.13,0.00,0.00,0.10,EmergencyBrake
13.395,0.024,0.13,0.00,0.00,0.10,EmergencyBrake
13.420,0.025,0.13,0.00,0.00,0.10,EmergencyBrake
13.442,0.021,0.12,0.00,0.00,0.10,EmergencyBrake
13.467,0.025,0.12,0.00,0.00,0.10,EmergencyBrake
13.490,0.023,0.12,0.00,0.00,0.10,EmergencyBrake
13.515,0.025,0.11,0.00,0.00,0.10,EmergencyBrake
13.538,0.023,0.11,0.00,0.00,0.10,EmergencyBrake
13.563,0.025,0.11,0.00,0.00,0.10,EmergencyBrake
13.584,0.020,0.11,0.00,0.00,0.10,EmergencyBrake
13.606,0.022,0.10,0.00,0.00,0.10,EmergencyBrake
13.631,0.025,0.10,0.00,0.00,0.10,EmergencyBrake
13.655,0.025,0.10,0.00,0.00,0.10,EmergencyBrake
13.678,0.023,0.10,0.00,0.00,0.10,EmergencyBrake
13.703,0.025,0.10,0.00,0.00,0.10,EmergencyBrake
13.728,0.025,0.10,0.00,0.00,0.10,EmergencyBrake
13.753,0.025,0.10,0.00,0.00,0.10,EmergencyBrake
13.778,0.025,0.10,0.00,0.00,0.10,EmergencyBrake
13.800,0.022,0.10,0.00,0.00,0.10,EmergencyBrake
13.824,0.025,0.10,0.00,0.00,0.10,EmergencyBrake
13.848,0.024,0.10,0.00,0.00,0.10,EmergencyBrake
13.868,0.020,0.10,0.00,0.00,0.10,EmergencyBrake
13.889,0.021,0.10,0.00,0.00,0.10,EmergencyBrake
13.914,0.025,0.11,0.00,0.00,0.10,EmergencyBrake
13.935,0.021,0.11,0.00,0.00,0.10,EmergencyBrake
13.961,0.025,0.11,0.00,0.00,0.10,EmergencyBrake
13.986,0.025,0.11,0.00,0.00,0.10,EmergencyBrake
14.011,0.025,0.12,0.00,0.00,0.10,EmergencyBrake
14.036,0.025,0.12,0.00,0.00,0.10,EmergencyBrake
14.061,0.025,0.12,0.00,0.00,0.10,EmergencyBrake
14.104,0.043,0.13,0.00,0.00,0.10,EmergencyBrake
14.135,0.031,0.13,0.00,0.00,0.10,EmergencyBrake
14.160,0.025,0.14,0.00,0.00,0.10,EmergencyBrake
