t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.12,0.12,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,0.12,0.12,1.00,Run,0.004,0.004,0.5964,1.000
0.023,0.010,0.60,0.11,0.11,1.00,Run,0.006,0.006,0.5936,1.000
0.035,0.013,0.60,0.11,0.11,1.00,Run,0.010,0.010,0.5903,1.000
0.048,0.013,0.60,0.11,0.11,1.00,Run,0.013,0.013,0.5871,1.000
0.060,0.013,0.60,0.11,0.11,1.00,Run,0.016,0.016,0.5840,1.000
0.073,0.012,0.60,0.11,0.11,1.00,Run,0.019,0.019,0.5810,1.000
0.085,0.012,0.60,0.11,0.11,1.00,Run,0.022,0.022,0.5781,1.000
0.098,0.013,0.60,0.10,0.10,1.00,Run,0.025,0.025,0.5751,1.000
0.110,0.013,0.60,0.10,0.10,1.00,Run,0.028,0.028,0.5723,1.000
0.123,0.012,0.60,0.10,0.10,1.00,Run,0.031,0.031,0.5695,1.000
0.134,0.012,0.60,0.10,0.10,1.00,Run,0.033,0.033,0.5669,1.000
0.145,0.011,0.60,0.10,0.10,1.00,Run,0.035,0.035,0.5645,1.000
0.158,0.013,0.60,0.10,0.10,1.00,Run,0.038,0.038,0.5618,1.000
0.170,0.013,0.60,0.10,0.10,1.00,Run,0.041,0.041,0.5592,1.000
0.183,0.012,0.60,0.10,0.10,1.00,Run,0.043,0.043,0.5566,1.000
0.195,0.013,0.60,0.10,0.10,1.00,Run,0.046,0.046,0.5540,1.000
0.206,0.011,0.60,0.10,0.10,1.00,Run,0.048,0.048,0.5518,1.000
0.219,0.013,0.60,0.11,0.11,1.00,Run,0.051,0.051,0.5493,1.000
0.231,0.013,0.60,0.11,0.11,1.00,Run,0.053,0.053,0.5468,1.000
0.244,0.013,0.60,0.11,0.11,1.00,Run,0.056,0.056,0.5443,1.000
0.256,0.012,0.60,0.11,0.11,1.00,Run,0.058,0.058,0.5419,1.000
0.269,0.013,0.60,0.11,0.11,1.00,Run,0.060,0.060,0.5395,1.000
0.281,0.013,0.60,0.11,0.11,1.00,Run,0.063,0.063,0.5372,1.000
0.293,0.011,0.60,0.11,0.11,1.00,Run,0.065,0.065,0.5351,1.000
0.305,0.013,0.60,0.11,0.11,1.00,Run,0.067,0.067,0.5327,1.000
0.318,0.013,0.60,0.11,0.11,1.00,Run,0.070,0.070,0.5305,1.000
0.330,0.013,0.60,0.11,0.11,1.00,Run,0.072,0.072,0.5282,1.000
0.343,0.012,0.60,0.11,0.11,1.00,Run,0.074,0.074,0.5260,1.000
0.355,0.013,0.60,0.11,0.11,1.00,Run,0.076,0.076,0.5238,1.000
0.368,0.013,0.60,0.11,0.11,1.00,Run,0.078,0.078,0.5216,1.000
0.380,0.013,0.60,0.11,0.11,1.00,Run,0.081,0.081,0.5195,1.000
0.393,0.012,0.60,0.11,0.11,1.00,Run,0.083,0.083,0.5174,1.000
0.405,0.013,0.60,0.11,0.11,1.00,Run,0.085,0.085,0.5153,1.000
0.418,0.013,0.60,0.11,0.11,1.00,Run,0.087,0.087,0.5132,1.000
0.431,0.013,0.60,0.11,0.11,1.00,Run,0.089,0.089,0.5111,1.000
0.443,0.013,0.60,0.11,0.11,1.00,Run,0.091,0.091,0.5091,1.000
0.456,0.013,0.60,0.11,0.11,1.00,Run,0.093,0.093,0.5071,1.000
0.468,0.013,0.60,0.11,0.11,1.00,Run,0.095,0.095,0.5051,1.000
0.481,0.013,0.60,0.11,0.11,1.00,Run,0.097,0.097,0.5032,1.000
0.493,0.012,0.60,0.11,0.11,1.00,Run,0.099,0.099,0.5013,1.000
0.505,0.013,0.60,0.11,0.11,1.00,Run,0.101,0.101,0.4994,1.000
0.518,0.013,0.60,0.11,0.11,1.00,Run,0.102,0.102,0.4975,1.000
0.531,0.013,0.60,0.11,0.11,1.00,Run,0.104,0.104,0.4956,1.000
0.543,0.012,0.60,0.11,0.11,1.00,Run,0.106,0.106,0.4938,1.000
0.555,0.013,0.60,0.11,0.11,1.00,Run,0.108,0.108,0.4920,1.000
0.568,0.013,0.60,0.11,0.11,1.00,Run,0.110,0.110,0.4902,1.000
0.580,0.013,0.60,0.11,0.11,1.00,Run,0.112,0.112,0.4884,1.000
0.593,0.013,0.60,0.11,0.11,1.00,Run,0.113,0.113,0.4866,1.000
0.606,0.013,0.60,0.11,0.11,1.00,Run,0.115,0.115,0.4849,1.000
0.618,0.013,0.60,0.11,0.11,1.00,Run,0.117,0.117,0.4831,1.000
0.631,0.013,0.60,0.11,0.11,1.00,Run,0.119,0.119,0.4814,1.000
0.643,0.012,0.60,0.11,0.11,1.00,Run,0.120,0.120,0.4798,1.000
0.655,0.013,0.60,0.11,0.11,1.00,Run,0.122,0.122,0.4781,1.000
0.668,0.013,0.60,0.11,0.11,1.00,Run,0.124,0.124,0.4765,1.000
0.680,0.013,0.60,0.11,0.11,1.00,Run,0.125,0.125,0.4748,1.000
0.693,0.012,0.60,0.11,0.11,1.00,Run,0.127,0.127,0.4733,1.000
0.705,0.013,0.60,0.11,0.11,1.00,Run,0.128,0.128,0.4716,1.000
0.718,0.013,0.60,0.12,0.12,1.00,Run,0.130,0.130,0.4701,1.000
0.730,0.013,0.60,0.12,0.12,1.00,Run,0.132,0.132,0.4685,1.000
