t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.06,0.06,1.00,Run,0.000,0.000,0.6000,1.000
0.011,0.011,0.60,0.06,0.06,1.00,Run,0.002,0.002,0.5984,1.000
0.023,0.013,0.60,0.06,0.06,1.00,Run,0.003,0.003,0.5966,1.000
0.034,0.010,0.60,0.06,0.06,1.00,Run,0.005,0.005,0.5951,1.000
0.046,0.013,0.60,0.06,0.06,1.00,Run,0.007,0.007,0.5934,1.000
0.059,0.013,0.60,0.06,0.06,1.00,Run,0.008,0.008,0.5916,1.000
0.070,0.012,0.60,0.06,0.06,1.00,Run,0.010,0.010,0.5900,1.000
0.083,0.013,0.60,0.06,0.06,1.00,Run,0.012,0.012,0.5883,1.000
0.095,0.012,0.60,0.06,0.06,1.00,Run,0.013,0.013,0.5866,1.000
0.108,0.013,0.60,0.06,0.06,1.00,Run,0.015,0.015,0.5849,1.000
0.120,0.013,0.60,0.06,0.06,1.00,Run,0.017,0.017,0.5833,1.000
0.131,0.011,0.60,0.06,0.06,1.00,Run,0.018,0.018,0.5818,1.000
0.144,0.013,0.60,0.06,0.06,1.00,Run,0.020,0.020,0.5802,1.000
0.154,0.010,0.60,0.06,0.06,1.00,Run,0.021,0.021,0.5788,1.000
0.165,0.011,0.60,0.06,0.06,1.00,Run,0.023,0.023,0.5774,1.000
0.176,0.011,0.60,0.06,0.06,1.00,Run,0.024,0.024,0.5760,1.000
0.188,0.013,0.60,0.06,0.06,1.00,Run,0.026,0.026,0.5743,1.000
0.201,0.013,0.60,0.06,0.06,1.00,Run,0.027,0.027,0.5727,1.000
0.211,0.010,0.60,0.07,0.07,1.00,Run,0.029,0.029,0.5714,1.000
0.224,0.012,0.60,0.07,0.07,1.00,Run,0.030,0.030,0.5698,1.000
0.234,0.010,0.60,0.07,0.07,1.00,Run,0.031,0.031,0.5685,1.000
0.245,0.011,0.60,0.07,0.07,1.00,Run,0.033,0.033,0.5671,1.000
0.258,0.013,0.60,0.07,0.07,1.00,Run,0.035,0.035,0.5655,1.000
0.270,0.012,0.60,0.07,0.07,1.00,Run,0.036,0.036,0.5639,1.000
0.282,0.012,0.60,0.07,0.07,1.00,Run,0.038,0.038,0.5624,1.000
0.293,0.011,0.60,0.07,0.07,1.00,Run,0.039,0.039,0.5610,1.000
0.304,0.012,0.60,0.07,0.07,1.00,Run,0.040,0.040,0.5596,1.000
0.317,0.013,0.60,0.07,0.07,1.00,Run,0.042,0.042,0.5580,1.000
0.329,0.013,0.60,0.07,0.07,1.00,Run,0.044,0.044,0.5565,1.000
0.342,0.012,0.60,0.07,0.07,1.00,Run,0.045,0.045,0.5549,1.000
0.353,0.011,0.60,0.07,0.07,1.00,Run,0.046,0.046,0.5535,1.000
0.366,0.012,0.60,0.07,0.07,1.00,Run,0.048,0.048,0.5520,1.000
0.378,0.013,0.60,0.07,0.07,1.00,Run,0.050,0.050,0.5504,1.000
0.391,0.013,0.60,0.07,0.07,1.00,Run,0.051,0.051,0.5489,1.000
0.403,0.013,0.60,0.07,0.07,1.00,Run,0.053,0.053,0.5474,1.000
0.416,0.013,0.60,0.08,0.08,1.00,Run,0.054,0.054,0.5458,1.000
0.428,0.013,0.60,0.08,0.08,1.00,Run,0.056,0.056,0.5443,1.000
0.441,0.013,0.60,0.08,0.08,1.00,Run,0.057,0.057,0.5428,1.000
0.453,0.012,0.60,0.08,0.08,1.00,Run,0.059,0.059,0.5413,1.000
0.464,0.011,0.60,0.08,0.08,1.00,Run,0.060,0.060,0.5400,1.000
0.474,0.010,0.60,0.08,0.08,1.00,Run,0.061,0.061,0.5388,1.000
0.487,0.013,0.60,0.08,0.08,1.00,Run,0.063,0.063,0.5373,1.000
0.499,0.013,0.60,0.08,0.08,1.00,Run,0.064,0.064,0.5358,1.000
0.512,0.013,0.60,0.08,0.08,1.00,Run,0.066,0.066,0.5343,1.000
0.524,0.012,0.60,0.08,0.08,1.00,Run,0.067,0.067,0.5329,1.000
0.537,0.013,0.60,0.08,0.08,1.00,Run,0.069,0.069,0.5314,1.000
0.549,0.013,0.60,0.08,0.08,1.00,Run,0.070,0.070,0.5299,1.000
0.560,0.011,0.60,0.08,0.08,1.00,Run,0.071,0.071,0.5286,1.000
0.573,0.013,0.60,0.08,0.08,1.00,Run,0.073,0.073,0.5272,1.000
0.586,0.013,0.60,0.08,0.08,1.00,Run,0.074,0.074,0.5257,1.000
0.598,0.013,0.60,0.08,0.08,1.00,Run,0.076,0.076,0.5242,1.000
0.611,0.013,0.60,0.08,0.08,1.00,Run,0.077,0.077,0.5228,1.000
0.621,0.011,0.60,0.09,0.09,1.00,Run,0.078,0.078,0.5216,1.000
0.634,0.013,0.60,0.09,0.09,1.00,Run,0.080,0.080,0.5201,1.000
0.647,0.013,0.60,0.09,0.09,1.00,Run,0.081,0.081,0.5186,1.000
0.659,0.013,0.60,0.09,0.09,1.00,Run,0.083,0.083,0.5172,1.000
0.671,0.012,0.60,0.09,0.09,1.00,Run,0.084,0.084,0.5158,1.000
0.682,0.011,0.60,0.09,0.09,1.00,Run,0.085,0.085,0.5146,1.000
0.694,0.013,0.60,0.09,0.09,1.00,Run,0.087,0.087,0.5132,1.000
0.707,0.013,0.60,0.09,0.09,1.00,Run,0.088,0.088,0.5118,1.000
0.720,0.013,0.60,0.09,0.09,1.00,Run,0.090,0.090,0.5103,1.000
0.731,0.012,0.60,0.09,0.09,1.00,Run,0.091,0.091,0.5090,1.000
0.743,0.011,0.60,0.09,0.09,1.00,Run,0.092,0.092,0.5078,1.000
0.755,0.013,0.60,0.09,0.09,1.00,Run,0.094,0.094,0.5063,1.000
0.768,0.013,0.60,0.09,0.09,1.00,Run,0.095,0.095,0.5049,1.000
0.780,0.013,0.60,0.09,0.09,1.00,Run,0.096,0.096,0.5035,1.000
0.791,0.011,0.60,0.09,0.09,1.00,Run,0.098,0.098,0.5023,1.000
0.801,0.010,0.60,0.09,0.09,1.00,Run,0.099,0.099,0.5012,1.000
0.814,0.013,0.60,0.09,0.09,1.00,Run,0.100,0.100,0.4998,1.000
0.826,0.013,0.60,0.09,0.09,1.00,Run,0.102,0.102,0.4984,1.000
0.839,0.013,0.60,0.10,0.10,1.00,Run,0.103,0.103,0.4970,1.000
0.851,0.012,0.60,0.10,0.10,1.00,Run,0.104,0.104,0.4957,1.000
0.864,0.012,0.60,0.10,0.10,1.00,Run,0.106,0.106,0.4943,1.000
0.876,0.013,0.60,0.10,0.10,1.00,Run,0.107,0.107,0.4930,1.000
0.889,0.013,0.60,0.10,0.10,1.00,Run,0.108,0.108,0.4916,1.000
0.901,0.013,0.60,0.10,0.10,1.00,Run,0.110,0.110,0.4902,1.000
0.912,0.011,0.60,0.10,0.10,1.00,Run,0.111,0.111,0.4890,1.000
0.925,0.012,0.60,0.10,0.10,1.00,Run,0.112,0.112,0.4877,1.000
0.937,0.013,0.60,0.10,0.10,1.00,Run,0.114,0.114,0.4863,1.000
0.950,0.013,0.60,0.10,0.10,1.00,Run,0.115,0.115,0.4850,1.000
0.961,0.011,0.60,0.10,0.10,1.00,Run,0.116,0.116,0.4837,1.000
0.974,0.013,0.60,0.10,0.10,1.00,Run,0.118,0.118,0.4824,1.000
0.986,0.013,0.60,0.10,0.10,1.00,Run,0.119,0.119,0.4810,1.000
0.999,0.013,0.60,0.10,0.10,1.00,Run,0.120,0.120,0.4797,1.000
1.011,0.012,0.60,0.10,0.10,1.00,Run,0.122,0.122,0.4784,1.000
1.024,0.013,0.60,0.10,0.10,1.00,Run,0.123,0.123,0.4771,1.000
1.035,0.011,0.60,0.10,0.10,1.00,Run,0.124,0.124,0.4759,1.000
1.048,0.013,0.60,0.10,0.10,1.00,Run,0.125,0.125,0.4745,1.000
1.060,0.013,0.60,0.11,0.11,1.00,Run,0.127,0.127,0.4732,1.000
1.071,0.011,0.60,0.11,0.11,1.00,Run,0.128,0.128,0.4721,1.000
1.084,0.013,0.60,0.11,0.11,1.00,Run,0.129,0.129,0.4707,1.000
1.096,0.013,0.60,0.11,0.11,1.00,Run,0.131,0.131,0.4694,1.000
1.109,0.012,0.60,0.11,0.11,1.00,Run,0.132,0.132,0.4681,1.000
1.121,0.013,0.60,0.11,0.11,1.00,Run,0.133,0.133,0.4668,1.000
1.134,0.012,0.60,0.11,0.11,1.00,Run,0.134,0.134,0.4655,1.000
1.146,0.012,0.60,0.11,0.11,1.00,Run,0.136,0.136,0.4642,1.000
1.158,0.012,0.60,0.11,0.11,1.00,Run,0.137,0.137,0.4629,1.000
1.171,0.013,0.60,0.11,0.11,1.00,Run,0.138,0.138,0.4616,1.000
1.181,0.010,0.60,0.11,0.11,1.00,Run,0.139,0.139,0.4606,1.000
1.194,0.013,0.60,0.11,0.11,1.00,Run,0.141,0.141,0.4593,1.000
1.206,0.013,0.60,0.11,0.11,1.00,Run,0.142,0.142,0.4580,1.000
1.219,0.013,0.60,0.11,0.11,1.00,Run,0.143,0.143,0.4567,1.000
1.231,0.012,0.60,0.11,0.11,1.00,Run,0.145,0.145,0.4554,1.000
1.244,0.013,0.60,0.11,0.11,1.00,Run,0.146,0.146,0.4542,1.000
1.255,0.011,0.60,0.11,0.11,1.00,Run,0.147,0.147,0.4530,1.000
1.268,0.013,0.60,0.11,0.11,1.00,Run,0.148,0.148,0.4517,1.000
1.280,0.013,0.60,0.12,0.12,1.00,Run,0.150,0.150,0.4504,1.000
1.293,0.013,0.60,0.12,0.12,1.00,Run,0.151,0.151,0.4492,1.000
1.305,0.012,0.60,0.12,0.12,1.00,Run,0.152,0.152,0.4480,1.000
1.317,0.013,0.60,0.12,0.12,1.00,Run,0.153,0.153,0.4467,1.000
1.330,0.013,0.60,0.12,0.12,1.00,Run,0.155,0.155,0.4454,1.000
1.341,0.011,0.60,0.12,0.12,1.00,Run,0.156,0.156,0.4443,1.000
1.354,0.013,0.60,0.12,0.12,1.00,Run,0.157,0.157,0.4430,1.000
1.366,0.012,0.60,0.12,0.12,1.00,Run,0.158,0.158,0.4418,1.000
1.379,0.013,0.60,0.12,0.12,1.00,Run,0.159,0.159,0.4405,1.000
1.391,0.013,0.60,0.12,0.12,1.00,Run,0.161,0.161,0.4393,1.000
1.403,0.012,0.60,0.12,0.12,1.00,Run,0.162,0.162,0.4381,1.000
1.416,0.013,0.60,0.12,0.12,1.00,Run,0.163,0.163,0.4368,1.000
1.428,0.013,0.60,0.12,0.12,1.00,Run,0.164,0.164,0.4356,1.000
