t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.18,0.18,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,0.17,0.17,1.00,Run,0.005,0.005,0.5947,1.000
0.025,0.013,0.60,0.16,0.16,1.00,Run,0.010,0.010,0.5898,1.000
0.038,0.013,0.60,0.16,0.16,1.00,Run,0.015,0.015,0.5851,1.000
0.050,0.013,0.60,0.15,0.15,1.00,Run,0.019,0.019,0.5806,1.000
0.063,0.013,0.60,0.15,0.15,1.00,Run,0.024,0.024,0.5763,1.000
0.075,0.013,0.60,0.15,0.15,1.00,Run,0.028,0.028,0.5722,1.000
0.088,0.013,0.60,0.14,0.14,1.00,Run,0.032,0.032,0.5681,1.000
0.101,0.013,0.60,0.14,0.14,1.00,Run,0.036,0.036,0.5642,1.000
0.113,0.013,0.60,0.14,0.14,1.00,Run,0.040,0.040,0.5603,1.000
0.124,0.011,0.60,0.14,0.14,1.00,Run,0.043,0.043,0.5571,1.000
0.136,0.013,0.60,0.14,0.14,1.00,Run,0.047,0.047,0.5534,1.000
0.147,0.011,0.60,0.14,0.14,1.00,Run,0.050,0.050,0.5503,1.000
0.158,0.011,0.60,0.14,0.14,1.00,Run,0.053,0.053,0.5473,1.000
0.170,0.013,0.60,0.14,0.14,1.00,Run,0.056,0.056,0.5438,1.000
0.183,0.012,0.60,0.14,0.14,1.00,Run,0.060,0.060,0.5404,1.000
0.195,0.012,0.60,0.14,0.14,1.00,Run,0.063,0.063,0.5372,1.000
0.207,0.013,0.60,0.14,0.14,1.00,Run,0.066,0.066,0.5339,1.000
0.220,0.012,0.60,0.14,0.14,1.00,Run,0.069,0.069,0.5306,1.000
0.230,0.011,0.60,0.14,0.14,1.00,Run,0.072,0.072,0.5278,1.000
0.243,0.012,0.60,0.14,0.14,1.00,Run,0.075,0.075,0.5247,1.000
0.255,0.013,0.60,0.14,0.14,1.00,Run,0.078,0.078,0.5215,1.000
0.268,0.013,0.60,0.14,0.14,1.00,Run,0.082,0.082,0.5185,1.000
0.280,0.013,0.60,0.14,0.14,1.00,Run,0.085,0.085,0.5154,1.000
0.293,0.013,0.60,0.14,0.14,1.00,Run,0.088,0.088,0.5124,1.000
0.305,0.013,0.60,0.14,0.14,1.00,Run,0.091,0.091,0.5095,1.000
0.318,0.013,0.60,0.14,0.14,1.00,Run,0.093,0.093,0.5066,1.000
0.330,0.013,0.60,0.14,0.14,1.00,Run,0.096,0.096,0.5037,1.000
0.343,0.012,0.60,0.14,0.14,1.00,Run,0.099,0.099,0.5010,1.000
0.355,0.013,0.60,0.14,0.14,1.00,Run,0.102,0.102,0.4982,1.000
0.368,0.013,0.60,0.14,0.14,1.00,Run,0.105,0.105,0.4955,1.000
0.380,0.012,0.60,0.14,0.14,1.00,Run,0.107,0.107,0.4928,1.000
0.393,0.013,0.60,0.14,0.14,1.00,Run,0.110,0.110,0.4902,1.000
0.405,0.013,0.60,0.14,0.14,1.00,Run,0.112,0.112,0.4876,1.000
0.418,0.013,0.60,0.14,0.14,1.00,Run,0.115,0.115,0.4850,1.000
0.430,0.012,0.60,0.14,0.14,1.00,Run,0.117,0.117,0.4825,1.000
0.443,0.013,0.60,0.14,0.14,1.00,Run,0.120,0.120,0.4800,1.000
0.456,0.013,0.60,0.14,0.14,1.00,Run,0.122,0.122,0.4776,1.000
0.468,0.013,0.60,0.14,0.14,1.00,Run,0.125,0.125,0.4752,1.000
0.481,0.013,0.60,0.14,0.14,1.00,Run,0.127,0.127,0.4728,1.000
0.493,0.013,0.60,0.14,0.14,1.00,Run,0.130,0.130,0.4705,1.000
0.506,0.013,0.60,0.14,0.14,1.00,Run,0.132,0.132,0.4682,1.000
0.518,0.013,0.60,0.14,0.14,1.00,Run,0.134,0.134,0.4659,1.000
0.531,0.013,0.60,0.14,0.14,1.00,Run,0.136,0.136,0.4637,1.000
0.543,0.013,0.60,0.14,0.14,1.00,Run,0.139,0.139,0.4615,1.000
0.556,0.013,0.60,0.14,0.14,1.00,Run,0.141,0.141,0.4593,1.000
0.569,0.013,0.60,0.14,0.14,1.00,Run,0.143,0.143,0.4572,1.000
0.581,0.013,0.60,0.14,0.14,1.00,Run,0.145,0.145,0.4551,1.000
0.594,0.013,0.60,0.14,0.14,1.00,Run,0.147,0.147,0.4531,1.000
0.606,0.013,0.60,0.14,0.14,1.00,Run,0.149,0.149,0.4511,1.000
