t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,0.05,0.05,1.00,Run,0.000,0.000,0.3000,1.000
0.013,0.013,0.30,0.04,0.04,1.00,Run,0.002,0.002,0.2982,1.000
0.025,0.013,0.30,0.04,0.04,1.00,Run,0.003,0.003,0.2965,1.000
0.038,0.013,0.30,0.04,0.04,1.00,Run,0.005,0.005,0.2949,1.000
0.050,0.013,0.30,0.04,0.04,1.00,Run,0.007,0.007,0.2934,1.000
0.063,0.013,0.30,0.04,0.04,1.00,Run,0.008,0.008,0.2920,1.000
0.075,0.013,0.30,0.04,0.04,1.00,Run,0.009,0.009,0.2906,1.000
0.088,0.013,0.30,0.04,0.04,1.00,Run,0.011,0.011,0.2893,1.000
0.101,0.013,0.30,0.04,0.04,1.00,Run,0.012,0.012,0.2881,1.000
0.112,0.011,0.30,0.04,0.04,1.00,Run,0.013,0.013,0.2870,1.000
0.122,0.010,0.30,0.04,0.04,1.00,Run,0.014,0.014,0.2860,1.000
0.135,0.013,0.30,0.04,0.04,1.00,Run,0.015,0.015,0.2849,1.000
0.147,0.013,0.30,0.04,0.04,1.00,Run,0.016,0.016,0.2838,1.000
0.160,0.013,0.30,0.04,0.04,1.00,Run,0.017,0.017,0.2828,1.000
0.170,0.010,0.30,0.04,0.04,1.00,Run,0.018,0.018,0.2820,1.000
0.183,0.013,0.30,0.04,0.04,1.00,Run,0.019,0.019,0.2810,1.000
0.195,0.012,0.30,0.04,0.04,1.00,Run,0.020,0.020,0.2801,1.000
0.208,0.013,0.30,0.04,0.04,1.00,Run,0.021,0.021,0.2792,1.000
0.220,0.012,0.30,0.04,0.04,1.00,Run,0.022,0.022,0.2784,1.000
0.232,0.012,0.30,0.04,0.04,1.00,Run,0.022,0.022,0.2776,1.000
0.244,0.013,0.30,0.04,0.04,1.00,Run,0.023,0.023,0.2768,1.000
0.257,0.012,0.30,0.04,0.04,1.00,Run,0.024,0.024,0.2760,1.000
0.269,0.013,0.30,0.04,0.04,1.00,Run,0.025,0.025,0.2753,1.000
0.280,0.011,0.30,0.04,0.04,1.00,Run,0.025,0.025,0.2746,1.000
0.292,0.012,0.30,0.04,0.04,1.00,Run,0.026,0.026,0.2739,1.000
0.305,0.013,0.30,0.04,0.04,1.00,Run,0.027,0.027,0.2733,1.000
0.317,0.013,0.30,0.04,0.04,1.00,Run,0.027,0.027,0.2726,1.000
0.330,0.013,0.30,0.04,0.04,1.00,Run,0.028,0.028,0.2720,1.000
0.342,0.013,0.30,0.04,0.04,1.00,Run,0.029,0.029,0.2713,1.000
0.355,0.013,0.30,0.04,0.04,1.00,Run,0.029,0.029,0.2707,1.000
0.367,0.013,0.30,0.04,0.04,1.00,Run,0.030,0.030,0.2702,1.000
0.380,0.012,0.30,0.04,0.04,1.00,Run,0.030,0.030,0.2696,1.000
0.392,0.012,0.30,0.04,0.04,1.00,Run,0.031,0.031,0.2691,1.000
0.405,0.013,0.30,0.04,0.04,1.00,Run,0.031,0.031,0.2685,1.000
0.417,0.013,0.30,0.04,0.04,1.00,Run,0.032,0.032,0.2680,1.000
0.430,0.013,0.30,0.04,0.04,1.00,Run,0.032,0.032,0.2675,1.000
0.443,0.013,0.30,0.04,0.04,1.00,Run,0.033,0.033,0.2670,1.000
0.455,0.013,0.30,0.04,0.04,1.00,Run,0.033,0.033,0.2666,1.000
0.468,0.013,0.30,0.04,0.04,1.00,Run,0.034,0.034,0.2661,1.000
0.479,0.012,0.30,0.04,0.04,1.00,Run,0.034,0.034,0.2657,1.000
0.490,0.011,0.30,0.04,0.04,1.00,Run,0.035,0.035,0.2653,1.000
0.503,0.013,0.30,0.04,0.04,1.00,Run,0.035,0.035,0.2649,1.000
0.515,0.012,0.30,0.05,0.05,1.00,Run,0.035,0.035,0.2645,1.000
0.527,0.013,0.30,0.05,0.05,1.00,Run,0.036,0.036,0.2641,1.000
0.540,0.013,0.30,0.05,0.05,1.00,Run,0.036,0.036,0.2637,1.000
0.551,0.012,0.30,0.05,0.05,1.00,Run,0.037,0.037,0.2634,1.000
0.564,0.013,0.30,0.05,0.05,1.00,Run,0.037,0.037,0.2630,1.000
0.577,0.013,0.30,0.05,0.05,1.00,Run,0.037,0.037,0.2627,1.000
0.589,0.013,0.30,0.05,0.05,1.00,Run,0.038,0.038,0.2623,1.000
0.600,0.011,0.30,0.05,0.05,1.00,Run,0.038,0.038,0.2620,1.000
0.613,0.013,0.30,0.05,0.05,1.00,Run,0.038,0.038,0.2617,1.000
0.625,0.013,0.30,0.05,0.05,1.00,Run,0.039,0.039,0.2613,1.000
