t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6313,1.000
0.025,0.013,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5996,1.000
0.037,0.012,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6294,1.000
0.050,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5975,1.000
0.062,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6288,1.000
0.075,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5971,1.000
0.087,0.012,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6274,1.000
0.100,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5957,1.000
0.112,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6269,1.000
0.125,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5954,1.000
0.137,0.012,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6259,1.000
0.149,0.012,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5954,1.000
0.162,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6266,1.000
0.174,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5962,1.000
0.186,0.012,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6264,1.000
0.197,0.011,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5986,1.000
0.209,0.012,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6279,1.000
0.219,0.010,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6017,1.000
0.230,0.011,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6281,1.000
0.243,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5966,1.000
0.255,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6278,1.000
0.267,0.012,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5975,1.000
0.280,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6287,1.000
0.291,0.011,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6014,1.000
0.302,0.011,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6289,1.000
0.314,0.012,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5980,1.000
0.326,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6292,1.000
0.339,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5977,1.000
0.351,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6288,1.000
0.364,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5972,1.000
0.377,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6285,1.000
0.389,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5969,1.000
0.400,0.011,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6234,1.000
0.412,0.012,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5922,1.000
0.425,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6235,1.000
0.437,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5925,1.000
0.453,0.016,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6315,1.000
0.464,0.012,0.60,1.00,1.00,1.00,Run,-0.003,-0.003,0.6025,1.000
0.480,0.015,0.60,-1.00,-1.00,1.00,Run,-0.040,-0.040,0.6401,1.000
0.490,0.010,0.60,1.00,1.00,1.00,Run,-0.014,-0.014,0.6140,1.000
0.500,0.010,0.60,-1.00,-1.00,1.00,Run,-0.039,-0.039,0.6394,1.000
0.513,0.012,0.60,1.00,1.00,1.00,Run,-0.008,-0.008,0.6080,1.000
0.523,0.011,0.60,-1.00,-1.00,1.00,Run,-0.035,-0.035,0.6349,1.000
0.536,0.013,0.60,1.00,1.00,1.00,Run,-0.003,-0.003,0.6031,1.000
0.549,0.013,0.60,-1.00,-1.00,1.00,Run,-0.034,-0.034,0.6342,1.000
0.561,0.013,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6022,1.000
0.587,0.026,0.60,-0.62,-0.62,1.00,Run,-0.042,-0.042,0.6416,1.000
0.597,0.010,0.60,1.00,1.00,1.00,Run,-0.016,-0.016,0.6155,1.000
0.610,0.013,0.60,-1.00,-1.00,1.00,Run,-0.047,-0.047,0.6465,1.000
0.623,0.013,0.60,1.00,1.00,1.00,Run,-0.015,-0.015,0.6145,1.000
0.635,0.013,0.60,-1.00,-1.00,1.00,Run,-0.045,-0.045,0.6454,1.000
0.647,0.012,0.60,1.00,1.00,1.00,Run,-0.015,-0.015,0.6152,1.000
0.660,0.013,0.60,-1.00,-1.00,1.00,Run,-0.046,-0.046,0.6462,1.000
0.672,0.013,0.60,1.00,1.00,1.00,Run,-0.014,-0.014,0.6144,1.000
0.685,0.013,0.60,-1.00,-1.00,1.00,Run,-0.045,-0.045,0.6453,1.000
0.697,0.012,0.60,1.00,1.00,1.00,Run,-0.014,-0.014,0.6141,1.000
0.710,0.013,0.60,-1.00,-1.00,1.00,Run,-0.045,-0.045,0.6450,1.000
0.722,0.013,0.60,1.00,1.00,1.00,Run,-0.013,-0.013,0.6132,1.000
0.735,0.013,0.60,-1.00,-1.00,1.00,Run,-0.044,-0.044,0.6441,1.000
0.747,0.012,0.60,1.00,1.00,1.00,Run,-0.013,-0.013,0.6128,1.000
0.760,0.013,0.60,-1.00,-1.00,1.00,Run,-0.044,-0.044,0.6437,1.000
0.772,0.013,0.60,1.00,1.00,1.00,Run,-0.012,-0.012,0.6119,1.000
0.785,0.013,0.60,-1.00,-1.00,1.00,Run,-0.043,-0.043,0.6428,1.000
0.795,0.010,0.60,1.00,1.00,1.00,Run,-0.017,-0.017,0.6167,1.000
0.807,0.012,0.60,-1.00,-1.00,1.00,Run,-0.046,-0.046,0.6464,1.000
0.820,0.013,0.60,1.00,1.00,1.00,Run,-0.015,-0.015,0.6145,1.000
0.832,0.013,0.60,-1.00,-1.00,1.00,Run,-0.045,-0.045,0.6454,1.000
0.845,0.013,0.60,1.00,1.00,1.00,Run,-0.014,-0.014,0.6136,1.000
0.857,0.013,0.60,-1.00,-1.00,1.00,Run,-0.044,-0.044,0.6445,1.000
0.870,0.012,0.60,1.00,1.00,1.00,Run,-0.013,-0.013,0.6129,1.000
0.882,0.013,0.60,-1.00,-1.00,1.00,Run,-0.044,-0.044,0.6438,1.000
0.895,0.013,0.60,1.00,1.00,1.00,Run,-0.012,-0.012,0.6120,1.000
0.907,0.013,0.60,-1.00,-1.00,1.00,Run,-0.043,-0.043,0.6429,1.000
0.919,0.012,0.60,1.00,1.00,1.00,Run,-0.012,-0.012,0.6125,1.000
0.929,0.010,0.60,-1.00,-1.00,1.00,Run,-0.037,-0.037,0.6374,1.000
0.942,0.012,0.60,1.00,1.00,1.00,Run,-0.006,-0.006,0.6065,1.000
0.952,0.010,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6318,1.000
0.964,0.013,0.60,1.00,1.00,1.00,Run,-0.000,-0.000,0.6002,1.000
0.977,0.012,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6308,1.000
0.989,0.012,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5999,1.000
1.002,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6309,1.000
1.014,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5994,1.000
1.027,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6305,1.000
1.039,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5989,1.000
1.050,0.011,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6260,1.000
1.062,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5955,1.000
1.075,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6267,1.000
1.087,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5958,1.000
1.099,0.012,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6265,1.000
1.112,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5956,1.000
1.124,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6267,1.000
1.137,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5957,1.000
1.148,0.012,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6249,1.000
1.161,0.013,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5932,1.000
1.172,0.011,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6199,1.000
1.184,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5885,1.000
1.197,0.013,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6201,1.000
1.209,0.012,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5906,1.000
1.221,0.012,0.60,-1.00,-1.00,1.00,Run,-0.021,-0.021,0.6207,1.000
1.233,0.013,0.60,1.00,1.00,1.00,Run,0.011,0.011,0.5892,1.000
1.246,0.013,0.60,-1.00,-1.00,1.00,Run,-0.021,-0.021,0.6206,1.000
1.257,0.011,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5923,1.000
1.270,0.013,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6235,1.000
1.282,0.012,0.60,1.00,1.00,1.00,Run,0.006,0.006,0.5936,1.000
1.292,0.010,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6187,1.000
1.304,0.013,0.60,1.00,1.00,1.00,Run,0.013,0.013,0.5872,1.000
1.317,0.013,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6185,1.000
1.328,0.011,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5916,1.000
1.338,0.011,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6182,1.000
1.349,0.011,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5904,1.000
1.361,0.012,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6199,1.000
1.374,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5884,1.000
1.386,0.013,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6197,1.000
1.399,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5883,1.000
1.411,0.013,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6195,1.000
1.422,0.011,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5917,1.000
1.435,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6229,1.000
1.447,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5926,1.000
1.459,0.012,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6234,1.000
1.472,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5918,1.000
1.482,0.010,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6170,1.000
1.495,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5856,1.000
1.507,0.012,0.60,-1.00,-1.00,1.00,Run,-0.016,-0.016,0.6163,1.000
1.520,0.013,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5849,1.000
