t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.012,0.012,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6296,1.000
0.023,0.011,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6008,1.000
0.036,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6320,1.000
0.049,0.013,0.60,1.00,1.00,1.00,Run,-0.000,-0.000,0.6002,1.000
0.061,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6314,1.000
0.073,0.012,0.60,1.00,1.00,1.00,Run,-0.000,-0.000,0.6004,1.000
0.084,0.011,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6273,1.000
0.094,0.010,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6017,1.000
0.107,0.013,0.60,-1.00,-1.00,1.00,Run,-0.033,-0.033,0.6330,1.000
0.119,0.012,0.60,1.00,1.00,1.00,Run,-0.003,-0.003,0.6028,1.000
0.132,0.013,0.60,-1.00,-1.00,1.00,Run,-0.034,-0.034,0.6338,1.000
0.142,0.011,0.60,1.00,1.00,1.00,Run,-0.006,-0.006,0.6063,1.000
0.153,0.011,0.60,-1.00,-1.00,1.00,Run,-0.033,-0.033,0.6333,1.000
0.166,0.013,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6016,1.000
0.177,0.011,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6287,1.000
0.189,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5971,1.000
0.202,0.012,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6277,1.000
0.214,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5962,1.000
0.227,0.012,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6270,1.000
0.239,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5955,1.000
0.252,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6266,1.000
0.264,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5952,1.000
0.277,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6263,1.000
0.289,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5948,1.000
0.302,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6260,1.000
0.313,0.011,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5971,1.000
0.325,0.011,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6256,1.000
0.336,0.011,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5988,1.000
0.346,0.010,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6238,1.000
0.356,0.010,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5984,1.000
0.368,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6295,1.000
0.381,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5979,1.000
0.393,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6291,1.000
0.406,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5975,1.000
0.417,0.011,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6243,1.000
0.429,0.013,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5928,1.000
0.442,0.013,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6240,1.000
0.454,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5925,1.000
0.465,0.010,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6177,1.000
0.476,0.011,0.60,1.00,1.00,1.00,Run,0.011,0.011,0.5895,1.000
0.488,0.013,0.60,-1.00,-1.00,1.00,Run,-0.021,-0.021,0.6208,1.000
0.501,0.013,0.60,1.00,1.00,1.00,Run,0.011,0.011,0.5893,1.000
0.513,0.013,0.60,-1.00,-1.00,1.00,Run,-0.021,-0.021,0.6205,1.000
