t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.011,0.011,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6281,1.000
0.024,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5964,1.000
0.036,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6277,1.000
0.049,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5961,1.000
0.060,0.011,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6233,1.000
0.073,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5918,1.000
0.084,0.011,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6195,1.000
0.096,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5880,1.000
0.109,0.013,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6194,1.000
0.121,0.012,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5882,1.000
0.134,0.012,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6192,1.000
0.146,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5878,1.000
0.158,0.012,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6179,1.000
0.170,0.012,0.60,1.00,1.00,1.00,Run,0.011,0.011,0.5886,1.000
0.182,0.013,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6198,1.000
0.193,0.011,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5932,1.000
0.206,0.013,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6244,1.000
0.218,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5934,1.000
0.230,0.012,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6232,1.000
0.242,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5927,1.000
0.255,0.013,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6239,1.000
0.267,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5930,1.000
0.277,0.010,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6180,1.000
0.290,0.013,0.60,1.00,1.00,1.00,Run,0.013,0.013,0.5866,1.000
0.302,0.012,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6173,1.000
0.314,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5859,1.000
0.327,0.013,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6173,1.000
0.339,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5859,1.000
0.352,0.013,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6172,1.000
0.364,0.012,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5862,1.000
0.377,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6175,1.000
0.390,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5861,1.000
0.401,0.012,0.60,-1.00,-1.00,1.00,Run,-0.016,-0.016,0.6157,1.000
0.414,0.012,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5848,1.000
0.426,0.013,0.60,-1.00,-1.00,1.00,Run,-0.016,-0.016,0.6162,1.000
0.439,0.013,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5848,1.000
0.451,0.013,0.60,-1.00,-1.00,1.00,Run,-0.016,-0.016,0.6162,1.000
0.464,0.013,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5848,1.000
0.477,0.013,0.60,-1.00,-1.00,1.00,Run,-0.016,-0.016,0.6161,1.000
0.489,0.013,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5847,1.000
0.502,0.013,0.60,-1.00,-1.00,1.00,Run,-0.016,-0.016,0.6163,1.000
0.514,0.012,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5856,1.000
0.527,0.013,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6170,1.000
0.539,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5855,1.000
0.552,0.013,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6170,1.000
0.563,0.012,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5877,1.000
0.576,0.013,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6191,1.000
0.589,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5875,1.000
0.600,0.011,0.60,-1.00,-1.00,1.00,Run,-0.016,-0.016,0.6160,1.000
0.618,0.018,0.60,1.00,1.00,1.00,Run,0.029,0.029,0.5709,1.000
0.633,0.015,0.60,-1.00,-1.00,1.00,Run,-0.009,-0.009,0.6087,1.000
0.678,0.045,0.60,0.51,0.51,1.00,Run,0.047,0.047,0.5528,1.000
0.691,0.013,0.60,-0.67,-0.67,1.00,Run,0.025,0.025,0.5750,1.000
0.703,0.013,0.60,0.99,0.99,1.00,Run,0.055,0.055,0.5446,1.000
0.716,0.013,0.60,-1.00,-1.00,1.00,Run,0.023,0.023,0.5766,1.000
0.728,0.013,0.60,1.00,1.00,1.00,Run,0.054,0.054,0.5458,1.000
0.741,0.013,0.60,-1.00,-1.00,1.00,Run,0.022,0.022,0.5778,1.000
0.753,0.013,0.60,1.00,1.00,1.00,Run,0.053,0.053,0.5470,1.000
0.765,0.012,0.60,-1.00,-1.00,1.00,Run,0.023,0.023,0.5767,1.000
0.777,0.013,0.60,1.00,1.00,1.00,Run,0.054,0.054,0.5459,1.000
0.788,0.010,0.60,-1.00,-1.00,1.00,Run,0.028,0.028,0.5724,1.000
0.800,0.013,0.60,1.00,1.00,1.00,Run,0.058,0.058,0.5417,1.000
0.813,0.012,0.60,-1.00,-1.00,1.00,Run,0.027,0.027,0.5733,1.000
0.825,0.012,0.60,1.00,1.00,1.00,Run,0.057,0.057,0.5429,1.000
0.838,0.013,0.60,-1.00,-1.00,1.00,Run,0.025,0.025,0.5749,1.000
0.850,0.012,0.60,1.00,1.00,1.00,Run,0.055,0.055,0.5450,1.000
0.863,0.013,0.60,-1.00,-1.00,1.00,Run,0.023,0.023,0.5770,1.000
0.875,0.013,0.60,1.00,1.00,1.00,Run,0.054,0.054,0.5463,1.000
0.888,0.013,0.60,-1.00,-1.00,1.00,Run,0.022,0.022,0.5782,1.000
0.900,0.012,0.60,1.00,1.00,1.00,Run,0.052,0.052,0.5480,1.000
0.913,0.013,0.60,-1.00,-1.00,1.00,Run,0.020,0.020,0.5800,1.000
0.925,0.013,0.60,1.00,1.00,1.00,Run,0.051,0.051,0.5492,1.000
0.938,0.013,0.60,-1.00,-1.00,1.00,Run,0.019,0.019,0.5811,1.000
0.950,0.012,0.60,1.00,1.00,1.00,Run,0.049,0.049,0.5507,1.000
0.963,0.013,0.60,-1.00,-1.00,1.00,Run,0.017,0.017,0.5828,1.000
0.975,0.013,0.60,1.00,1.00,1.00,Run,0.048,0.048,0.5520,1.000
0.988,0.013,0.60,-1.00,-1.00,1.00,Run,0.016,0.016,0.5838,1.000
1.000,0.012,0.60,1.00,1.00,1.00,Run,0.046,0.046,0.5537,1.000
1.013,0.013,0.60,-1.00,-1.00,1.00,Run,0.014,0.014,0.5856,1.000
1.025,0.012,0.60,1.00,1.00,1.00,Run,0.045,0.045,0.5551,1.000
1.037,0.013,0.60,-1.00,-1.00,1.00,Run,0.013,0.013,0.5870,1.000
1.050,0.013,0.60,1.00,1.00,1.00,Run,0.044,0.044,0.5560,1.000
1.063,0.013,0.60,-1.00,-1.00,1.00,Run,0.012,0.012,0.5878,1.000
1.075,0.013,0.60,1.00,1.00,1.00,Run,0.043,0.043,0.5569,1.000
1.088,0.013,0.60,-1.00,-1.00,1.00,Run,0.011,0.011,0.5887,1.000
1.100,0.012,0.60,1.00,1.00,1.00,Run,0.042,0.042,0.5583,1.000
1.112,0.012,0.60,-1.00,-1.00,1.00,Run,0.010,0.010,0.5896,1.000
1.125,0.012,0.60,1.00,1.00,1.00,Run,0.041,0.041,0.5592,1.000
1.137,0.013,0.60,-1.00,-1.00,1.00,Run,0.009,0.009,0.5909,1.000
1.150,0.012,0.60,1.00,1.00,1.00,Run,0.040,0.040,0.5603,1.000
1.162,0.013,0.60,-1.00,-1.00,1.00,Run,0.008,0.008,0.5921,1.000
1.173,0.010,0.60,1.00,1.00,1.00,Run,0.034,0.034,0.5661,1.000
1.185,0.013,0.60,-1.00,-1.00,1.00,Run,0.002,0.002,0.5977,1.000
1.198,0.013,0.60,1.00,1.00,1.00,Run,0.033,0.033,0.5667,1.000
1.210,0.012,0.60,-1.00,-1.00,1.00,Run,0.002,0.002,0.5977,1.000
1.222,0.012,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5689,1.000
1.234,0.013,0.60,-1.00,-1.00,1.00,Run,-0.001,-0.001,0.6005,1.000
1.247,0.013,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5693,1.000
1.258,0.011,0.60,-1.00,-1.00,1.00,Run,0.003,0.003,0.5971,1.000
1.270,0.012,0.60,1.00,1.00,1.00,Run,0.033,0.033,0.5668,1.000
1.282,0.012,0.60,-1.00,-1.00,1.00,Run,0.004,0.004,0.5962,1.000
1.294,0.013,0.60,1.00,1.00,1.00,Run,0.035,0.035,0.5651,1.000
1.307,0.013,0.60,-1.00,-1.00,1.00,Run,0.003,0.003,0.5968,1.000
1.319,0.012,0.60,1.00,1.00,1.00,Run,0.033,0.033,0.5670,1.000
1.330,0.011,0.60,-1.00,-1.00,1.00,Run,0.005,0.005,0.5954,1.000
1.342,0.012,0.60,1.00,1.00,1.00,Run,0.034,0.034,0.5663,1.000
1.353,0.012,0.60,-1.00,-1.00,1.00,Run,0.004,0.004,0.5960,1.000
1.366,0.013,0.60,1.00,1.00,1.00,Run,0.035,0.035,0.5649,1.000
1.379,0.013,0.60,-1.00,-1.00,1.00,Run,0.003,0.003,0.5966,1.000
1.391,0.013,0.60,1.00,1.00,1.00,Run,0.034,0.034,0.5655,1.000
1.402,0.010,0.60,-1.00,-1.00,1.00,Run,0.008,0.008,0.5918,1.000
1.412,0.011,0.60,1.00,1.00,1.00,Run,0.035,0.035,0.5653,1.000
1.425,0.013,0.60,-1.00,-1.00,1.00,Run,0.003,0.003,0.5970,1.000
1.437,0.013,0.60,1.00,1.00,1.00,Run,0.034,0.034,0.5659,1.000
1.450,0.013,0.60,-1.00,-1.00,1.00,Run,0.002,0.002,0.5976,1.000
1.461,0.012,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5690,1.000
1.474,0.013,0.60,-1.00,-1.00,1.00,Run,-0.001,-0.001,0.6007,1.000
1.484,0.010,0.60,1.00,1.00,1.00,Run,0.025,0.025,0.5748,1.000
1.497,0.013,0.60,-1.00,-1.00,1.00,Run,-0.006,-0.006,0.6063,1.000
1.510,0.013,0.60,1.00,1.00,1.00,Run,0.025,0.025,0.5750,1.000
1.522,0.012,0.60,-1.00,-1.00,1.00,Run,-0.005,-0.005,0.6050,1.000
1.534,0.013,0.60,1.00,1.00,1.00,Run,0.026,0.026,0.5738,1.000
1.547,0.013,0.60,-1.00,-1.00,1.00,Run,-0.005,-0.005,0.6054,1.000
1.559,0.013,0.60,1.00,1.00,1.00,Run,0.026,0.026,0.5741,1.000
1.571,0.012,0.60,-1.00,-1.00,1.00,Run,-0.005,-0.005,0.6049,1.000
1.582,0.010,0.60,1.00,1.00,1.00,Run,0.020,0.020,0.5798,1.000
1.592,0.011,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6068,1.000
1.605,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5756,1.000
1.617,0.013,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6071,1.000
1.630,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5759,1.000
1.642,0.013,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6073,1.000
1.655,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5760,1.000
1.668,0.013,0.60,-1.00,-1.00,1.00,Run,-0.008,-0.008,0.6075,1.000
1.680,0.012,0.60,1.00,1.00,1.00,Run,0.023,0.023,0.5766,1.000
1.692,0.012,0.60,-1.00,-1.00,1.00,Run,-0.006,-0.006,0.6060,1.000
1.704,0.012,0.60,1.00,1.00,1.00,Run,0.025,0.025,0.5753,1.000
1.717,0.013,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6069,1.000
1.729,0.012,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5760,1.000
1.741,0.012,0.60,-1.00,-1.00,1.00,Run,-0.006,-0.006,0.6056,1.000
1.753,0.013,0.60,1.00,1.00,1.00,Run,0.026,0.026,0.5743,1.000
1.766,0.013,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6072,1.000
