t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.011,0.011,0.60,-0.62,-0.62,1.00,Run,-0.018,-0.018,0.6176,1.000
0.022,0.011,0.60,0.72,0.72,1.00,Run,0.002,0.002,0.5979,1.000
0.033,0.011,0.60,-0.43,-0.43,1.00,Run,-0.009,-0.009,0.6092,1.000
0.044,0.011,0.60,0.56,0.56,1.00,Run,0.006,0.006,0.5942,1.000
0.056,0.013,0.60,-0.23,-0.23,1.00,Run,-0.002,-0.002,0.6016,1.000
0.069,0.013,0.60,0.35,0.35,1.00,Run,0.009,0.009,0.5905,1.000
0.081,0.013,0.60,-0.08,-0.08,1.00,Run,0.007,0.007,0.5932,1.000
0.092,0.010,0.60,0.27,0.27,1.00,Run,0.014,0.014,0.5864,1.000
0.103,0.012,0.60,-0.03,-0.03,1.00,Run,0.013,0.013,0.5874,1.000
0.116,0.013,0.60,0.20,0.20,1.00,Run,0.019,0.019,0.5813,1.000
0.128,0.013,0.60,0.03,0.03,1.00,Run,0.019,0.019,0.5806,1.000
0.140,0.012,0.60,0.16,0.16,1.00,Run,0.024,0.024,0.5762,1.000
0.153,0.013,0.60,0.06,0.06,1.00,Run,0.025,0.025,0.5746,1.000
0.164,0.011,0.60,0.14,0.14,1.00,Run,0.029,0.029,0.5711,1.000
0.176,0.013,0.60,0.08,0.08,1.00,Run,0.031,0.031,0.5691,1.000
0.189,0.013,0.60,0.12,0.12,1.00,Run,0.034,0.034,0.5657,1.000
0.202,0.013,0.60,0.09,0.09,1.00,Run,0.037,0.037,0.5635,1.000
0.214,0.012,0.60,0.11,0.11,1.00,Run,0.040,0.040,0.5605,1.000
0.226,0.012,0.60,0.10,0.10,1.00,Run,0.042,0.042,0.5581,1.000
0.239,0.013,0.60,0.11,0.11,1.00,Run,0.045,0.045,0.5553,1.000
0.251,0.013,0.60,0.10,0.10,1.00,Run,0.047,0.047,0.5529,1.000
0.263,0.012,0.60,0.11,0.11,1.00,Run,0.050,0.050,0.5504,1.000
0.273,0.010,0.60,0.10,0.10,1.00,Run,0.052,0.052,0.5484,1.000
0.285,0.011,0.60,0.11,0.11,1.00,Run,0.054,0.054,0.5461,1.000
0.297,0.013,0.60,0.10,0.10,1.00,Run,0.056,0.056,0.5437,1.000
0.310,0.013,0.60,0.11,0.11,1.00,Run,0.059,0.059,0.5413,1.000
0.322,0.013,0.60,0.11,0.11,1.00,Run,0.061,0.061,0.5389,1.000
0.335,0.013,0.60,0.11,0.11,1.00,Run,0.063,0.063,0.5365,1.000
0.347,0.013,0.60,0.11,0.11,1.00,Run,0.066,0.066,0.5342,1.000
0.360,0.013,0.60,0.11,0.11,1.00,Run,0.068,0.068,0.5319,1.000
0.372,0.013,0.60,0.11,0.11,1.00,Run,0.070,0.070,0.5296,1.000
0.385,0.013,0.60,0.11,0.11,1.00,Run,0.073,0.073,0.5273,1.000
0.396,0.011,0.60,0.11,0.11,1.00,Run,0.075,0.075,0.5254,1.000
0.409,0.013,0.60,0.11,0.11,1.00,Run,0.077,0.077,0.5232,1.000
0.421,0.013,0.60,0.11,0.11,1.00,Run,0.079,0.079,0.5210,1.000
0.433,0.012,0.60,0.11,0.11,1.00,Run,0.081,0.081,0.5190,1.000
0.445,0.013,0.60,0.11,0.11,1.00,Run,0.083,0.083,0.5169,1.000
0.458,0.013,0.60,0.11,0.11,1.00,Run,0.085,0.085,0.5148,1.000
0.470,0.013,0.60,0.11,0.11,1.00,Run,0.087,0.087,0.5127,1.000
0.483,0.013,0.60,0.11,0.11,1.00,Run,0.089,0.089,0.5107,1.000
0.496,0.013,0.60,0.11,0.11,1.00,Run,0.091,0.091,0.5086,1.000
0.508,0.013,0.60,0.11,0.11,1.00,Run,0.093,0.093,0.5066,1.000
0.521,0.013,0.60,0.11,0.11,1.00,Run,0.095,0.095,0.5046,1.000
0.533,0.012,0.60,0.11,0.11,1.00,Run,0.097,0.097,0.5027,1.000
0.544,0.011,0.60,0.11,0.11,1.00,Run,0.099,0.099,0.5010,1.000
0.557,0.013,0.60,0.11,0.11,1.00,Run,0.101,0.101,0.4991,1.000
0.569,0.013,0.60,0.11,0.11,1.00,Run,0.103,0.103,0.4972,1.000
0.582,0.012,0.60,0.11,0.11,1.00,Run,0.105,0.105,0.4954,1.000
0.594,0.013,0.60,0.11,0.11,1.00,Run,0.106,0.106,0.4935,1.000
0.607,0.013,0.60,0.11,0.11,1.00,Run,0.108,0.108,0.4917,1.000
0.619,0.013,0.60,0.11,0.11,1.00,Run,0.110,0.110,0.4899,1.000
0.632,0.012,0.60,0.11,0.11,1.00,Run,0.112,0.112,0.4881,1.000
0.644,0.013,0.60,0.11,0.11,1.00,Run,0.114,0.114,0.4864,1.000
0.657,0.013,0.60,0.11,0.11,1.00,Run,0.115,0.115,0.4846,1.000
0.669,0.013,0.60,0.11,0.11,1.00,Run,0.117,0.117,0.4829,1.000
0.682,0.013,0.60,0.11,0.11,1.00,Run,0.119,0.119,0.4812,1.000
0.694,0.013,0.60,0.11,0.11,1.00,Run,0.121,0.121,0.4795,1.000
0.705,0.011,0.60,0.11,0.11,1.00,Run,0.122,0.122,0.4781,1.000
0.718,0.013,0.60,0.11,0.11,1.00,Run,0.124,0.124,0.4764,1.000
0.729,0.011,0.60,0.11,0.11,1.00,Run,0.125,0.125,0.4749,1.000
0.741,0.012,0.60,0.11,0.11,1.00,Run,0.127,0.127,0.4734,1.000
0.752,0.011,0.60,0.11,0.11,1.00,Run,0.128,0.128,0.4720,1.000
0.764,0.013,0.60,0.12,0.12,1.00,Run,0.130,0.130,0.4704,1.000
