t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.18,0.18,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,0.17,0.17,1.00,Run,0.005,0.005,0.5947,1.000
0.025,0.013,0.60,0.16,0.16,1.00,Run,0.010,0.010,0.5898,1.000
0.038,0.013,0.60,0.16,0.16,1.00,Run,0.015,0.015,0.5851,1.000
0.050,0.013,0.60,0.15,0.15,1.00,Run,0.019,0.019,0.5806,1.000
0.063,0.013,0.60,0.15,0.15,1.00,Run,0.024,0.024,0.5762,1.000
0.075,0.013,0.60,0.15,0.15,1.00,Run,0.028,0.028,0.5720,1.000
0.087,0.012,0.60,0.15,0.15,1.00,Run,0.032,0.032,0.5682,1.000
0.098,0.011,0.60,0.14,0.14,1.00,Run,0.035,0.035,0.5647,1.000
0.109,0.011,0.60,0.14,0.14,1.00,Run,0.039,0.039,0.5613,1.000
0.121,0.012,0.60,0.14,0.14,1.00,Run,0.042,0.042,0.5576,1.000
0.132,0.011,0.60,0.14,0.14,1.00,Run,0.046,0.046,0.5542,1.000
0.145,0.013,0.60,0.14,0.14,1.00,Run,0.049,0.049,0.5505,1.000
0.157,0.013,0.60,0.14,0.14,1.00,Run,0.053,0.053,0.5468,1.000
0.169,0.012,0.60,0.14,0.14,1.00,Run,0.057,0.057,0.5433,1.000
0.181,0.012,0.60,0.14,0.14,1.00,Run,0.060,0.060,0.5399,1.000
0.192,0.011,0.60,0.14,0.14,1.00,Run,0.063,0.063,0.5370,1.000
0.203,0.011,0.60,0.14,0.14,1.00,Run,0.066,0.066,0.5340,1.000
0.214,0.012,0.60,0.14,0.14,1.00,Run,0.069,0.069,0.5308,1.000
0.227,0.012,0.60,0.14,0.14,1.00,Run,0.072,0.072,0.5275,1.000
0.239,0.013,0.60,0.14,0.14,1.00,Run,0.076,0.076,0.5242,1.000
0.251,0.012,0.60,0.14,0.14,1.00,Run,0.079,0.079,0.5210,1.000
0.264,0.013,0.60,0.14,0.14,1.00,Run,0.082,0.082,0.5178,1.000
0.276,0.013,0.60,0.14,0.14,1.00,Run,0.085,0.085,0.5146,1.000
0.288,0.012,0.60,0.14,0.14,1.00,Run,0.088,0.088,0.5116,1.000
0.299,0.011,0.60,0.14,0.14,1.00,Run,0.091,0.091,0.5088,1.000
0.311,0.012,0.60,0.14,0.14,1.00,Run,0.094,0.094,0.5059,1.000
0.324,0.012,0.60,0.14,0.14,1.00,Run,0.097,0.097,0.5029,1.000
0.336,0.012,0.60,0.14,0.14,1.00,Run,0.100,0.100,0.5000,1.000
0.349,0.013,0.60,0.15,0.15,1.00,Run,0.103,0.103,0.4970,1.000
0.361,0.012,0.60,0.15,0.15,1.00,Run,0.106,0.106,0.4942,1.000
0.373,0.013,0.60,0.15,0.15,1.00,Run,0.109,0.109,0.4913,1.000
0.386,0.013,0.60,0.15,0.15,1.00,Run,0.112,0.112,0.4885,1.000
0.398,0.013,0.60,0.15,0.15,1.00,Run,0.114,0.114,0.4857,1.000
0.411,0.013,0.60,0.15,0.15,1.00,Run,0.117,0.117,0.4829,1.000
0.422,0.011,0.60,0.15,0.15,1.00,Run,0.119,0.119,0.4806,1.000
0.434,0.013,0.60,0.15,0.15,1.00,Run,0.122,0.122,0.4779,1.000
0.447,0.013,0.60,0.15,0.15,1.00,Run,0.125,0.125,0.4752,1.000
0.458,0.011,0.60,0.15,0.15,1.00,Run,0.127,0.127,0.4728,1.000
0.470,0.012,0.60,0.15,0.15,1.00,Run,0.130,0.130,0.4704,1.000
0.482,0.013,0.60,0.15,0.15,1.00,Run,0.132,0.132,0.4678,1.000
0.495,0.013,0.60,0.15,0.15,1.00,Run,0.135,0.135,0.4653,1.000
0.505,0.010,0.60,0.15,0.15,1.00,Run,0.137,0.137,0.4632,1.000
0.518,0.013,0.60,0.15,0.15,1.00,Run,0.139,0.139,0.4607,1.000
0.530,0.013,0.60,0.15,0.15,1.00,Run,0.142,0.142,0.4583,1.000
0.542,0.011,0.60,0.15,0.15,1.00,Run,0.144,0.144,0.4561,1.000
0.554,0.013,0.60,0.15,0.15,1.00,Run,0.146,0.146,0.4537,1.000
0.567,0.013,0.60,0.15,0.15,1.00,Run,0.149,0.149,0.4513,1.000
0.577,0.010,0.60,0.15,0.15,1.00,Run,0.151,0.151,0.4494,1.000
0.590,0.013,0.60,0.15,0.15,1.00,Run,0.153,0.153,0.4471,1.000
