t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6311,1.000
0.025,0.013,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5995,1.000
0.038,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6306,1.000
0.050,0.012,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5994,1.000
0.063,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6306,1.000
0.074,0.011,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6019,1.000
0.086,0.013,0.60,-1.00,-1.00,1.00,Run,-0.033,-0.033,0.6330,1.000
0.099,0.013,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6013,1.000
0.112,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6325,1.000
0.124,0.013,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6008,1.000
0.135,0.011,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6275,1.000
0.148,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5960,1.000
0.160,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6271,1.000
0.172,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5961,1.000
0.183,0.011,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6233,1.000
0.196,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5919,1.000
0.208,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6231,1.000
0.221,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5917,1.000
0.234,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6229,1.000
0.245,0.011,0.60,1.00,1.00,1.00,Run,0.006,0.006,0.5941,1.000
0.257,0.012,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6248,1.000
0.270,0.013,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5933,1.000
0.282,0.013,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6245,1.000
0.294,0.011,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5956,1.000
0.306,0.012,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6261,1.000
0.318,0.012,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5969,1.000
0.330,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6281,1.000
0.342,0.012,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5973,1.000
0.354,0.012,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6267,1.000
0.365,0.010,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6011,1.000
0.377,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6322,1.000
0.389,0.012,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6015,1.000
0.402,0.013,0.60,-1.00,-1.00,1.00,Run,-0.033,-0.033,0.6326,1.000
0.414,0.013,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6008,1.000
0.427,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6320,1.000
0.440,0.013,0.60,1.00,1.00,1.00,Run,-0.000,-0.000,0.6004,1.000
0.452,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6316,1.000
0.462,0.010,0.60,1.00,1.00,1.00,Run,-0.005,-0.005,0.6054,1.000
0.474,0.012,0.60,-1.00,-1.00,1.00,Run,-0.034,-0.034,0.6342,1.000
0.487,0.013,0.60,1.00,1.00,1.00,Run,-0.003,-0.003,0.6025,1.000
0.499,0.013,0.60,-1.00,-1.00,1.00,Run,-0.034,-0.034,0.6337,1.000
0.512,0.013,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6020,1.000
0.522,0.011,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6285,1.000
0.535,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5968,1.000
