t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.24,0.24,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,0.22,0.22,1.00,Run,0.007,0.007,0.5931,1.000
0.023,0.010,0.60,0.21,0.21,1.00,Run,0.012,0.012,0.5880,1.000
0.035,0.012,0.60,0.20,0.20,1.00,Run,0.018,0.018,0.5823,1.000
0.047,0.013,0.60,0.19,0.19,1.00,Run,0.023,0.023,0.5767,1.000
0.060,0.013,0.60,0.18,0.18,1.00,Run,0.029,0.029,0.5713,1.000
0.072,0.013,0.60,0.18,0.18,1.00,Run,0.034,0.034,0.5661,1.000
0.085,0.013,0.60,0.18,0.18,1.00,Run,0.039,0.039,0.5611,1.000
0.097,0.013,0.60,0.18,0.18,1.00,Run,0.044,0.044,0.5562,1.000
0.109,0.012,0.60,0.17,0.17,1.00,Run,0.048,0.048,0.5518,1.000
0.121,0.013,0.60,0.17,0.17,1.00,Run,0.053,0.053,0.5472,1.000
0.133,0.011,0.60,0.17,0.17,1.00,Run,0.057,0.057,0.5431,1.000
0.145,0.012,0.60,0.17,0.17,1.00,Run,0.061,0.061,0.5386,1.000
0.158,0.013,0.60,0.17,0.17,1.00,Run,0.066,0.066,0.5342,1.000
0.170,0.013,0.60,0.17,0.17,1.00,Run,0.070,0.070,0.5299,1.000
0.183,0.012,0.60,0.17,0.17,1.00,Run,0.074,0.074,0.5256,1.000
0.194,0.012,0.60,0.17,0.17,1.00,Run,0.078,0.078,0.5217,1.000
0.207,0.013,0.60,0.17,0.17,1.00,Run,0.082,0.082,0.5176,1.000
0.219,0.012,0.60,0.17,0.17,1.00,Run,0.086,0.086,0.5136,1.000
0.232,0.013,0.60,0.17,0.17,1.00,Run,0.090,0.090,0.5096,1.000
0.243,0.011,0.60,0.17,0.17,1.00,Run,0.094,0.094,0.5062,1.000
0.255,0.013,0.60,0.17,0.17,1.00,Run,0.098,0.098,0.5023,1.000
0.268,0.013,0.60,0.17,0.17,1.00,Run,0.101,0.101,0.4985,1.000
0.280,0.013,0.60,0.17,0.17,1.00,Run,0.105,0.105,0.4947,1.000
0.293,0.012,0.60,0.17,0.17,1.00,Run,0.109,0.109,0.4911,1.000
0.304,0.011,0.60,0.17,0.17,1.00,Run,0.112,0.112,0.4879,1.000
0.316,0.012,0.60,0.17,0.17,1.00,Run,0.116,0.116,0.4843,1.000
0.329,0.013,0.60,0.17,0.17,1.00,Run,0.119,0.119,0.4808,1.000
0.341,0.013,0.60,0.17,0.17,1.00,Run,0.123,0.123,0.4773,1.000
0.353,0.011,0.60,0.17,0.17,1.00,Run,0.126,0.126,0.4742,1.000
0.365,0.012,0.60,0.17,0.17,1.00,Run,0.129,0.129,0.4710,1.000
0.377,0.012,0.60,0.17,0.17,1.00,Run,0.132,0.132,0.4678,1.000
0.389,0.013,0.60,0.17,0.17,1.00,Run,0.135,0.135,0.4646,1.000
0.402,0.013,0.60,0.17,0.17,1.00,Run,0.139,0.139,0.4613,1.000
0.414,0.013,0.60,0.17,0.17,1.00,Run,0.142,0.142,0.4582,1.000
0.427,0.013,0.60,0.17,0.17,1.00,Run,0.145,0.145,0.4550,1.000
0.439,0.013,0.60,0.17,0.17,1.00,Run,0.148,0.148,0.4520,1.000
0.451,0.012,0.60,0.17,0.17,1.00,Run,0.151,0.151,0.4491,1.000
0.463,0.012,0.60,0.17,0.17,1.00,Run,0.154,0.154,0.4463,1.000
0.475,0.013,0.60,0.17,0.17,1.00,Run,0.157,0.157,0.4434,1.000
0.488,0.013,0.60,0.17,0.17,1.00,Run,0.160,0.160,0.4405,1.000
0.500,0.013,0.60,0.17,0.17,1.00,Run,0.162,0.162,0.4376,1.000
0.513,0.013,0.60,0.17,0.17,1.00,Run,0.165,0.165,0.4348,1.000
0.526,0.013,0.60,0.17,0.17,1.00,Run,0.168,0.168,0.4320,1.000
0.538,0.013,0.60,0.17,0.17,1.00,Run,0.171,0.171,0.4293,1.000
0.551,0.013,0.60,0.17,0.17,1.00,Run,0.173,0.173,0.4266,1.000
0.563,0.012,0.60,0.17,0.17,1.00,Run,0.176,0.176,0.4241,1.000
0.575,0.013,0.60,0.17,0.17,1.00,Run,0.179,0.179,0.4215,1.000
0.588,0.013,0.60,0.17,0.17,1.00,Run,0.181,0.181,0.4189,1.000
0.601,0.013,0.60,0.17,0.17,1.00,Run,0.184,0.184,0.4164,1.000
0.613,0.012,0.60,0.17,0.17,1.00,Run,0.186,0.186,0.4140,1.000
0.624,0.011,0.60,0.17,0.17,1.00,Run,0.188,0.188,0.4118,1.000
0.636,0.013,0.60,0.17,0.17,1.00,Run,0.191,0.191,0.4094,1.000
0.649,0.013,0.60,0.17,0.17,1.00,Run,0.193,0.193,0.4070,1.000
0.665,0.016,0.60,0.17,0.17,1.00,Run,0.196,0.196,0.4040,1.000
0.678,0.013,0.60,0.17,0.17,1.00,Run,0.198,0.198,0.4017,1.000
0.690,0.012,0.60,0.17,0.17,1.00,Run,0.200,0.200,0.3995,1.000
0.702,0.013,0.60,0.17,0.17,1.00,Run,0.203,0.203,0.3973,1.000
0.713,0.010,0.60,0.17,0.17,1.00,Run,0.204,0.204,0.3955,1.000
0.724,0.011,0.60,0.17,0.17,1.00,Run,0.206,0.206,0.3937,1.000
0.736,0.013,0.60,0.17,0.17,1.00,Run,0.208,0.208,0.3915,1.000
0.747,0.011,0.60,0.17,0.17,1.00,Run,0.210,0.210,0.3897,1.000
0.760,0.013,0.60,0.17,0.17,1.00,Run,0.212,0.212,0.3876,1.000
0.772,0.013,0.60,0.17,0.17,1.00,Run,0.214,0.214,0.3856,1.000
0.785,0.013,0.60,0.17,0.17,1.00,Run,0.216,0.216,0.3836,1.000
0.797,0.012,0.60,0.17,0.17,1.00,Run,0.218,0.218,0.3817,1.000
0.810,0.013,0.60,0.17,0.17,1.00,Run,0.220,0.220,0.3797,1.000
0.822,0.013,0.60,0.17,0.17,1.00,Run,0.222,0.222,0.3778,1.000
0.835,0.013,0.60,0.17,0.17,1.00,Run,0.224,0.224,0.3759,1.000
0.848,0.013,0.60,0.17,0.17,1.00,Run,0.226,0.226,0.3741,1.000
0.860,0.012,0.60,0.17,0.17,1.00,Run,0.228,0.228,0.3723,1.000
0.872,0.012,0.60,0.17,0.17,1.00,Run,0.229,0.229,0.3706,1.000
0.883,0.011,0.60,0.17,0.17,1.00,Run,0.231,0.231,0.3690,1.000
0.895,0.013,0.60,0.17,0.17,1.00,Run,0.233,0.233,0.3673,1.000
0.908,0.013,0.60,0.17,0.17,1.00,Run,0.234,0.234,0.3656,1.000
0.921,0.013,0.60,0.17,0.17,1.00,Run,0.236,0.236,0.3639,1.000
0.933,0.012,0.60,0.17,0.17,1.00,Run,0.238,0.238,0.3623,1.000
0.945,0.013,0.60,0.17,0.17,1.00,Run,0.239,0.239,0.3606,1.000
0.958,0.012,0.60,0.17,0.17,1.00,Run,0.241,0.241,0.3591,1.000
0.970,0.013,0.60,0.17,0.17,1.00,Run,0.243,0.243,0.3575,1.000
0.983,0.013,0.60,0.17,0.17,1.00,Run,0.244,0.244,0.3559,1.000
0.995,0.012,0.60,0.17,0.17,1.00,Run,0.246,0.246,0.3544,1.000
1.007,0.012,0.60,0.17,0.17,1.00,Run,0.247,0.247,0.3529,1.000
1.020,0.013,0.60,0.17,0.17,1.00,Run,0.249,0.249,0.3514,1.000
1.032,0.013,0.60,0.17,0.17,1.00,Run,0.250,0.250,0.3499,1.000
1.044,0.012,0.60,0.17,0.17,1.00,Run,0.251,0.251,0.3486,1.000
1.055,0.011,0.60,0.17,0.17,1.00,Run,0.253,0.253,0.3474,1.000
1.067,0.013,0.60,0.17,0.17,1.00,Run,0.254,0.254,0.3460,1.000
1.080,0.013,0.60,0.17,0.17,1.00,Run,0.255,0.255,0.3446,1.000
1.092,0.013,0.60,0.17,0.17,1.00,Run,0.257,0.257,0.3432,1.000
1.103,0.010,0.60,0.17,0.17,1.00,Run,0.258,0.258,0.3421,1.000
