t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,-0.60,-0.60,1.00,Run,-0.019,-0.019,0.6186,1.000
0.025,0.013,0.60,0.56,0.56,1.00,Run,-0.001,-0.001,0.6007,1.000
0.038,0.013,0.60,-0.29,-0.29,1.00,Run,-0.010,-0.010,0.6096,1.000
0.049,0.011,0.60,0.37,0.37,1.00,Run,0.001,0.001,0.5994,1.000
0.061,0.012,0.60,-0.15,-0.15,1.00,Run,-0.004,-0.004,0.6041,1.000
0.074,0.013,0.60,0.23,0.23,1.00,Run,0.003,0.003,0.5969,1.000
0.086,0.013,0.60,-0.05,-0.05,1.00,Run,0.001,0.001,0.5986,1.000
0.098,0.012,0.60,0.15,0.15,1.00,Run,0.006,0.006,0.5939,1.000
0.111,0.012,0.60,-0.00,-0.00,1.00,Run,0.006,0.006,0.5941,1.000
0.123,0.013,0.60,0.11,0.11,1.00,Run,0.009,0.009,0.5907,1.000
0.136,0.013,0.60,0.03,0.03,1.00,Run,0.010,0.010,0.5899,1.000
0.148,0.013,0.60,0.09,0.09,1.00,Run,0.013,0.013,0.5873,1.000
0.159,0.011,0.60,0.04,0.04,1.00,Run,0.014,0.014,0.5864,1.000
0.172,0.013,0.60,0.08,0.08,1.00,Run,0.016,0.016,0.5842,1.000
0.184,0.013,0.60,0.05,0.05,1.00,Run,0.017,0.017,0.5829,1.000
0.197,0.013,0.60,0.07,0.07,1.00,Run,0.019,0.019,0.5810,1.000
0.209,0.013,0.60,0.06,0.06,1.00,Run,0.020,0.020,0.5796,1.000
0.222,0.013,0.60,0.07,0.07,1.00,Run,0.022,0.022,0.5778,1.000
0.234,0.013,0.60,0.06,0.06,1.00,Run,0.024,0.024,0.5764,1.000
0.247,0.013,0.60,0.06,0.06,1.00,Run,0.025,0.025,0.5747,1.000
0.260,0.013,0.60,0.06,0.06,1.00,Run,0.027,0.027,0.5733,1.000
0.270,0.011,0.60,0.06,0.06,1.00,Run,0.028,0.028,0.5720,1.000
0.283,0.013,0.60,0.06,0.06,1.00,Run,0.029,0.029,0.5705,1.000
0.295,0.013,0.60,0.06,0.06,1.00,Run,0.031,0.031,0.5690,1.000
0.306,0.011,0.60,0.06,0.06,1.00,Run,0.032,0.032,0.5678,1.000
0.319,0.013,0.60,0.06,0.06,1.00,Run,0.034,0.034,0.5663,1.000
0.331,0.013,0.60,0.06,0.06,1.00,Run,0.035,0.035,0.5649,1.000
