t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.010,0.010,0.60,-0.66,-0.66,1.00,Run,-0.017,-0.017,0.6168,1.000
0.023,0.013,0.60,0.72,0.72,1.00,Run,0.006,0.006,0.5941,1.000
0.035,0.013,0.60,-0.31,-0.31,1.00,Run,-0.004,-0.004,0.6039,1.000
0.048,0.013,0.60,0.46,0.46,1.00,Run,0.011,0.011,0.5894,1.000
0.060,0.013,0.60,-0.11,-0.11,1.00,Run,0.007,0.007,0.5931,1.000
0.073,0.013,0.60,0.32,0.32,1.00,Run,0.017,0.017,0.5832,1.000
0.086,0.013,0.60,-0.00,-0.00,1.00,Run,0.016,0.016,0.5836,1.000
0.098,0.013,0.60,0.24,0.24,1.00,Run,0.024,0.024,0.5764,1.000
0.111,0.013,0.60,0.06,0.06,1.00,Run,0.025,0.025,0.5750,1.000
0.121,0.010,0.60,0.20,0.20,1.00,Run,0.030,0.030,0.5700,1.000
0.132,0.011,0.60,0.08,0.08,1.00,Run,0.032,0.032,0.5684,1.000
0.145,0.013,0.60,0.18,0.18,1.00,Run,0.037,0.037,0.5632,1.000
0.155,0.010,0.60,0.10,0.10,1.00,Run,0.039,0.039,0.5613,1.000
0.167,0.012,0.60,0.17,0.17,1.00,Run,0.043,0.043,0.5568,1.000
0.179,0.013,0.60,0.11,0.11,1.00,Run,0.046,0.046,0.5540,1.000
0.192,0.013,0.60,0.16,0.16,1.00,Run,0.050,0.050,0.5498,1.000
0.204,0.013,0.60,0.12,0.12,1.00,Run,0.053,0.053,0.5468,1.000
0.215,0.010,0.60,0.15,0.15,1.00,Run,0.056,0.056,0.5436,1.000
0.227,0.013,0.60,0.13,0.13,1.00,Run,0.060,0.060,0.5405,1.000
0.240,0.013,0.60,0.14,0.14,1.00,Run,0.063,0.063,0.5369,1.000
0.252,0.012,0.60,0.13,0.13,1.00,Run,0.066,0.066,0.5338,1.000
0.265,0.013,0.60,0.14,0.14,1.00,Run,0.070,0.070,0.5304,1.000
0.277,0.012,0.60,0.14,0.14,1.00,Run,0.073,0.073,0.5274,1.000
