t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,-0.55,-0.55,1.00,Run,-0.017,-0.017,0.6173,1.000
0.023,0.010,0.60,0.69,0.69,1.00,Run,0.001,0.001,0.5992,1.000
0.036,0.013,0.60,-0.32,-0.32,1.00,Run,-0.009,-0.009,0.6092,1.000
0.048,0.013,0.60,0.42,0.42,1.00,Run,0.004,0.004,0.5959,1.000
0.061,0.013,0.60,-0.12,-0.12,1.00,Run,0.000,0.000,0.5998,1.000
0.073,0.013,0.60,0.28,0.28,1.00,Run,0.009,0.009,0.5912,1.000
0.086,0.013,0.60,-0.02,-0.02,1.00,Run,0.008,0.008,0.5919,1.000
0.099,0.013,0.60,0.20,0.20,1.00,Run,0.014,0.014,0.5858,1.000
0.111,0.013,0.60,0.04,0.04,1.00,Run,0.015,0.015,0.5849,1.000
0.123,0.012,0.60,0.16,0.16,1.00,Run,0.020,0.020,0.5804,1.000
0.135,0.012,0.60,0.06,0.06,1.00,Run,0.021,0.021,0.5788,1.000
0.145,0.011,0.60,0.14,0.14,1.00,Run,0.025,0.025,0.5753,1.000
0.158,0.013,0.60,0.08,0.08,1.00,Run,0.027,0.027,0.5731,1.000
0.170,0.013,0.60,0.13,0.13,1.00,Run,0.030,0.030,0.5696,1.000
0.183,0.013,0.60,0.09,0.09,1.00,Run,0.033,0.033,0.5672,1.000
0.195,0.012,0.60,0.12,0.12,1.00,Run,0.036,0.036,0.5640,1.000
0.208,0.013,0.60,0.10,0.10,1.00,Run,0.039,0.039,0.5615,1.000
0.218,0.010,0.60,0.12,0.12,1.00,Run,0.041,0.041,0.5589,1.000
0.231,0.013,0.60,0.10,0.10,1.00,Run,0.044,0.044,0.5564,1.000
0.243,0.012,0.60,0.11,0.11,1.00,Run,0.046,0.046,0.5535,1.000
0.255,0.012,0.60,0.11,0.11,1.00,Run,0.049,0.049,0.5510,1.000
0.268,0.012,0.60,0.11,0.11,1.00,Run,0.052,0.052,0.5484,1.000
0.280,0.013,0.60,0.11,0.11,1.00,Run,0.054,0.054,0.5458,1.000
0.293,0.013,0.60,0.11,0.11,1.00,Run,0.057,0.057,0.5431,1.000
0.305,0.012,0.60,0.11,0.11,1.00,Run,0.059,0.059,0.5407,1.000
0.317,0.012,0.60,0.11,0.11,1.00,Run,0.062,0.062,0.5381,1.000
0.329,0.013,0.60,0.11,0.11,1.00,Run,0.064,0.064,0.5356,1.000
0.342,0.013,0.60,0.11,0.11,1.00,Run,0.067,0.067,0.5331,1.000
