t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,1.000
0.010,0.010,0.30,-0.39,-0.39,1.00,Run,-0.013,-0.013,0.3128,1.000
0.023,0.013,0.30,0.21,0.21,1.00,Run,-0.004,-0.004,0.3037,1.000
0.035,0.013,0.30,-0.02,-0.02,1.00,Run,-0.004,-0.004,0.3044,1.000
0.048,0.013,0.30,0.06,0.06,1.00,Run,-0.002,-0.002,0.3017,1.000
0.059,0.011,0.30,0.03,0.03,1.00,Run,-0.001,-0.001,0.3005,1.000
0.072,0.013,0.30,0.04,0.04,1.00,Run,0.001,0.001,0.2989,1.000
0.084,0.013,0.30,0.03,0.03,1.00,Run,0.002,0.002,0.2976,1.000
0.097,0.013,0.30,0.03,0.03,1.00,Run,0.004,0.004,0.2963,1.000
0.109,0.013,0.30,0.03,0.03,1.00,Run,0.005,0.005,0.2951,1.000
0.122,0.013,0.30,0.03,0.03,1.00,Run,0.006,0.006,0.2940,1.000
0.135,0.012,0.30,0.03,0.03,1.00,Run,0.007,0.007,0.2930,1.000
0.147,0.013,0.30,0.03,0.03,1.00,Run,0.008,0.008,0.2921,1.000
0.159,0.012,0.30,0.03,0.03,1.00,Run,0.009,0.009,0.2912,1.000
0.172,0.013,0.30,0.03,0.03,1.00,Run,0.010,0.010,0.2904,1.000
0.184,0.013,0.30,0.03,0.03,1.00,Run,0.010,0.010,0.2896,1.000
0.197,0.012,0.30,0.03,0.03,1.00,Run,0.011,0.011,0.2888,1.000
0.209,0.013,0.30,0.03,0.03,1.00,Run,0.012,0.012,0.2881,1.000
0.221,0.011,0.30,0.03,0.03,1.00,Run,0.013,0.013,0.2875,1.000
0.233,0.013,0.30,0.03,0.03,1.00,Run,0.013,0.013,0.2869,1.000
0.246,0.013,0.30,0.03,0.03,1.00,Run,0.014,0.014,0.2862,1.000
0.258,0.013,0.30,0.03,0.03,1.00,Run,0.014,0.014,0.2857,1.000
0.269,0.011,0.30,0.03,0.03,1.00,Run,0.015,0.015,0.2852,1.000
0.282,0.013,0.30,0.03,0.03,1.00,Run,0.015,0.015,0.2847,1.000
0.294,0.013,0.30,0.03,0.03,1.00,Run,0.016,0.016,0.2841,1.000
0.307,0.013,0.30,0.03,0.03,1.00,Run,0.016,0.016,0.2837,1.000
0.320,0.013,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2832,1.000
0.332,0.013,0.30,0.03,0.03,1.00,Run,0.017,0.017,0.2828,1.000
0.345,0.013,0.30,0.03,0.03,1.00,Run,0.018,0.018,0.2823,1.000
0.357,0.013,0.30,0.03,0.03,1.00,Run,0.018,0.018,0.2819,1.000
