t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.013,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6312,1.000
0.025,0.012,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6006,1.000
0.036,0.011,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6287,1.000
0.048,0.012,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5997,1.000
0.060,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6309,1.000
0.072,0.012,0.60,1.00,1.00,1.00,Run,-0.000,-0.000,0.6001,1.000
0.085,0.012,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6308,1.000
0.097,0.012,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6012,1.000
0.109,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6323,1.000
0.122,0.013,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6007,1.000
0.134,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6318,1.000
0.145,0.011,0.60,1.00,1.00,1.00,Run,-0.005,-0.005,0.6051,1.000
0.157,0.012,0.60,-1.00,-1.00,1.00,Run,-0.035,-0.035,0.6351,1.000
0.167,0.010,0.60,1.00,1.00,1.00,Run,-0.009,-0.009,0.6089,1.000
0.181,0.014,0.60,-1.00,-1.00,1.00,Run,-0.043,-0.043,0.6434,1.000
0.194,0.013,0.60,1.00,1.00,1.00,Run,-0.011,-0.011,0.6113,1.000
0.204,0.010,0.60,-1.00,-1.00,1.00,Run,-0.036,-0.036,0.6363,1.000
0.217,0.013,0.60,1.00,1.00,1.00,Run,-0.004,-0.004,0.6037,1.000
0.228,0.011,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6315,1.000
0.239,0.011,0.60,1.00,1.00,1.00,Run,-0.005,-0.005,0.6045,1.000
0.251,0.013,0.60,-1.00,-1.00,1.00,Run,-0.036,-0.036,0.6356,1.000
0.270,0.019,0.60,1.00,1.00,1.00,Run,0.011,0.011,0.5887,1.000
0.280,0.010,0.60,-1.00,-1.00,1.00,Run,-0.014,-0.014,0.6143,1.000
0.290,0.010,0.60,1.00,1.00,1.00,Run,0.011,0.011,0.5887,1.000
0.319,0.029,0.60,-0.46,-0.46,1.00,Run,-0.022,-0.022,0.6217,1.000
0.330,0.011,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5945,1.000
0.341,0.011,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6228,1.000
0.354,0.013,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5907,1.000
0.365,0.010,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6168,1.000
0.377,0.013,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5855,1.000
0.389,0.012,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6155,1.000
0.402,0.013,0.60,1.00,1.00,1.00,Run,0.016,0.016,0.5841,1.000
0.413,0.011,0.60,-1.00,-1.00,1.00,Run,-0.012,-0.012,0.6122,1.000
0.425,0.012,0.60,1.00,1.00,1.00,Run,0.017,0.017,0.5828,1.000
0.436,0.011,0.60,-1.00,-1.00,1.00,Run,-0.010,-0.010,0.6100,1.000
0.446,0.010,0.60,1.00,1.00,1.00,Run,0.016,0.016,0.5843,1.000
