t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,1.000
0.012,0.012,0.60,-0.62,-0.62,1.00,Run,-0.019,-0.019,0.6186,1.000
0.024,0.012,0.60,0.60,0.60,1.00,Run,-0.000,-0.000,0.6004,1.000
0.037,0.013,0.60,-0.31,-0.31,1.00,Run,-0.010,-0.010,0.6101,1.000
0.049,0.013,0.60,0.35,0.35,1.00,Run,0.001,0.001,0.5991,1.000
0.060,0.010,0.60,-0.18,-0.18,1.00,Run,-0.004,-0.004,0.6037,1.000
0.071,0.011,0.60,0.26,0.26,1.00,Run,0.004,0.004,0.5963,1.000
0.082,0.011,0.60,-0.09,-0.09,1.00,Run,0.001,0.001,0.5991,1.000
0.095,0.013,0.60,0.18,0.18,1.00,Run,0.006,0.006,0.5936,1.000
0.107,0.013,0.60,-0.02,-0.02,1.00,Run,0.006,0.006,0.5944,1.000
0.120,0.012,0.60,0.12,0.12,1.00,Run,0.009,0.009,0.5907,1.000
0.131,0.012,0.60,0.01,0.01,1.00,Run,0.009,0.009,0.5906,1.000
0.142,0.011,0.60,0.10,0.10,1.00,Run,0.012,0.012,0.5880,1.000
0.152,0.010,0.60,0.02,0.02,1.00,Run,0.012,0.012,0.5876,1.000
0.165,0.013,0.60,0.08,0.08,1.00,Run,0.015,0.015,0.5852,1.000
0.177,0.012,0.60,0.04,0.04,1.00,Run,0.016,0.016,0.5843,1.000
0.190,0.013,0.60,0.07,0.07,1.00,Run,0.018,0.018,0.5823,1.000
0.201,0.011,0.60,0.05,0.05,1.00,Run,0.019,0.019,0.5813,1.000
0.213,0.013,0.60,0.06,0.06,1.00,Run,0.020,0.020,0.5796,1.000
0.226,0.013,0.60,0.05,0.05,1.00,Run,0.022,0.022,0.5783,1.000
0.239,0.013,0.60,0.06,0.06,1.00,Run,0.023,0.023,0.5768,1.000
0.250,0.011,0.60,0.05,0.05,1.00,Run,0.024,0.024,0.5757,1.000
0.262,0.013,0.60,0.06,0.06,1.00,Run,0.026,0.026,0.5742,1.000
0.275,0.013,0.60,0.05,0.05,1.00,Run,0.027,0.027,0.5730,1.000
0.287,0.013,0.60,0.06,0.06,1.00,Run,0.028,0.028,0.5716,1.000
0.300,0.013,0.60,0.05,0.05,1.00,Run,0.030,0.030,0.5704,1.000
0.313,0.013,0.60,0.06,0.06,1.00,Run,0.031,0.031,0.5691,1.000
0.325,0.013,0.60,0.05,0.05,1.00,Run,0.032,0.032,0.5679,1.000
0.338,0.013,0.60,0.06,0.06,1.00,Run,0.033,0.033,0.5666,1.000
0.350,0.012,0.60,0.05,0.05,1.00,Run,0.034,0.034,0.5655,1.000
0.361,0.012,0.60,0.06,0.06,1.00,Run,0.036,0.036,0.5644,1.000
0.374,0.013,0.60,0.05,0.05,1.00,Run,0.037,0.037,0.5633,1.000
0.386,0.013,0.60,0.05,0.05,1.00,Run,0.038,0.038,0.5621,1.000
0.399,0.013,0.60,0.05,0.05,1.00,Run,0.039,0.039,0.5610,1.000
0.412,0.013,0.60,0.05,0.05,1.00,Run,0.040,0.040,0.5599,1.000
0.424,0.013,0.60,0.05,0.05,1.00,Run,0.041,0.041,0.5588,1.000
0.437,0.013,0.60,0.05,0.05,1.00,Run,0.042,0.042,0.5578,1.000
0.449,0.013,0.60,0.05,0.05,1.00,Run,0.043,0.043,0.5567,1.000
0.462,0.013,0.60,0.05,0.05,1.00,Run,0.044,0.044,0.5557,1.000
0.474,0.012,0.60,0.05,0.05,1.00,Run,0.045,0.045,0.5547,1.000
0.485,0.012,0.60,0.05,0.05,1.00,Run,0.046,0.046,0.5538,1.000
0.498,0.013,0.60,0.05,0.05,1.00,Run,0.047,0.047,0.5528,1.000
0.509,0.011,0.60,0.05,0.05,1.00,Run,0.048,0.048,0.5520,1.000
0.521,0.013,0.60,0.05,0.05,1.00,Run,0.049,0.049,0.5510,1.000
0.534,0.013,0.60,0.05,0.05,1.00,Run,0.050,0.050,0.5501,1.000
0.546,0.013,0.60,0.05,0.05,1.00,Run,0.051,0.051,0.5492,1.000
0.558,0.012,0.60,0.05,0.05,1.00,Run,0.052,0.052,0.5483,1.000
0.570,0.011,0.60,0.05,0.05,1.00,Run,0.052,0.052,0.5475,1.000
0.582,0.013,0.60,0.05,0.05,1.00,Run,0.053,0.053,0.5466,1.000
0.595,0.013,0.60,0.05,0.05,1.00,Run,0.054,0.054,0.5458,1.000
0.607,0.013,0.60,0.05,0.05,1.00,Run,0.055,0.055,0.5449,1.000
0.620,0.012,0.60,0.05,0.05,1.00,Run,0.056,0.056,0.5441,1.000
0.632,0.013,0.60,0.05,0.05,1.00,Run,0.057,0.057,0.5432,1.000
0.645,0.013,0.60,0.05,0.05,1.00,Run,0.058,0.058,0.5424,1.000
0.657,0.013,0.60,0.05,0.05,1.00,Run,0.058,0.058,0.5416,1.000
0.670,0.013,0.60,0.05,0.05,1.00,Run,0.059,0.059,0.5408,1.000
0.683,0.013,0.60,0.05,0.05,1.00,Run,0.060,0.060,0.5400,1.000
0.695,0.013,0.60,0.05,0.05,1.00,Run,0.061,0.061,0.5393,1.000
0.708,0.013,0.60,0.05,0.05,1.00,Run,0.061,0.061,0.5385,1.000
0.720,0.012,0.60,0.05,0.05,1.00,Run,0.062,0.062,0.5378,1.000
0.732,0.013,0.60,0.05,0.05,1.00,Run,0.063,0.063,0.5371,1.000
0.745,0.013,0.60,0.05,0.05,1.00,Run,0.064,0.064,0.5364,1.000
0.757,0.013,0.60,0.05,0.05,1.00,Run,0.064,0.064,0.5357,1.000
0.770,0.013,0.60,0.05,0.05,1.00,Run,0.065,0.065,0.5350,1.000
0.783,0.013,0.60,0.05,0.05,1.00,Run,0.066,0.066,0.5343,1.000
0.795,0.013,0.60,0.05,0.05,1.00,Run,0.066,0.066,0.5336,1.000
0.808,0.013,0.60,0.05,0.05,1.00,Run,0.067,0.067,0.5329,1.000
0.820,0.013,0.60,0.05,0.05,1.00,Run,0.068,0.068,0.5323,1.000
0.833,0.013,0.60,0.05,0.05,1.00,Run,0.068,0.068,0.5316,1.000
0.845,0.013,0.60,0.05,0.05,1.00,Run,0.069,0.069,0.5310,1.000
0.858,0.013,0.60,0.05,0.05,1.00,Run,0.070,0.070,0.5304,1.000
0.871,0.013,0.60,0.05,0.05,1.00,Run,0.070,0.070,0.5298,1.000
0.881,0.010,0.60,0.05,0.05,1.00,Run,0.071,0.071,0.5293,1.000
0.893,0.013,0.60,0.05,0.05,1.00,Run,0.071,0.071,0.5287,1.000
0.906,0.013,0.60,0.05,0.05,1.00,Run,0.072,0.072,0.5281,1.000
0.918,0.013,0.60,0.05,0.05,1.00,Run,0.072,0.072,0.5275,1.000
0.931,0.013,0.60,0.05,0.05,1.00,Run,0.073,0.073,0.5269,1.000
0.944,0.013,0.60,0.05,0.05,1.00,Run,0.074,0.074,0.5264,1.000
0.955,0.011,0.60,0.05,0.05,1.00,Run,0.074,0.074,0.5259,1.000
0.968,0.013,0.60,0.05,0.05,1.00,Run,0.075,0.075,0.5253,1.000
0.980,0.013,0.60,0.05,0.05,1.00,Run,0.075,0.075,0.5248,1.000
