t,dt,desired_v,left,right,distance,state
9.330,0.012,0.60,0.00,0.00,0.10,EmergencyBrake
9.340,0.010,0.60,0.00,0.00,0.10,EmergencyBrake
9.352,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.363,0.010,0.60,0.00,0.00,0.10,EmergencyBrake
9.373,0.011,0.60,0.00,0.00,0.10,EmergencyBrake
9.386,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.398,0.012,0.60,0.00,0.00,0.10,EmergencyBrake
9.410,0.012,0.60,0.00,0.00,0.10,EmergencyBrake
9.422,0.012,0.60,0.00,0.00,0.10,EmergencyBrake
9.433,0.011,0.60,0.00,0.00,0.10,EmergencyBrake
9.446,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.459,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.471,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.484,0.012,0.60,0.00,0.00,0.10,EmergencyBrake
9.496,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.507,0.011,0.60,0.00,0.00,0.10,EmergencyBrake
9.519,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.532,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.544,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.557,0.012,0.60,0.00,0.00,0.10,EmergencyBrake
9.568,0.011,0.60,0.00,0.00,0.10,EmergencyBrake
9.581,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.593,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.606,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.618,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.629,0.011,0.60,0.00,0.00,0.10,EmergencyBrake
9.642,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.655,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.667,0.012,0.60,0.00,0.00,0.10,EmergencyBrake
9.677,0.010,0.60,0.00,0.00,0.10,EmergencyBrake
9.689,0.012,0.60,0.00,0.00,0.10,EmergencyBrake
9.702,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.715,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
9.727,0.013,0.60,0.00,0.00,0.10,EmergencyBrake
