t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.013,0.013,0.30,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.3253,3.000
0.025,0.013,0.30,1.00,1.00,1.00,Run,-0.001,-0.001,0.3007,3.000
0.038,0.013,0.30,-0.94,-0.94,1.00,Run,-0.014,-0.014,0.3135,3.000
0.050,0.013,0.30,1.00,1.00,1.00,Run,0.001,0.001,0.2990,3.000
0.063,0.013,0.30,-0.44,-0.44,1.00,Run,-0.005,-0.005,0.3050,3.000
0.075,0.013,0.30,0.64,0.64,1.00,Run,0.004,0.004,0.2961,3.000
0.088,0.013,0.30,-0.16,-0.16,1.00,Run,0.001,0.001,0.2985,3.000
0.100,0.012,0.30,0.43,0.43,1.00,Run,0.007,0.007,0.2929,3.000
0.113,0.013,0.30,-0.02,-0.02,1.00,Run,0.007,0.007,0.2934,3.000
0.125,0.012,0.30,0.32,0.32,1.00,Run,0.010,0.010,0.2896,3.000
0.137,0.013,0.30,0.06,0.06,1.00,Run,0.011,0.011,0.2893,3.000
0.150,0.013,0.30,0.24,0.24,1.00,Run,0.014,0.014,0.2864,3.000
0.162,0.012,0.30,0.10,0.10,1.00,Run,0.014,0.014,0.2856,3.000
0.175,0.013,0.30,0.21,0.21,1.00,Run,0.017,0.017,0.2834,3.000
0.185,0.010,0.30,0.12,0.12,1.00,Run,0.017,0.017,0.2826,3.000
0.197,0.013,0.30,0.19,0.19,1.00,Run,0.019,0.019,0.2807,3.000
0.210,0.013,0.30,0.14,0.14,1.00,Run,0.020,0.020,0.2797,3.000
0.220,0.011,0.30,0.18,0.18,1.00,Run,0.022,0.022,0.2783,3.000
0.233,0.013,0.30,0.14,0.14,1.00,Run,0.023,0.023,0.2773,3.000
0.244,0.011,0.30,0.17,0.17,1.00,Run,0.024,0.024,0.2760,3.000
0.257,0.013,0.30,0.15,0.15,1.00,Run,0.025,0.025,0.2750,3.000
0.269,0.013,0.30,0.16,0.16,1.00,Run,0.026,0.026,0.2738,3.000
0.282,0.013,0.30,0.15,0.15,1.00,Run,0.027,0.027,0.2728,3.000
0.294,0.013,0.30,0.16,0.16,1.00,Run,0.028,0.028,0.2717,3.000
0.307,0.013,0.30,0.15,0.15,1.00,Run,0.029,0.029,0.2708,3.000
0.319,0.013,0.30,0.16,0.16,1.00,Run,0.030,0.030,0.2699,3.000
0.332,0.013,0.30,0.15,0.15,1.00,Run,0.031,0.031,0.2690,3.000
0.343,0.011,0.30,0.16,0.16,1.00,Run,0.032,0.032,0.2682,3.000
0.355,0.012,0.30,0.15,0.15,1.00,Run,0.033,0.033,0.2674,3.000
0.367,0.012,0.30,0.16,0.16,1.00,Run,0.033,0.033,0.2666,3.000
0.380,0.012,0.30,0.16,0.16,1.00,Run,0.034,0.034,0.2659,3.000
0.392,0.012,0.30,0.16,0.16,1.00,Run,0.035,0.035,0.2652,3.000
0.404,0.012,0.30,0.16,0.16,1.00,Run,0.036,0.036,0.2645,3.000
0.415,0.010,0.30,0.16,0.16,1.00,Run,0.036,0.036,0.2639,3.000
0.426,0.011,0.30,0.16,0.16,1.00,Run,0.037,0.037,0.2633,3.000
0.438,0.012,0.30,0.16,0.16,1.00,Run,0.037,0.037,0.2627,3.000
0.450,0.013,0.30,0.16,0.16,1.00,Run,0.038,0.038,0.2621,3.000
0.463,0.013,0.30,0.16,0.16,1.00,Run,0.038,0.038,0.2615,3.000
0.473,0.011,0.30,0.16,0.16,1.00,Run,0.039,0.039,0.2611,3.000
0.486,0.013,0.30,0.16,0.16,1.00,Run,0.039,0.039,0.2605,3.000
0.498,0.013,0.30,0.16,0.16,1.00,Run,0.040,0.040,0.2600,3.000
0.511,0.013,0.30,0.16,0.16,1.00,Run,0.041,0.041,0.2595,3.000
0.523,0.012,0.30,0.16,0.16,1.00,Run,0.041,0.041,0.2590,3.000
0.534,0.011,0.30,0.16,0.16,1.00,Run,0.041,0.041,0.2586,3.000
0.546,0.012,0.30,0.16,0.16,1.00,Run,0.042,0.042,0.2581,3.000
0.558,0.013,0.30,0.16,0.16,1.00,Run,0.042,0.042,0.2577,3.000
0.571,0.013,0.30,0.16,0.16,1.00,Run,0.043,0.043,0.2573,3.000
0.583,0.012,0.30,0.16,0.16,1.00,Run,0.043,0.043,0.2569,3.000
0.596,0.013,0.30,0.16,0.16,1.00,Run,0.044,0.044,0.2565,3.000
0.608,0.013,0.30,0.16,0.16,1.00,Run,0.044,0.044,0.2561,3.000
0.619,0.011,0.30,0.16,0.16,1.00,Run,0.044,0.044,0.2558,3.000
0.632,0.013,0.30,0.16,0.16,1.00,Run,0.045,0.045,0.2554,3.000
0.645,0.013,0.30,0.16,0.16,1.00,Run,0.045,0.045,0.2550,3.000
0.657,0.012,0.30,0.16,0.16,1.00,Run,0.045,0.045,0.2547,3.000
0.670,0.013,0.30,0.16,0.16,1.00,Run,0.046,0.046,0.2544,3.000
0.682,0.013,0.30,0.16,0.16,1.00,Run,0.046,0.046,0.2541,3.000
0.695,0.013,0.30,0.16,0.16,1.00,Run,0.046,0.046,0.2538,3.000
0.707,0.013,0.30,0.16,0.16,1.00,Run,0.047,0.047,0.2535,3.000
0.719,0.012,0.30,0.16,0.16,1.00,Run,0.047,0.047,0.2532,3.000
0.731,0.012,0.30,0.16,0.16,1.00,Run,0.047,0.047,0.2529,3.000
0.743,0.012,0.30,0.16,0.16,1.00,Run,0.047,0.047,0.2527,3.000
0.753,0.010,0.30,0.16,0.16,1.00,Run,0.048,0.048,0.2525,3.000
0.766,0.013,0.30,0.16,0.16,1.00,Run,0.048,0.048,0.2522,3.000
0.779,0.013,0.30,0.16,0.16,1.00,Run,0.048,0.048,0.2520,3.000
0.791,0.013,0.30,0.16,0.16,1.00,Run,0.048,0.048,0.2517,3.000
0.802,0.011,0.30,0.16,0.16,1.00,Run,0.048,0.048,0.2515,3.000
0.813,0.010,0.30,0.16,0.16,1.00,Run,0.049,0.049,0.2513,3.000
0.824,0.012,0.30,0.16,0.16,1.00,Run,0.049,0.049,0.2511,3.000
0.837,0.013,0.30,0.16,0.16,1.00,Run,0.049,0.049,0.2509,3.000
0.850,0.013,0.30,0.16,0.16,1.00,Run,0.049,0.049,0.2507,3.000
0.863,0.013,0.30,0.16,0.16,1.00,Run,0.050,0.050,0.2505,3.000
0.874,0.011,0.30,0.16,0.16,1.00,Run,0.050,0.050,0.2503,3.000
0.886,0.012,0.30,0.16,0.16,1.00,Run,0.050,0.050,0.2501,3.000
0.898,0.012,0.30,0.16,0.16,1.00,Run,0.050,0.050,0.2500,3.000
0.911,0.013,0.30,0.16,0.16,1.00,Run,0.050,0.050,0.2498,3.000
0.923,0.012,0.30,0.16,0.16,1.00,Run,0.050,0.050,0.2496,3.000
0.936,0.013,0.30,0.16,0.16,1.00,Run,0.051,0.051,0.2494,3.000
0.948,0.013,0.30,0.16,0.16,1.00,Run,0.051,0.051,0.2493,3.000
0.961,0.013,0.30,0.16,0.16,1.00,Run,0.051,0.051,0.2491,3.000
0.971,0.010,0.30,0.16,0.16,1.00,Run,0.051,0.051,0.2490,3.000
0.983,0.012,0.30,0.16,0.16,1.00,Run,0.051,0.051,0.2488,3.000
0.996,0.013,0.30,0.16,0.16,1.00,Run,0.051,0.051,0.2487,3.000
1.006,0.010,0.30,0.16,0.16,1.00,Run,0.051,0.051,0.2485,3.000
1.019,0.013,0.30,0.17,0.17,1.00,Run,0.052,0.052,0.2484,3.000
1.031,0.013,0.30,0.17,0.17,1.00,Run,0.052,0.052,0.2483,3.000
1.044,0.013,0.30,0.17,0.17,1.00,Run,0.052,0.052,0.2481,3.000
1.055,0.011,0.30,0.17,0.17,1.00,Run,0.052,0.052,0.2480,3.000
1.067,0.013,0.30,0.17,0.17,1.00,Run,0.052,0.052,0.2479,3.000
1.080,0.013,0.30,0.17,0.17,1.00,Run,0.052,0.052,0.2477,3.000
1.093,0.013,0.30,0.17,0.17,1.00,Run,0.052,0.052,0.2476,3.000
1.105,0.013,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2475,3.000
1.118,0.012,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2474,3.000
1.130,0.013,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2472,3.000
1.143,0.013,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2471,3.000
1.155,0.012,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2470,3.000
1.167,0.013,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2469,3.000
1.180,0.013,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2468,3.000
1.193,0.013,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2467,3.000
1.205,0.013,0.30,0.17,0.17,1.00,Run,0.053,0.053,0.2466,3.000
1.218,0.013,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2465,3.000
1.230,0.013,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2464,3.000
1.240,0.010,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2463,3.000
1.252,0.012,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2462,3.000
1.263,0.011,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2461,3.000
1.274,0.011,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2460,3.000
1.287,0.013,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2459,3.000
1.299,0.013,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2458,3.000
1.312,0.013,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2457,3.000
1.325,0.013,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2456,3.000
1.337,0.012,0.30,0.17,0.17,1.00,Run,0.054,0.054,0.2455,3.000
1.349,0.013,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2454,3.000
1.362,0.013,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2453,3.000
1.374,0.013,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2453,3.000
1.384,0.010,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2452,3.000
1.397,0.013,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2451,3.000
1.408,0.011,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2450,3.000
1.419,0.011,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2450,3.000
1.431,0.012,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2449,3.000
1.444,0.013,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2448,3.000
1.457,0.013,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2447,3.000
1.469,0.012,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2446,3.000
1.481,0.013,0.30,0.17,0.17,1.00,Run,0.055,0.055,0.2445,3.000
1.494,0.013,0.30,0.17,0.17,1.00,Run,0.056,0.056,0.2445,3.000
