t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.013,0.013,0.60,-1.00,-1.00,1.00,Run,-0.016,-0.016,0.6161,3.000
0.025,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5965,3.000
0.036,0.011,0.60,-0.80,-0.80,1.00,Run,-0.004,-0.004,0.6041,3.000
0.047,0.010,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5913,3.000
0.059,0.013,0.60,-0.40,-0.40,1.00,Run,0.004,0.004,0.5956,3.000
0.072,0.013,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5850,3.000
0.084,0.013,0.60,-0.04,-0.04,1.00,Run,0.014,0.014,0.5856,3.000
0.096,0.012,0.60,0.77,0.77,1.00,Run,0.022,0.022,0.5781,3.000
0.107,0.010,0.60,0.10,0.10,1.00,Run,0.022,0.022,0.5776,3.000
0.119,0.012,0.60,0.67,0.67,1.00,Run,0.029,0.029,0.5712,3.000
0.131,0.013,0.60,0.24,0.24,1.00,Run,0.031,0.031,0.5691,3.000
0.144,0.013,0.60,0.57,0.57,1.00,Run,0.036,0.036,0.5637,3.000
0.156,0.013,0.60,0.32,0.32,1.00,Run,0.039,0.039,0.5609,3.000
0.167,0.010,0.60,0.52,0.52,1.00,Run,0.043,0.043,0.5570,3.000
0.177,0.010,0.60,0.35,0.35,1.00,Run,0.045,0.045,0.5546,3.000
0.190,0.013,0.60,0.50,0.50,1.00,Run,0.050,0.050,0.5501,3.000
0.202,0.013,0.60,0.39,0.39,1.00,Run,0.053,0.053,0.5469,3.000
0.215,0.013,0.60,0.47,0.47,1.00,Run,0.057,0.057,0.5428,3.000
0.227,0.012,0.60,0.41,0.41,1.00,Run,0.060,0.060,0.5396,3.000
0.239,0.013,0.60,0.46,0.46,1.00,Run,0.064,0.064,0.5358,3.000
0.252,0.013,0.60,0.42,0.42,1.00,Run,0.068,0.068,0.5324,3.000
0.264,0.013,0.60,0.45,0.45,1.00,Run,0.071,0.071,0.5287,3.000
0.277,0.012,0.60,0.43,0.43,1.00,Run,0.075,0.075,0.5253,3.000
0.290,0.013,0.60,0.45,0.45,1.00,Run,0.078,0.078,0.5218,3.000
0.302,0.013,0.60,0.44,0.44,1.00,Run,0.082,0.082,0.5185,3.000
0.315,0.013,0.60,0.45,0.45,1.00,Run,0.085,0.085,0.5151,3.000
0.326,0.012,0.60,0.44,0.44,1.00,Run,0.088,0.088,0.5120,3.000
