t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.011,0.011,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6166,3.000
0.023,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5950,3.000
0.036,0.012,0.60,-0.87,-0.87,1.00,Run,-0.004,-0.004,0.6039,3.000
0.048,0.013,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5899,3.000
0.061,0.012,0.60,-0.33,-0.33,1.00,Run,0.007,0.007,0.5934,3.000
0.071,0.010,0.60,1.00,1.00,1.00,Run,0.016,0.016,0.5844,3.000
0.083,0.013,0.60,-0.08,-0.08,1.00,Run,0.015,0.015,0.5854,3.000
0.094,0.010,0.60,0.85,0.85,1.00,Run,0.022,0.022,0.5783,3.000
0.106,0.013,0.60,0.09,0.09,1.00,Run,0.022,0.022,0.5776,3.000
0.119,0.012,0.60,0.66,0.66,1.00,Run,0.029,0.029,0.5712,3.000
0.130,0.012,0.60,0.22,0.22,1.00,Run,0.031,0.031,0.5695,3.000
0.143,0.013,0.60,0.57,0.57,1.00,Run,0.036,0.036,0.5641,3.000
0.154,0.011,0.60,0.29,0.29,1.00,Run,0.038,0.038,0.5619,3.000
0.166,0.013,0.60,0.52,0.52,1.00,Run,0.043,0.043,0.5571,3.000
0.179,0.013,0.60,0.35,0.35,1.00,Run,0.046,0.046,0.5541,3.000
0.189,0.010,0.60,0.49,0.49,1.00,Run,0.049,0.049,0.5506,3.000
0.201,0.012,0.60,0.38,0.38,1.00,Run,0.052,0.052,0.5476,3.000
0.214,0.012,0.60,0.46,0.46,1.00,Run,0.056,0.056,0.5437,3.000
0.226,0.013,0.60,0.40,0.40,1.00,Run,0.060,0.060,0.5404,3.000
0.239,0.013,0.60,0.45,0.45,1.00,Run,0.063,0.063,0.5367,3.000
0.249,0.010,0.60,0.41,0.41,1.00,Run,0.066,0.066,0.5340,3.000
0.261,0.012,0.60,0.44,0.44,1.00,Run,0.069,0.069,0.5307,3.000
0.273,0.013,0.60,0.42,0.42,1.00,Run,0.073,0.073,0.5275,3.000
0.286,0.013,0.60,0.44,0.44,1.00,Run,0.076,0.076,0.5241,3.000
0.297,0.011,0.60,0.42,0.42,1.00,Run,0.079,0.079,0.5212,3.000
0.309,0.012,0.60,0.44,0.44,1.00,Run,0.082,0.082,0.5180,3.000
0.322,0.013,0.60,0.43,0.43,1.00,Run,0.085,0.085,0.5148,3.000
0.334,0.013,0.60,0.44,0.44,1.00,Run,0.088,0.088,0.5116,3.000
0.347,0.013,0.60,0.43,0.43,1.00,Run,0.091,0.091,0.5086,3.000
0.359,0.013,0.60,0.44,0.44,1.00,Run,0.095,0.095,0.5055,3.000
0.372,0.013,0.60,0.43,0.43,1.00,Run,0.098,0.098,0.5024,3.000
0.384,0.012,0.60,0.44,0.44,1.00,Run,0.100,0.100,0.4996,3.000
0.396,0.013,0.60,0.43,0.43,1.00,Run,0.103,0.103,0.4967,3.000
0.409,0.013,0.60,0.44,0.44,1.00,Run,0.106,0.106,0.4937,3.000
0.419,0.010,0.60,0.44,0.44,1.00,Run,0.109,0.109,0.4914,3.000
0.431,0.012,0.60,0.44,0.44,1.00,Run,0.111,0.111,0.4887,3.000
0.443,0.013,0.60,0.44,0.44,1.00,Run,0.114,0.114,0.4859,3.000
0.456,0.012,0.60,0.44,0.44,1.00,Run,0.117,0.117,0.4832,3.000
0.466,0.011,0.60,0.44,0.44,1.00,Run,0.119,0.119,0.4809,3.000
0.479,0.013,0.60,0.44,0.44,1.00,Run,0.122,0.122,0.4782,3.000
0.489,0.010,0.60,0.44,0.44,1.00,Run,0.124,0.124,0.4760,3.000
0.500,0.011,0.60,0.44,0.44,1.00,Run,0.126,0.126,0.4736,3.000
0.513,0.013,0.60,0.44,0.44,1.00,Run,0.129,0.129,0.4710,3.000
0.525,0.012,0.60,0.44,0.44,1.00,Run,0.131,0.131,0.4686,3.000
0.537,0.013,0.60,0.44,0.44,1.00,Run,0.134,0.134,0.4660,3.000
0.548,0.011,0.60,0.44,0.44,1.00,Run,0.136,0.136,0.4638,3.000
0.559,0.011,0.60,0.44,0.44,1.00,Run,0.138,0.138,0.4616,3.000
0.571,0.012,0.60,0.44,0.44,1.00,Run,0.141,0.141,0.4593,3.000
0.583,0.012,0.60,0.45,0.45,1.00,Run,0.143,0.143,0.4569,3.000
0.596,0.013,0.60,0.45,0.45,1.00,Run,0.145,0.145,0.4545,3.000
0.608,0.012,0.60,0.45,0.45,1.00,Run,0.148,0.148,0.4522,3.000
0.621,0.013,0.60,0.45,0.45,1.00,Run,0.150,0.150,0.4499,3.000
0.633,0.012,0.60,0.45,0.45,1.00,Run,0.152,0.152,0.4476,3.000
0.646,0.012,0.60,0.45,0.45,1.00,Run,0.155,0.155,0.4453,3.000
0.658,0.013,0.60,0.45,0.45,1.00,Run,0.157,0.157,0.4430,3.000
0.671,0.013,0.60,0.45,0.45,1.00,Run,0.159,0.159,0.4408,3.000
0.683,0.013,0.60,0.45,0.45,1.00,Run,0.161,0.161,0.4386,3.000
0.696,0.013,0.60,0.45,0.45,1.00,Run,0.164,0.164,0.4364,3.000
0.708,0.012,0.60,0.45,0.45,1.00,Run,0.166,0.166,0.4344,3.000
0.720,0.012,0.60,0.45,0.45,1.00,Run,0.168,0.168,0.4323,3.000
0.732,0.013,0.60,0.45,0.45,1.00,Run,0.170,0.170,0.4303,3.000
0.743,0.011,0.60,0.45,0.45,1.00,Run,0.172,0.172,0.4285,3.000
0.753,0.010,0.60,0.45,0.45,1.00,Run,0.173,0.173,0.4268,3.000
0.766,0.013,0.60,0.46,0.46,1.00,Run,0.175,0.175,0.4248,3.000
0.778,0.013,0.60,0.46,0.46,1.00,Run,0.177,0.177,0.4228,3.000
0.791,0.013,0.60,0.46,0.46,1.00,Run,0.179,0.179,0.4208,3.000
0.804,0.013,0.60,0.46,0.46,1.00,Run,0.181,0.181,0.4189,3.000
0.816,0.013,0.60,0.46,0.46,1.00,Run,0.183,0.183,0.4169,3.000
0.828,0.011,0.60,0.46,0.46,1.00,Run,0.185,0.185,0.4152,3.000
0.840,0.012,0.60,0.46,0.46,1.00,Run,0.187,0.187,0.4133,3.000
