t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,0.14,0.14,1.00,Run,0.000,0.000,0.3000,3.000
0.013,0.013,0.30,0.13,0.13,1.00,Run,0.002,0.002,0.2982,3.000
0.025,0.012,0.30,0.13,0.13,1.00,Run,0.003,0.003,0.2966,3.000
0.037,0.013,0.30,0.13,0.13,1.00,Run,0.005,0.005,0.2950,3.000
0.049,0.012,0.30,0.12,0.12,1.00,Run,0.006,0.006,0.2936,3.000
0.062,0.013,0.30,0.12,0.12,1.00,Run,0.008,0.008,0.2921,3.000
0.075,0.013,0.30,0.12,0.12,1.00,Run,0.009,0.009,0.2907,3.000
0.088,0.013,0.30,0.12,0.12,1.00,Run,0.011,0.011,0.2894,3.000
0.099,0.011,0.30,0.12,0.12,1.00,Run,0.012,0.012,0.2883,3.000
0.111,0.012,0.30,0.12,0.12,1.00,Run,0.013,0.013,0.2872,3.000
0.124,0.013,0.30,0.12,0.12,1.00,Run,0.014,0.014,0.2860,3.000
0.137,0.013,0.30,0.12,0.12,1.00,Run,0.015,0.015,0.2849,3.000
0.149,0.013,0.30,0.12,0.12,1.00,Run,0.016,0.016,0.2839,3.000
0.159,0.010,0.30,0.12,0.12,1.00,Run,0.017,0.017,0.2831,3.000
0.171,0.012,0.30,0.12,0.12,1.00,Run,0.018,0.018,0.2822,3.000
0.184,0.013,0.30,0.12,0.12,1.00,Run,0.019,0.019,0.2812,3.000
0.197,0.013,0.30,0.12,0.12,1.00,Run,0.020,0.020,0.2804,3.000
0.209,0.013,0.30,0.12,0.12,1.00,Run,0.020,0.020,0.2795,3.000
0.222,0.013,0.30,0.12,0.12,1.00,Run,0.021,0.021,0.2787,3.000
0.234,0.013,0.30,0.12,0.12,1.00,Run,0.022,0.022,0.2779,3.000
0.247,0.013,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2771,3.000
0.259,0.012,0.30,0.12,0.12,1.00,Run,0.024,0.024,0.2764,3.000
0.272,0.013,0.30,0.12,0.12,1.00,Run,0.024,0.024,0.2757,3.000
0.284,0.013,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2750,3.000
0.294,0.010,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2745,3.000
0.307,0.013,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2739,3.000
0.319,0.012,0.30,0.12,0.12,1.00,Run,0.027,0.027,0.2733,3.000
0.331,0.012,0.30,0.12,0.12,1.00,Run,0.027,0.027,0.2727,3.000
0.343,0.011,0.30,0.12,0.12,1.00,Run,0.028,0.028,0.2722,3.000
0.355,0.013,0.30,0.12,0.12,1.00,Run,0.028,0.028,0.2716,3.000
0.368,0.013,0.30,0.12,0.12,1.00,Run,0.029,0.029,0.2711,3.000
0.379,0.012,0.30,0.12,0.12,1.00,Run,0.029,0.029,0.2706,3.000
0.392,0.013,0.30,0.12,0.12,1.00,Run,0.030,0.030,0.2701,3.000
0.403,0.012,0.30,0.12,0.12,1.00,Run,0.030,0.030,0.2697,3.000
0.414,0.010,0.30,0.12,0.12,1.00,Run,0.031,0.031,0.2693,3.000
0.426,0.013,0.30,0.12,0.12,1.00,Run,0.031,0.031,0.2689,3.000
0.439,0.013,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2685,3.000
0.451,0.013,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2680,3.000
0.464,0.013,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2676,3.000
0.476,0.013,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2672,3.000
0.488,0.012,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2669,3.000
0.501,0.013,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2665,3.000
0.513,0.012,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2662,3.000
0.524,0.011,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2659,3.000
0.537,0.013,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2655,3.000
0.549,0.012,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2652,3.000
0.561,0.012,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2649,3.000
0.573,0.011,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2646,3.000
