t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.010,0.010,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6252,3.000
0.023,0.013,0.60,1.00,1.00,1.00,Run,0.006,0.006,0.5937,3.000
0.034,0.011,0.60,-1.00,-1.00,1.00,Run,-0.022,-0.022,0.6216,3.000
0.046,0.013,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5902,3.000
0.057,0.011,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6167,3.000
0.070,0.013,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5852,3.000
0.082,0.013,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6165,3.000
0.095,0.013,0.60,1.00,1.00,1.00,Run,0.015,0.015,0.5850,3.000
0.105,0.010,0.60,-1.00,-1.00,1.00,Run,-0.010,-0.010,0.6102,3.000
0.116,0.011,0.60,1.00,1.00,1.00,Run,0.018,0.018,0.5816,3.000
0.127,0.010,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6074,3.000
0.139,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5762,3.000
0.149,0.010,0.60,-1.00,-1.00,1.00,Run,-0.002,-0.002,0.6019,3.000
0.160,0.011,0.60,1.00,1.00,1.00,Run,0.025,0.025,0.5746,3.000
0.173,0.013,0.60,-1.00,-1.00,1.00,Run,-0.006,-0.006,0.6061,3.000
0.186,0.013,0.60,1.00,1.00,1.00,Run,0.025,0.025,0.5747,3.000
0.197,0.011,0.60,-1.00,-1.00,1.00,Run,-0.002,-0.002,0.6025,3.000
0.209,0.013,0.60,1.00,1.00,1.00,Run,0.029,0.029,0.5711,3.000
0.222,0.013,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6027,3.000
0.234,0.013,0.60,1.00,1.00,1.00,Run,0.028,0.028,0.5715,3.000
0.247,0.013,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6032,3.000
0.258,0.011,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5759,3.000
0.270,0.012,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6070,3.000
0.283,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5756,3.000
0.297,0.014,0.60,-1.00,-1.00,1.00,Run,-0.011,-0.011,0.6113,3.000
0.310,0.013,0.60,1.00,1.00,1.00,Run,0.020,0.020,0.5799,3.000
0.322,0.012,0.60,-1.00,-1.00,1.00,Run,-0.011,-0.011,0.6108,3.000
0.335,0.013,0.60,1.00,1.00,1.00,Run,0.020,0.020,0.5796,3.000
0.347,0.012,0.60,-1.00,-1.00,1.00,Run,-0.010,-0.010,0.6097,3.000
0.358,0.011,0.60,1.00,1.00,1.00,Run,0.018,0.018,0.5817,3.000
0.370,0.013,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6132,3.000
0.383,0.013,0.60,1.00,1.00,1.00,Run,0.018,0.018,0.5819,3.000
0.395,0.013,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6132,3.000
0.408,0.013,0.60,1.00,1.00,1.00,Run,0.018,0.018,0.5819,3.000
0.420,0.012,0.60,-1.00,-1.00,1.00,Run,-0.012,-0.012,0.6119,3.000
0.432,0.013,0.60,1.00,1.00,1.00,Run,0.019,0.019,0.5806,3.000
0.445,0.013,0.60,-1.00,-1.00,1.00,Run,-0.012,-0.012,0.6120,3.000
0.457,0.012,0.60,1.00,1.00,1.00,Run,0.017,0.017,0.5830,3.000
0.469,0.012,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6133,3.000
0.481,0.013,0.60,1.00,1.00,1.00,Run,0.018,0.018,0.5820,3.000
0.494,0.012,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6129,3.000
0.506,0.013,0.60,1.00,1.00,1.00,Run,0.018,0.018,0.5816,3.000
0.517,0.011,0.60,-1.00,-1.00,1.00,Run,-0.009,-0.009,0.6087,3.000
0.530,0.013,0.60,1.00,1.00,1.00,Run,0.023,0.023,0.5774,3.000
0.542,0.013,0.60,-1.00,-1.00,1.00,Run,-0.009,-0.009,0.6089,3.000
0.555,0.013,0.60,1.00,1.00,1.00,Run,0.022,0.022,0.5776,3.000
0.567,0.013,0.60,-1.00,-1.00,1.00,Run,-0.009,-0.009,0.6091,3.000
0.579,0.011,0.60,1.00,1.00,1.00,Run,0.019,0.019,0.5810,3.000
0.591,0.013,0.60,-1.00,-1.00,1.00,Run,-0.012,-0.012,0.6124,3.000
0.604,0.013,0.60,1.00,1.00,1.00,Run,0.019,0.019,0.5810,3.000
0.616,0.013,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6125,3.000
0.627,0.010,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5864,3.000
0.639,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6179,3.000
0.652,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5864,3.000
0.664,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6178,3.000
0.677,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5864,3.000
0.689,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6177,3.000
0.702,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5863,3.000
0.715,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6177,3.000
0.727,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5863,3.000
0.740,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6176,3.000
0.752,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5862,3.000
0.765,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6176,3.000
0.777,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5859,3.000
0.788,0.011,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6126,3.000
0.800,0.012,0.60,1.00,1.00,1.00,Run,0.017,0.017,0.5830,3.000
0.813,0.013,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6146,3.000
0.825,0.013,0.60,1.00,1.00,1.00,Run,0.017,0.017,0.5832,3.000
0.837,0.012,0.60,-1.00,-1.00,1.00,Run,-0.012,-0.012,0.6122,3.000
0.849,0.013,0.60,1.00,1.00,1.00,Run,0.019,0.019,0.5808,3.000
0.862,0.013,0.60,-1.00,-1.00,1.00,Run,-0.012,-0.012,0.6123,3.000
0.874,0.013,0.60,1.00,1.00,1.00,Run,0.019,0.019,0.5809,3.000
0.887,0.012,0.60,-1.00,-1.00,1.00,Run,-0.011,-0.011,0.6114,3.000
0.899,0.013,0.60,1.00,1.00,1.00,Run,0.020,0.020,0.5798,3.000
0.912,0.013,0.60,-1.00,-1.00,1.00,Run,-0.011,-0.011,0.6114,3.000
0.924,0.013,0.60,1.00,1.00,1.00,Run,0.020,0.020,0.5801,3.000
0.937,0.012,0.60,-1.00,-1.00,1.00,Run,-0.011,-0.011,0.6106,3.000
0.949,0.012,0.60,1.00,1.00,1.00,Run,0.020,0.020,0.5800,3.000
0.960,0.011,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6071,3.000
0.972,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5758,3.000
0.985,0.013,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6073,3.000
0.997,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5761,3.000
1.008,0.011,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6034,3.000
1.021,0.013,0.60,1.00,1.00,1.00,Run,0.028,0.028,0.5722,3.000
1.033,0.013,0.60,-1.00,-1.00,1.00,Run,-0.004,-0.004,0.6038,3.000
1.046,0.013,0.60,1.00,1.00,1.00,Run,0.027,0.027,0.5726,3.000
1.058,0.013,0.60,-1.00,-1.00,1.00,Run,-0.004,-0.004,0.6041,3.000
1.071,0.013,0.60,1.00,1.00,1.00,Run,0.027,0.027,0.5729,3.000
1.084,0.013,0.60,-1.00,-1.00,1.00,Run,-0.004,-0.004,0.6045,3.000
1.096,0.013,0.60,1.00,1.00,1.00,Run,0.027,0.027,0.5732,3.000
1.107,0.011,0.60,-1.00,-1.00,1.00,Run,0.000,0.000,0.5997,3.000
1.118,0.011,0.60,1.00,1.00,1.00,Run,0.029,0.029,0.5715,3.000
1.131,0.013,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6031,3.000
1.143,0.013,0.60,1.00,1.00,1.00,Run,0.028,0.028,0.5719,3.000
1.156,0.013,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6035,3.000
1.167,0.011,0.60,1.00,1.00,1.00,Run,0.025,0.025,0.5750,3.000
1.180,0.013,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6065,3.000
1.192,0.013,0.60,1.00,1.00,1.00,Run,0.025,0.025,0.5753,3.000
1.203,0.011,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6026,3.000
1.216,0.013,0.60,1.00,1.00,1.00,Run,0.029,0.029,0.5714,3.000
1.228,0.013,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6030,3.000
1.241,0.013,0.60,1.00,1.00,1.00,Run,0.028,0.028,0.5718,3.000
1.253,0.013,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6034,3.000
1.266,0.013,0.60,1.00,1.00,1.00,Run,0.028,0.028,0.5721,3.000
1.277,0.011,0.60,-1.00,-1.00,1.00,Run,0.001,0.001,0.5990,3.000
1.289,0.013,0.60,1.00,1.00,1.00,Run,0.032,0.032,0.5678,3.000
1.300,0.011,0.60,-1.00,-1.00,1.00,Run,0.005,0.005,0.5954,3.000
1.311,0.011,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5687,3.000
1.323,0.013,0.60,-1.00,-1.00,1.00,Run,-0.000,-0.000,0.6002,3.000
1.336,0.013,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5691,3.000
1.348,0.012,0.60,-1.00,-1.00,1.00,Run,0.001,0.001,0.5994,3.000
1.361,0.013,0.60,1.00,1.00,1.00,Run,0.032,0.032,0.5682,3.000
1.373,0.013,0.60,-1.00,-1.00,1.00,Run,0.000,0.000,0.5998,3.000
1.386,0.013,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5687,3.000
1.398,0.013,0.60,-1.00,-1.00,1.00,Run,-0.000,-0.000,0.6003,3.000
1.411,0.013,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5688,3.000
1.421,0.011,0.60,-1.00,-1.00,1.00,Run,0.005,0.005,0.5953,3.000
1.434,0.013,0.60,1.00,1.00,1.00,Run,0.036,0.036,0.5643,3.000
1.447,0.013,0.60,-1.00,-1.00,1.00,Run,0.002,0.002,0.5981,3.000
1.460,0.013,0.60,1.00,1.00,1.00,Run,0.033,0.033,0.5670,3.000
1.472,0.013,0.60,-1.00,-1.00,1.00,Run,0.001,0.001,0.5986,3.000
1.485,0.013,0.60,1.00,1.00,1.00,Run,0.033,0.033,0.5668,3.000
1.498,0.012,0.60,-1.00,-1.00,1.00,Run,0.002,0.002,0.5977,3.000
1.508,0.010,0.60,1.00,1.00,1.00,Run,0.028,0.028,0.5724,3.000
1.519,0.011,0.60,-1.00,-1.00,1.00,Run,-0.001,-0.001,0.6005,3.000
1.533,0.014,0.60,1.00,1.00,1.00,Run,0.034,0.034,0.5656,3.000
1.546,0.013,0.60,-1.00,-1.00,1.00,Run,0.001,0.001,0.5994,3.000
1.558,0.012,0.60,1.00,1.00,1.00,Run,0.030,0.030,0.5699,3.000
1.574,0.015,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6070,3.000
1.586,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5758,3.000
1.599,0.012,0.60,-1.00,-1.00,1.00,Run,-0.007,-0.007,0.6071,3.000
1.611,0.013,0.60,1.00,1.00,1.00,Run,0.024,0.024,0.5756,3.000
1.622,0.010,0.60,-1.00,-1.00,1.00,Run,-0.002,-0.002,0.6016,3.000
1.634,0.013,0.60,1.00,1.00,1.00,Run,0.030,0.030,0.5704,3.000
1.647,0.013,0.60,-1.00,-1.00,1.00,Run,-0.002,-0.002,0.6020,3.000
1.659,0.012,0.60,1.00,1.00,1.00,Run,0.028,0.028,0.5721,3.000
1.671,0.013,0.60,-1.00,-1.00,1.00,Run,-0.004,-0.004,0.6036,3.000
1.684,0.013,0.60,1.00,1.00,1.00,Run,0.028,0.028,0.5725,3.000
1.696,0.012,0.60,-1.00,-1.00,1.00,Run,-0.003,-0.003,0.6034,3.000
1.708,0.012,0.60,1.00,1.00,1.00,Run,0.027,0.027,0.5728,3.000
1.719,0.011,0.60,-1.00,-1.00,1.00,Run,0.001,0.001,0.5994,3.000
1.731,0.013,0.60,1.00,1.00,1.00,Run,0.032,0.032,0.5683,3.000
1.744,0.013,0.60,-1.00,-1.00,1.00,Run,0.000,0.000,0.5999,3.000
1.757,0.013,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5687,3.000
1.768,0.011,0.60,-1.00,-1.00,1.00,Run,0.002,0.002,0.5977,3.000
1.779,0.011,0.60,1.00,1.00,1.00,Run,0.030,0.030,0.5699,3.000
1.791,0.012,0.60,-1.00,-1.00,1.00,Run,-0.000,-0.000,0.6005,3.000
1.804,0.013,0.60,1.00,1.00,1.00,Run,0.031,0.031,0.5693,3.000
1.816,0.013,0.60,-1.00,-1.00,1.00,Run,-0.001,-0.001,0.6009,3.000
1.829,0.013,0.60,1.00,1.00,1.00,Run,0.030,0.030,0.5699,3.000
1.839,0.010,0.60,-1.00,-1.00,1.00,Run,0.005,0.005,0.5954,3.000
1.852,0.013,0.60,1.00,1.00,1.00,Run,0.036,0.036,0.5643,3.000
1.864,0.012,0.60,-1.00,-1.00,1.00,Run,0.005,0.005,0.5952,3.000
1.876,0.013,0.60,1.00,1.00,1.00,Run,0.036,0.036,0.5641,3.000
1.888,0.012,0.60,-1.00,-1.00,1.00,Run,0.006,0.006,0.5940,3.000
1.901,0.013,0.60,1.00,1.00,1.00,Run,0.037,0.037,0.5629,3.000
1.913,0.013,0.60,-1.00,-1.00,1.00,Run,0.005,0.005,0.5946,3.000
1.926,0.013,0.60,1.00,1.00,1.00,Run,0.036,0.036,0.5635,3.000
