t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.012,0.012,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6186,3.000
0.023,0.011,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6007,3.000
0.036,0.013,0.60,-1.00,-1.00,1.00,Run,-0.011,-0.011,0.6115,3.000
0.053,0.017,0.60,0.87,0.87,1.00,Run,0.001,0.001,0.5989,3.000
0.067,0.014,0.60,-0.24,-0.24,1.00,Run,-0.002,-0.002,0.6017,3.000
0.086,0.019,0.60,0.39,0.39,1.00,Run,0.004,0.004,0.5956,3.000
0.096,0.010,0.60,0.01,0.01,1.00,Run,0.004,0.004,0.5956,3.000
0.107,0.011,0.60,0.33,0.33,1.00,Run,0.007,0.007,0.5926,3.000
0.119,0.012,0.60,0.06,0.06,1.00,Run,0.008,0.008,0.5921,3.000
0.130,0.011,0.60,0.28,0.28,1.00,Run,0.010,0.010,0.5897,3.000
0.143,0.013,0.60,0.11,0.11,1.00,Run,0.011,0.011,0.5888,3.000
0.155,0.013,0.60,0.23,0.23,1.00,Run,0.013,0.013,0.5866,3.000
0.168,0.013,0.60,0.14,0.14,1.00,Run,0.015,0.015,0.5854,3.000
0.180,0.013,0.60,0.20,0.20,1.00,Run,0.016,0.016,0.5836,3.000
0.191,0.011,0.60,0.15,0.15,1.00,Run,0.018,0.018,0.5824,3.000
0.203,0.012,0.60,0.19,0.19,1.00,Run,0.019,0.019,0.5808,3.000
0.214,0.011,0.60,0.16,0.16,1.00,Run,0.020,0.020,0.5797,3.000
0.226,0.012,0.60,0.18,0.18,1.00,Run,0.022,0.022,0.5782,3.000
0.239,0.013,0.60,0.16,0.16,1.00,Run,0.023,0.023,0.5769,3.000
0.251,0.013,0.60,0.17,0.17,1.00,Run,0.025,0.025,0.5755,3.000
0.262,0.011,0.60,0.16,0.16,1.00,Run,0.026,0.026,0.5743,3.000
0.275,0.013,0.60,0.17,0.17,1.00,Run,0.027,0.027,0.5729,3.000
0.288,0.013,0.60,0.16,0.16,1.00,Run,0.028,0.028,0.5716,3.000
0.300,0.013,0.60,0.17,0.17,1.00,Run,0.030,0.030,0.5703,3.000
0.312,0.012,0.60,0.16,0.16,1.00,Run,0.031,0.031,0.5691,3.000
0.325,0.012,0.60,0.17,0.17,1.00,Run,0.032,0.032,0.5679,3.000
0.335,0.011,0.60,0.16,0.16,1.00,Run,0.033,0.033,0.5669,3.000
0.348,0.013,0.60,0.17,0.17,1.00,Run,0.034,0.034,0.5657,3.000
0.359,0.011,0.60,0.16,0.16,1.00,Run,0.035,0.035,0.5646,3.000
0.372,0.013,0.60,0.16,0.16,1.00,Run,0.037,0.037,0.5635,3.000
0.384,0.013,0.60,0.16,0.16,1.00,Run,0.038,0.038,0.5623,3.000
0.396,0.012,0.60,0.16,0.16,1.00,Run,0.039,0.039,0.5613,3.000
0.409,0.013,0.60,0.16,0.16,1.00,Run,0.040,0.040,0.5602,3.000
0.420,0.011,0.60,0.16,0.16,1.00,Run,0.041,0.041,0.5592,3.000
0.433,0.013,0.60,0.16,0.16,1.00,Run,0.042,0.042,0.5581,3.000
0.445,0.012,0.60,0.16,0.16,1.00,Run,0.043,0.043,0.5571,3.000
0.457,0.013,0.60,0.16,0.16,1.00,Run,0.044,0.044,0.5561,3.000
0.470,0.013,0.60,0.16,0.16,1.00,Run,0.045,0.045,0.5551,3.000
0.482,0.013,0.60,0.16,0.16,1.00,Run,0.046,0.046,0.5541,3.000
0.495,0.012,0.60,0.16,0.16,1.00,Run,0.047,0.047,0.5531,3.000
0.507,0.013,0.60,0.16,0.16,1.00,Run,0.048,0.048,0.5521,3.000
0.520,0.013,0.60,0.16,0.16,1.00,Run,0.049,0.049,0.5512,3.000
0.530,0.010,0.60,0.16,0.16,1.00,Run,0.050,0.050,0.5504,3.000
0.543,0.013,0.60,0.16,0.16,1.00,Run,0.051,0.051,0.5495,3.000
0.555,0.012,0.60,0.16,0.16,1.00,Run,0.051,0.051,0.5486,3.000
0.567,0.012,0.60,0.16,0.16,1.00,Run,0.052,0.052,0.5477,3.000
0.579,0.013,0.60,0.16,0.16,1.00,Run,0.053,0.053,0.5468,3.000
0.592,0.013,0.60,0.16,0.16,1.00,Run,0.054,0.054,0.5460,3.000
0.604,0.013,0.60,0.16,0.16,1.00,Run,0.055,0.055,0.5451,3.000
0.617,0.013,0.60,0.16,0.16,1.00,Run,0.056,0.056,0.5443,3.000
0.630,0.013,0.60,0.16,0.16,1.00,Run,0.057,0.057,0.5434,3.000
0.641,0.012,0.60,0.16,0.16,1.00,Run,0.057,0.057,0.5427,3.000
0.654,0.013,0.60,0.16,0.16,1.00,Run,0.058,0.058,0.5419,3.000
0.666,0.013,0.60,0.16,0.16,1.00,Run,0.059,0.059,0.5411,3.000
0.678,0.011,0.60,0.16,0.16,1.00,Run,0.060,0.060,0.5404,3.000
0.690,0.013,0.60,0.16,0.16,1.00,Run,0.060,0.060,0.5396,3.000
0.703,0.013,0.60,0.16,0.16,1.00,Run,0.061,0.061,0.5388,3.000
0.715,0.013,0.60,0.16,0.16,1.00,Run,0.062,0.062,0.5381,3.000
0.728,0.013,0.60,0.16,0.16,1.00,Run,0.063,0.063,0.5373,3.000
0.740,0.012,0.60,0.16,0.16,1.00,Run,0.063,0.063,0.5366,3.000
0.753,0.013,0.60,0.16,0.16,1.00,Run,0.064,0.064,0.5359,3.000
0.765,0.012,0.60,0.16,0.16,1.00,Run,0.065,0.065,0.5352,3.000
0.778,0.013,0.60,0.16,0.16,1.00,Run,0.065,0.065,0.5345,3.000
0.790,0.012,0.60,0.16,0.16,1.00,Run,0.066,0.066,0.5339,3.000
0.800,0.011,0.60,0.16,0.16,1.00,Run,0.067,0.067,0.5333,3.000
0.813,0.013,0.60,0.16,0.16,1.00,Run,0.067,0.067,0.5327,3.000
0.823,0.010,0.60,0.16,0.16,1.00,Run,0.068,0.068,0.5321,3.000
0.835,0.011,0.60,0.16,0.16,1.00,Run,0.068,0.068,0.5316,3.000
0.847,0.012,0.60,0.16,0.16,1.00,Run,0.069,0.069,0.5309,3.000
0.859,0.013,0.60,0.16,0.16,1.00,Run,0.070,0.070,0.5303,3.000
0.872,0.013,0.60,0.16,0.16,1.00,Run,0.070,0.070,0.5297,3.000
0.882,0.010,0.60,0.16,0.16,1.00,Run,0.071,0.071,0.5292,3.000
0.893,0.010,0.60,0.16,0.16,1.00,Run,0.071,0.071,0.5287,3.000
0.905,0.013,0.60,0.16,0.16,1.00,Run,0.072,0.072,0.5281,3.000
0.918,0.013,0.60,0.16,0.16,1.00,Run,0.072,0.072,0.5275,3.000
0.930,0.012,0.60,0.16,0.16,1.00,Run,0.073,0.073,0.5270,3.000
0.943,0.013,0.60,0.16,0.16,1.00,Run,0.074,0.074,0.5264,3.000
0.955,0.013,0.60,0.16,0.16,1.00,Run,0.074,0.074,0.5259,3.000
0.968,0.013,0.60,0.16,0.16,1.00,Run,0.075,0.075,0.5253,3.000
0.980,0.012,0.60,0.16,0.16,1.00,Run,0.075,0.075,0.5248,3.000
0.993,0.013,0.60,0.16,0.16,1.00,Run,0.076,0.076,0.5243,3.000
1.003,0.011,0.60,0.16,0.16,1.00,Run,0.076,0.076,0.5238,3.000
1.014,0.010,0.60,0.16,0.16,1.00,Run,0.077,0.077,0.5234,3.000
1.026,0.013,0.60,0.16,0.16,1.00,Run,0.077,0.077,0.5229,3.000
1.037,0.010,0.60,0.16,0.16,1.00,Run,0.078,0.078,0.5225,3.000
1.047,0.011,0.60,0.16,0.16,1.00,Run,0.078,0.078,0.5221,3.000
1.058,0.011,0.60,0.16,0.16,1.00,Run,0.078,0.078,0.5216,3.000
1.076,0.017,0.60,0.16,0.16,1.00,Run,0.079,0.079,0.5210,3.000
1.102,0.026,0.60,0.16,0.16,1.00,Run,0.080,0.080,0.5200,3.000
1.128,0.026,0.60,0.16,0.16,1.00,Run,0.081,0.081,0.5191,3.000
1.140,0.012,0.60,0.16,0.16,1.00,Run,0.081,0.081,0.5187,3.000
1.151,0.011,0.60,0.16,0.16,1.00,Run,0.082,0.082,0.5183,3.000
1.165,0.013,0.60,0.16,0.16,1.00,Run,0.082,0.082,0.5178,3.000
1.180,0.016,0.60,0.16,0.16,1.00,Run,0.083,0.083,0.5173,3.000
1.193,0.013,0.60,0.16,0.16,1.00,Run,0.083,0.083,0.5169,3.000
1.211,0.017,0.60,0.16,0.16,1.00,Run,0.084,0.084,0.5163,3.000
1.233,0.023,0.60,0.16,0.16,1.00,Run,0.084,0.084,0.5156,3.000
1.244,0.011,0.60,0.16,0.16,1.00,Run,0.085,0.085,0.5153,3.000
1.256,0.012,0.60,0.16,0.16,1.00,Run,0.085,0.085,0.5149,3.000
1.268,0.012,0.60,0.16,0.16,1.00,Run,0.085,0.085,0.5145,3.000
1.280,0.012,0.60,0.16,0.16,1.00,Run,0.086,0.086,0.5142,3.000
1.291,0.011,0.60,0.16,0.16,1.00,Run,0.086,0.086,0.5139,3.000
1.301,0.010,0.60,0.16,0.16,1.00,Run,0.086,0.086,0.5136,3.000
1.313,0.012,0.60,0.16,0.16,1.00,Run,0.087,0.087,0.5133,3.000
1.326,0.013,0.60,0.16,0.16,1.00,Run,0.087,0.087,0.5129,3.000
