t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.011,0.011,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6272,3.000
0.023,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5965,3.000
0.036,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6276,3.000
0.048,0.012,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5966,3.000
0.061,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6284,3.000
0.073,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5968,3.000
0.084,0.011,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6230,3.000
0.096,0.012,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5922,3.000
0.107,0.011,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6191,3.000
0.119,0.012,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5902,3.000
0.131,0.012,0.60,-1.00,-1.00,1.00,Run,-0.021,-0.021,0.6211,3.000
0.143,0.013,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5896,3.000
0.155,0.012,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6195,3.000
0.168,0.012,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5885,3.000
0.180,0.012,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6195,3.000
0.193,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5880,3.000
0.203,0.011,0.60,-1.00,-1.00,1.00,Run,-0.014,-0.014,0.6144,3.000
0.216,0.013,0.60,1.00,1.00,1.00,Run,0.017,0.017,0.5831,3.000
0.229,0.013,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6145,3.000
0.239,0.010,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5883,3.000
0.250,0.011,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6150,3.000
0.262,0.013,0.60,1.00,1.00,1.00,Run,0.016,0.016,0.5837,3.000
0.275,0.013,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6151,3.000
0.287,0.013,0.60,1.00,1.00,1.00,Run,0.016,0.016,0.5836,3.000
0.300,0.013,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6152,3.000
0.313,0.013,0.60,1.00,1.00,1.00,Run,0.016,0.016,0.5838,3.000
0.325,0.013,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6152,3.000
0.338,0.013,0.60,1.00,1.00,1.00,Run,0.016,0.016,0.5837,3.000
0.349,0.011,0.60,-1.00,-1.00,1.00,Run,-0.012,-0.012,0.6117,3.000
0.361,0.012,0.60,1.00,1.00,1.00,Run,0.019,0.019,0.5812,3.000
0.374,0.013,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6127,3.000
0.386,0.013,0.60,1.00,1.00,1.00,Run,0.019,0.019,0.5814,3.000
0.399,0.013,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6128,3.000
0.411,0.013,0.60,1.00,1.00,1.00,Run,0.019,0.019,0.5814,3.000
0.423,0.012,0.60,-1.00,-1.00,1.00,Run,-0.011,-0.011,0.6108,3.000
0.435,0.012,0.60,1.00,1.00,1.00,Run,0.020,0.020,0.5799,3.000
0.448,0.013,0.60,-1.00,-1.00,1.00,Run,-0.011,-0.011,0.6115,3.000
0.460,0.012,0.60,1.00,1.00,1.00,Run,0.018,0.018,0.5819,3.000
0.473,0.013,0.60,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.6133,3.000
