t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,0.14,0.14,1.00,Run,0.000,0.000,0.3000,3.000
0.013,0.013,0.30,0.13,0.13,1.00,Run,0.002,0.002,0.2982,3.000
0.025,0.013,0.30,0.13,0.13,1.00,Run,0.003,0.003,0.2965,3.000
0.038,0.013,0.30,0.13,0.13,1.00,Run,0.005,0.005,0.2949,3.000
0.050,0.013,0.30,0.13,0.13,1.00,Run,0.007,0.007,0.2934,3.000
0.063,0.013,0.30,0.12,0.12,1.00,Run,0.008,0.008,0.2920,3.000
0.074,0.012,0.30,0.12,0.12,1.00,Run,0.009,0.009,0.2907,3.000
0.087,0.013,0.30,0.12,0.12,1.00,Run,0.011,0.011,0.2894,3.000
0.099,0.012,0.30,0.12,0.12,1.00,Run,0.012,0.012,0.2882,3.000
0.112,0.013,0.30,0.12,0.12,1.00,Run,0.013,0.013,0.2870,3.000
0.124,0.013,0.30,0.12,0.12,1.00,Run,0.014,0.014,0.2859,3.000
0.137,0.013,0.30,0.12,0.12,1.00,Run,0.015,0.015,0.2847,3.000
0.147,0.010,0.30,0.12,0.12,1.00,Run,0.016,0.016,0.2839,3.000
0.159,0.013,0.30,0.12,0.12,1.00,Run,0.017,0.017,0.2828,3.000
0.172,0.013,0.30,0.12,0.12,1.00,Run,0.018,0.018,0.2819,3.000
0.184,0.012,0.30,0.12,0.12,1.00,Run,0.019,0.019,0.2809,3.000
0.197,0.012,0.30,0.12,0.12,1.00,Run,0.020,0.020,0.2800,3.000
0.209,0.013,0.30,0.13,0.13,1.00,Run,0.021,0.021,0.2791,3.000
0.221,0.012,0.30,0.13,0.13,1.00,Run,0.022,0.022,0.2783,3.000
0.233,0.013,0.30,0.13,0.13,1.00,Run,0.022,0.022,0.2775,3.000
0.245,0.012,0.30,0.13,0.13,1.00,Run,0.023,0.023,0.2767,3.000
0.258,0.013,0.30,0.13,0.13,1.00,Run,0.024,0.024,0.2760,3.000
0.270,0.012,0.30,0.13,0.13,1.00,Run,0.025,0.025,0.2752,3.000
0.283,0.013,0.30,0.13,0.13,1.00,Run,0.026,0.026,0.2745,3.000
0.293,0.010,0.30,0.13,0.13,1.00,Run,0.026,0.026,0.2739,3.000
0.305,0.013,0.30,0.13,0.13,1.00,Run,0.027,0.027,0.2732,3.000
0.318,0.013,0.30,0.13,0.13,1.00,Run,0.027,0.027,0.2726,3.000
0.330,0.013,0.30,0.13,0.13,1.00,Run,0.028,0.028,0.2719,3.000
0.343,0.013,0.30,0.13,0.13,1.00,Run,0.029,0.029,0.2713,3.000
0.355,0.012,0.30,0.13,0.13,1.00,Run,0.029,0.029,0.2708,3.000
0.367,0.012,0.30,0.13,0.13,1.00,Run,0.030,0.030,0.2702,3.000
0.379,0.012,0.30,0.13,0.13,1.00,Run,0.030,0.030,0.2697,3.000
0.390,0.011,0.30,0.13,0.13,1.00,Run,0.031,0.031,0.2692,3.000
0.402,0.012,0.30,0.13,0.13,1.00,Run,0.031,0.031,0.2687,3.000
0.413,0.011,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2682,3.000
0.425,0.013,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2677,3.000
0.438,0.013,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2672,3.000
0.450,0.012,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2668,3.000
0.461,0.011,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2664,3.000
0.473,0.012,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2659,3.000
0.484,0.011,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2655,3.000
0.497,0.012,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2651,3.000
0.508,0.011,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2647,3.000
0.519,0.011,0.30,0.14,0.14,1.00,Run,0.036,0.036,0.2644,3.000
0.531,0.013,0.30,0.14,0.14,1.00,Run,0.036,0.036,0.2640,3.000
0.543,0.012,0.30,0.14,0.14,1.00,Run,0.036,0.036,0.2636,3.000
0.555,0.013,0.30,0.14,0.14,1.00,Run,0.037,0.037,0.2633,3.000
0.568,0.013,0.30,0.14,0.14,1.00,Run,0.037,0.037,0.2629,3.000
