t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.011,0.011,0.30,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.3127,3.000
0.024,0.013,0.30,0.59,0.59,1.00,Run,-0.004,-0.004,0.3041,3.000
0.036,0.013,0.30,-0.05,-0.05,1.00,Run,-0.005,-0.005,0.3046,3.000
0.049,0.013,0.30,0.18,0.18,1.00,Run,-0.002,-0.002,0.3019,3.000
0.061,0.012,0.30,0.09,0.09,1.00,Run,-0.001,-0.001,0.3006,3.000
0.073,0.013,0.30,0.12,0.12,1.00,Run,0.001,0.001,0.2990,3.000
0.086,0.013,0.30,0.10,0.10,1.00,Run,0.002,0.002,0.2977,3.000
0.098,0.013,0.30,0.10,0.10,1.00,Run,0.004,0.004,0.2964,3.000
0.110,0.012,0.30,0.10,0.10,1.00,Run,0.005,0.005,0.2952,3.000
0.121,0.011,0.30,0.10,0.10,1.00,Run,0.006,0.006,0.2943,3.000
0.132,0.011,0.30,0.09,0.09,1.00,Run,0.007,0.007,0.2934,3.000
0.144,0.013,0.30,0.09,0.09,1.00,Run,0.008,0.008,0.2924,3.000
0.157,0.013,0.30,0.09,0.09,1.00,Run,0.009,0.009,0.2915,3.000
0.169,0.013,0.30,0.09,0.09,1.00,Run,0.009,0.009,0.2906,3.000
0.181,0.012,0.30,0.09,0.09,1.00,Run,0.010,0.010,0.2898,3.000
0.193,0.012,0.30,0.09,0.09,1.00,Run,0.011,0.011,0.2891,3.000
0.206,0.013,0.30,0.09,0.09,1.00,Run,0.012,0.012,0.2884,3.000
0.218,0.013,0.30,0.09,0.09,1.00,Run,0.012,0.012,0.2877,3.000
0.233,0.014,0.30,0.08,0.08,1.00,Run,0.013,0.013,0.2870,3.000
0.244,0.012,0.30,0.08,0.08,1.00,Run,0.014,0.014,0.2864,3.000
