t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.013,0.013,0.30,-0.90,-0.90,1.00,Run,-0.012,-0.012,0.3122,3.000
0.025,0.013,0.30,0.60,0.60,1.00,Run,-0.004,-0.004,0.3036,3.000
0.038,0.013,0.30,0.01,0.01,1.00,Run,-0.003,-0.003,0.3032,3.000
0.049,0.012,0.30,0.24,0.24,1.00,Run,-0.000,-0.000,0.3001,3.000
0.060,0.010,0.30,0.14,0.14,1.00,Run,0.002,0.002,0.2984,3.000
0.072,0.013,0.30,0.17,0.17,1.00,Run,0.004,0.004,0.2961,3.000
0.083,0.010,0.30,0.16,0.16,1.00,Run,0.006,0.006,0.2944,3.000
0.095,0.013,0.30,0.16,0.16,1.00,Run,0.008,0.008,0.2925,3.000
0.108,0.013,0.30,0.16,0.16,1.00,Run,0.009,0.009,0.2906,3.000
0.120,0.013,0.30,0.16,0.16,1.00,Run,0.011,0.011,0.2888,3.000
0.131,0.010,0.30,0.16,0.16,1.00,Run,0.013,0.013,0.2874,3.000
0.141,0.010,0.30,0.16,0.16,1.00,Run,0.014,0.014,0.2861,3.000
0.154,0.013,0.30,0.15,0.15,1.00,Run,0.015,0.015,0.2846,3.000
0.166,0.012,0.30,0.15,0.15,1.00,Run,0.017,0.017,0.2832,3.000
0.178,0.012,0.30,0.15,0.15,1.00,Run,0.018,0.018,0.2818,3.000
0.191,0.012,0.30,0.15,0.15,1.00,Run,0.020,0.020,0.2805,3.000
0.203,0.013,0.30,0.15,0.15,1.00,Run,0.021,0.021,0.2792,3.000
0.216,0.013,0.30,0.15,0.15,1.00,Run,0.022,0.022,0.2780,3.000
0.228,0.013,0.30,0.15,0.15,1.00,Run,0.023,0.023,0.2768,3.000
0.241,0.013,0.30,0.15,0.15,1.00,Run,0.024,0.024,0.2757,3.000
0.252,0.012,0.30,0.15,0.15,1.00,Run,0.025,0.025,0.2747,3.000
0.264,0.012,0.30,0.15,0.15,1.00,Run,0.026,0.026,0.2738,3.000
0.277,0.013,0.30,0.15,0.15,1.00,Run,0.027,0.027,0.2728,3.000
0.289,0.013,0.30,0.15,0.15,1.00,Run,0.028,0.028,0.2719,3.000
0.301,0.012,0.30,0.15,0.15,1.00,Run,0.029,0.029,0.2710,3.000
0.312,0.010,0.30,0.15,0.15,1.00,Run,0.030,0.030,0.2703,3.000
0.324,0.013,0.30,0.15,0.15,1.00,Run,0.031,0.031,0.2694,3.000
0.337,0.013,0.30,0.15,0.15,1.00,Run,0.031,0.031,0.2686,3.000
0.349,0.012,0.30,0.15,0.15,1.00,Run,0.032,0.032,0.2679,3.000
0.362,0.013,0.30,0.15,0.15,1.00,Run,0.033,0.033,0.2671,3.000
0.372,0.010,0.30,0.15,0.15,1.00,Run,0.033,0.033,0.2666,3.000
0.384,0.012,0.30,0.15,0.15,1.00,Run,0.034,0.034,0.2659,3.000
0.396,0.013,0.30,0.15,0.15,1.00,Run,0.035,0.035,0.2653,3.000
0.409,0.013,0.30,0.15,0.15,1.00,Run,0.035,0.035,0.2646,3.000
0.421,0.013,0.30,0.15,0.15,1.00,Run,0.036,0.036,0.2640,3.000
0.432,0.010,0.30,0.15,0.15,1.00,Run,0.036,0.036,0.2636,3.000
0.442,0.010,0.30,0.15,0.15,1.00,Run,0.037,0.037,0.2631,3.000
0.454,0.013,0.30,0.15,0.15,1.00,Run,0.037,0.037,0.2626,3.000
0.466,0.012,0.30,0.15,0.15,1.00,Run,0.038,0.038,0.2621,3.000
0.479,0.013,0.30,0.15,0.15,1.00,Run,0.038,0.038,0.2616,3.000
0.489,0.011,0.30,0.15,0.15,1.00,Run,0.039,0.039,0.2612,3.000
0.502,0.013,0.30,0.15,0.15,1.00,Run,0.039,0.039,0.2607,3.000
0.514,0.013,0.30,0.15,0.15,1.00,Run,0.040,0.040,0.2603,3.000
0.527,0.013,0.30,0.15,0.15,1.00,Run,0.040,0.040,0.2599,3.000
0.539,0.013,0.30,0.15,0.15,1.00,Run,0.041,0.041,0.2595,3.000
0.552,0.013,0.30,0.15,0.15,1.00,Run,0.041,0.041,0.2591,3.000
0.565,0.013,0.30,0.15,0.15,1.00,Run,0.041,0.041,0.2587,3.000
0.577,0.013,0.30,0.15,0.15,1.00,Run,0.042,0.042,0.2583,3.000
0.590,0.012,0.30,0.15,0.15,1.00,Run,0.042,0.042,0.2580,3.000
0.601,0.011,0.30,0.15,0.15,1.00,Run,0.042,0.042,0.2577,3.000
0.613,0.013,0.30,0.15,0.15,1.00,Run,0.043,0.043,0.2574,3.000
0.626,0.013,0.30,0.15,0.15,1.00,Run,0.043,0.043,0.2571,3.000
0.638,0.013,0.30,0.15,0.15,1.00,Run,0.043,0.043,0.2568,3.000
0.649,0.011,0.30,0.15,0.15,1.00,Run,0.043,0.043,0.2566,3.000
0.662,0.013,0.30,0.15,0.15,1.00,Run,0.044,0.044,0.2563,3.000
0.674,0.012,0.30,0.15,0.15,1.00,Run,0.044,0.044,0.2561,3.000
0.686,0.013,0.30,0.15,0.15,1.00,Run,0.044,0.044,0.2558,3.000
0.698,0.012,0.30,0.15,0.15,1.00,Run,0.044,0.044,0.2556,3.000
0.709,0.011,0.30,0.15,0.15,1.00,Run,0.045,0.045,0.2554,3.000
0.722,0.013,0.30,0.15,0.15,1.00,Run,0.045,0.045,0.2552,3.000
0.735,0.013,0.30,0.15,0.15,1.00,Run,0.045,0.045,0.2549,3.000
0.747,0.013,0.30,0.15,0.15,1.00,Run,0.045,0.045,0.2547,3.000
0.760,0.013,0.30,0.15,0.15,1.00,Run,0.045,0.045,0.2545,3.000
0.770,0.010,0.30,0.15,0.15,1.00,Run,0.046,0.046,0.2544,3.000
0.781,0.011,0.30,0.15,0.15,1.00,Run,0.046,0.046,0.2542,3.000
0.794,0.013,0.30,0.15,0.15,1.00,Run,0.046,0.046,0.2541,3.000
0.807,0.013,0.30,0.15,0.15,1.00,Run,0.046,0.046,0.2539,3.000
0.819,0.012,0.30,0.15,0.15,1.00,Run,0.046,0.046,0.2537,3.000
0.831,0.013,0.30,0.15,0.15,1.00,Run,0.046,0.046,0.2536,3.000
0.844,0.013,0.30,0.15,0.15,1.00,Run,0.047,0.047,0.2534,3.000
0.856,0.013,0.30,0.15,0.15,1.00,Run,0.047,0.047,0.2533,3.000
0.867,0.011,0.30,0.15,0.15,1.00,Run,0.047,0.047,0.2532,3.000
0.879,0.012,0.30,0.15,0.15,1.00,Run,0.047,0.047,0.2531,3.000
0.891,0.012,0.30,0.15,0.15,1.00,Run,0.047,0.047,0.2529,3.000
0.903,0.012,0.30,0.15,0.15,1.00,Run,0.047,0.047,0.2528,3.000
0.914,0.010,0.30,0.15,0.15,1.00,Run,0.047,0.047,0.2527,3.000
0.925,0.011,0.30,0.15,0.15,1.00,Run,0.047,0.047,0.2526,3.000
0.942,0.017,0.30,0.15,0.15,1.00,Run,0.048,0.048,0.2525,3.000
0.955,0.014,0.30,0.15,0.15,1.00,Run,0.048,0.048,0.2524,3.000
0.976,0.020,0.30,0.15,0.15,1.00,Run,0.048,0.048,0.2522,3.000
0.989,0.013,0.30,0.15,0.15,1.00,Run,0.048,0.048,0.2521,3.000
1.010,0.021,0.30,0.15,0.15,1.00,Run,0.048,0.048,0.2520,3.000
1.021,0.011,0.30,0.15,0.15,1.00,Run,0.048,0.048,0.2519,3.000
1.035,0.014,0.30,0.15,0.15,1.00,Run,0.048,0.048,0.2518,3.000
1.058,0.023,0.30,0.15,0.15,1.00,Run,0.048,0.048,0.2517,3.000
1.103,0.044,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2514,3.000
1.132,0.029,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2513,3.000
1.160,0.028,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2512,3.000
1.173,0.013,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2511,3.000
1.183,0.010,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2511,3.000
1.207,0.024,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2510,3.000
1.262,0.050,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2509,3.000
1.275,0.013,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2508,3.000
1.288,0.013,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2508,3.000
1.334,0.046,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2507,3.000
1.344,0.010,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2507,3.000
1.358,0.013,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2506,3.000
1.369,0.011,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2506,3.000
1.381,0.012,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2506,3.000
1.393,0.013,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2506,3.000
1.406,0.013,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2505,3.000
1.418,0.012,0.30,0.15,0.15,1.00,Run,0.049,0.049,0.2505,3.000
1.430,0.011,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2505,3.000
1.441,0.011,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2505,3.000
1.452,0.011,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2505,3.000
1.464,0.013,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2504,3.000
1.477,0.013,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2504,3.000
1.489,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2504,3.000
1.501,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2504,3.000
1.513,0.013,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2504,3.000
1.525,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2504,3.000
1.538,0.013,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.549,0.011,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.560,0.010,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.572,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.584,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.594,0.011,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.606,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.617,0.011,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.629,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2503,3.000
1.641,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.655,0.013,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.675,0.020,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.687,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.698,0.011,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.710,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.722,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.734,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.744,0.010,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.755,0.011,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.767,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.779,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2502,3.000
1.791,0.012,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2501,3.000
1.804,0.013,0.30,0.15,0.15,1.00,Run,0.050,0.050,0.2501,3.000
