t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.013,0.013,0.30,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.3257,3.000
0.024,0.011,0.30,1.00,1.00,1.00,Run,-0.002,-0.002,0.3023,3.000
0.036,0.013,0.30,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.3171,3.000
0.049,0.013,0.30,1.00,1.00,1.00,Run,-0.002,-0.002,0.3020,3.000
0.061,0.013,0.30,-0.51,-0.51,1.00,Run,-0.009,-0.009,0.3089,3.000
0.074,0.012,0.30,0.64,0.64,1.00,Run,-0.000,-0.000,0.3002,3.000
0.086,0.013,0.30,-0.23,-0.23,1.00,Run,-0.003,-0.003,0.3034,3.000
0.099,0.013,0.30,0.39,0.39,1.00,Run,0.002,0.002,0.2979,3.000
0.111,0.013,0.30,-0.07,-0.07,1.00,Run,0.001,0.001,0.2990,3.000
0.124,0.012,0.30,0.26,0.26,1.00,Run,0.004,0.004,0.2956,3.000
0.134,0.010,0.30,-0.01,-0.01,1.00,Run,0.004,0.004,0.2959,3.000
0.146,0.013,0.30,0.20,0.20,1.00,Run,0.007,0.007,0.2934,3.000
0.159,0.013,0.30,0.04,0.04,1.00,Run,0.007,0.007,0.2931,3.000
0.171,0.012,0.30,0.15,0.15,1.00,Run,0.009,0.009,0.2914,3.000
0.183,0.013,0.30,0.06,0.06,1.00,Run,0.009,0.009,0.2909,3.000
0.194,0.010,0.30,0.13,0.13,1.00,Run,0.010,0.010,0.2897,3.000
0.205,0.011,0.30,0.07,0.07,1.00,Run,0.011,0.011,0.2892,3.000
0.215,0.010,0.30,0.12,0.12,1.00,Run,0.012,0.012,0.2882,3.000
0.228,0.013,0.30,0.07,0.07,1.00,Run,0.012,0.012,0.2876,3.000
0.240,0.013,0.30,0.11,0.11,1.00,Run,0.013,0.013,0.2867,3.000
0.253,0.012,0.30,0.08,0.08,1.00,Run,0.014,0.014,0.2861,3.000
0.264,0.011,0.30,0.10,0.10,1.00,Run,0.015,0.015,0.2854,3.000
0.276,0.013,0.30,0.08,0.08,1.00,Run,0.015,0.015,0.2848,3.000
0.286,0.010,0.30,0.10,0.10,1.00,Run,0.016,0.016,0.2842,3.000
0.299,0.013,0.30,0.09,0.09,1.00,Run,0.016,0.016,0.2837,3.000
0.311,0.013,0.30,0.09,0.09,1.00,Run,0.017,0.017,0.2831,3.000
0.324,0.013,0.30,0.09,0.09,1.00,Run,0.017,0.017,0.2826,3.000
0.337,0.013,0.30,0.09,0.09,1.00,Run,0.018,0.018,0.2821,3.000
0.349,0.013,0.30,0.09,0.09,1.00,Run,0.018,0.018,0.2816,3.000
0.362,0.013,0.30,0.09,0.09,1.00,Run,0.019,0.019,0.2811,3.000
0.373,0.011,0.30,0.09,0.09,1.00,Run,0.019,0.019,0.2807,3.000
