t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.011,0.011,0.30,-1.00,-1.00,1.00,Run,-0.012,-0.012,0.3124,3.000
0.024,0.013,0.30,0.64,0.64,1.00,Run,-0.003,-0.003,0.3031,3.000
0.036,0.013,0.30,-0.00,-0.00,1.00,Run,-0.003,-0.003,0.3030,3.000
0.049,0.013,0.30,0.24,0.24,1.00,Run,0.000,0.000,0.2997,3.000
0.061,0.013,0.30,0.14,0.14,1.00,Run,0.002,0.002,0.2978,3.000
0.074,0.013,0.30,0.17,0.17,1.00,Run,0.005,0.005,0.2955,3.000
0.086,0.012,0.30,0.16,0.16,1.00,Run,0.006,0.006,0.2936,3.000
0.098,0.013,0.30,0.16,0.16,1.00,Run,0.008,0.008,0.2916,3.000
0.109,0.011,0.30,0.16,0.16,1.00,Run,0.010,0.010,0.2900,3.000
0.121,0.012,0.30,0.16,0.16,1.00,Run,0.012,0.012,0.2883,3.000
0.134,0.013,0.30,0.16,0.16,1.00,Run,0.013,0.013,0.2867,3.000
0.146,0.013,0.30,0.16,0.16,1.00,Run,0.015,0.015,0.2850,3.000
0.158,0.011,0.30,0.16,0.16,1.00,Run,0.016,0.016,0.2836,3.000
0.169,0.012,0.30,0.16,0.16,1.00,Run,0.018,0.018,0.2823,3.000
0.182,0.013,0.30,0.16,0.16,1.00,Run,0.019,0.019,0.2808,3.000
0.194,0.012,0.30,0.16,0.16,1.00,Run,0.020,0.020,0.2796,3.000
0.206,0.013,0.30,0.16,0.16,1.00,Run,0.022,0.022,0.2782,3.000
0.219,0.013,0.30,0.16,0.16,1.00,Run,0.023,0.023,0.2770,3.000
0.229,0.011,0.30,0.16,0.16,1.00,Run,0.024,0.024,0.2760,3.000
0.242,0.013,0.30,0.16,0.16,1.00,Run,0.025,0.025,0.2748,3.000
0.254,0.012,0.30,0.16,0.16,1.00,Run,0.026,0.026,0.2737,3.000
0.267,0.012,0.30,0.16,0.16,1.00,Run,0.027,0.027,0.2726,3.000
0.279,0.013,0.30,0.16,0.16,1.00,Run,0.028,0.028,0.2716,3.000
0.291,0.012,0.30,0.16,0.16,1.00,Run,0.029,0.029,0.2706,3.000
0.304,0.013,0.30,0.16,0.16,1.00,Run,0.030,0.030,0.2696,3.000
0.317,0.013,0.30,0.16,0.16,1.00,Run,0.031,0.031,0.2687,3.000
0.329,0.012,0.30,0.16,0.16,1.00,Run,0.032,0.032,0.2678,3.000
0.341,0.012,0.30,0.16,0.16,1.00,Run,0.033,0.033,0.2670,3.000
0.351,0.011,0.30,0.16,0.16,1.00,Run,0.034,0.034,0.2663,3.000
0.363,0.012,0.30,0.16,0.16,1.00,Run,0.034,0.034,0.2655,3.000
0.376,0.013,0.30,0.16,0.16,1.00,Run,0.035,0.035,0.2647,3.000
0.388,0.012,0.30,0.16,0.16,1.00,Run,0.036,0.036,0.2640,3.000
0.399,0.012,0.30,0.16,0.16,1.00,Run,0.037,0.037,0.2633,3.000
0.412,0.013,0.30,0.16,0.16,1.00,Run,0.037,0.037,0.2626,3.000
0.424,0.013,0.30,0.16,0.16,1.00,Run,0.038,0.038,0.2620,3.000
0.437,0.013,0.30,0.16,0.16,1.00,Run,0.039,0.039,0.2613,3.000
0.450,0.013,0.30,0.16,0.16,1.00,Run,0.039,0.039,0.2607,3.000
0.462,0.013,0.30,0.16,0.16,1.00,Run,0.040,0.040,0.2600,3.000
0.475,0.013,0.30,0.16,0.16,1.00,Run,0.041,0.041,0.2594,3.000
0.487,0.013,0.30,0.16,0.16,1.00,Run,0.041,0.041,0.2589,3.000
0.499,0.012,0.30,0.16,0.16,1.00,Run,0.042,0.042,0.2583,3.000
0.511,0.012,0.30,0.16,0.16,1.00,Run,0.042,0.042,0.2578,3.000
0.523,0.013,0.30,0.17,0.17,1.00,Run,0.043,0.043,0.2573,3.000
0.536,0.013,0.30,0.17,0.17,1.00,Run,0.043,0.043,0.2568,3.000
0.549,0.013,0.30,0.17,0.17,1.00,Run,0.044,0.044,0.2563,3.000
0.560,0.012,0.30,0.17,0.17,1.00,Run,0.044,0.044,0.2558,3.000
0.573,0.013,0.30,0.17,0.17,1.00,Run,0.045,0.045,0.2553,3.000
0.586,0.013,0.30,0.17,0.17,1.00,Run,0.045,0.045,0.2549,3.000
0.596,0.011,0.30,0.17,0.17,1.00,Run,0.045,0.045,0.2545,3.000
0.609,0.013,0.30,0.17,0.17,1.00,Run,0.046,0.046,0.2541,3.000
0.619,0.010,0.30,0.17,0.17,1.00,Run,0.046,0.046,0.2537,3.000
0.632,0.013,0.30,0.17,0.17,1.00,Run,0.047,0.047,0.2533,3.000
0.644,0.013,0.30,0.17,0.17,1.00,Run,0.047,0.047,0.2529,3.000
0.657,0.013,0.30,0.17,0.17,1.00,Run,0.047,0.047,0.2526,3.000
0.670,0.013,0.30,0.17,0.17,1.00,Run,0.048,0.048,0.2522,3.000
0.682,0.013,0.30,0.17,0.17,1.00,Run,0.048,0.048,0.2518,3.000
0.695,0.013,0.30,0.17,0.17,1.00,Run,0.049,0.049,0.2515,3.000
0.707,0.013,0.30,0.17,0.17,1.00,Run,0.049,0.049,0.2511,3.000
0.719,0.012,0.30,0.17,0.17,1.00,Run,0.049,0.049,0.2508,3.000
0.730,0.011,0.30,0.17,0.17,1.00,Run,0.049,0.049,0.2505,3.000
0.743,0.013,0.30,0.17,0.17,1.00,Run,0.050,0.050,0.2502,3.000
0.755,0.013,0.30,0.17,0.17,1.00,Run,0.050,0.050,0.2499,3.000
0.768,0.013,0.30,0.17,0.17,1.00,Run,0.050,0.050,0.2496,3.000
0.781,0.013,0.30,0.17,0.17,1.00,Run,0.051,0.051,0.2493,3.000
