t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.013,0.013,0.30,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.3255,3.000
0.025,0.013,0.30,1.00,1.00,1.00,Run,-0.001,-0.001,0.3014,3.000
0.036,0.011,0.30,-1.00,-1.00,1.00,Run,-0.014,-0.014,0.3142,3.000
0.047,0.011,0.30,1.00,1.00,1.00,Run,0.001,0.001,0.2993,3.000
0.060,0.013,0.30,-0.58,-0.58,1.00,Run,-0.007,-0.007,0.3075,3.000
0.073,0.013,0.30,0.70,0.70,1.00,Run,0.002,0.002,0.2976,3.000
0.085,0.012,0.30,-0.27,-0.27,1.00,Run,-0.001,-0.001,0.3012,3.000
0.097,0.012,0.30,0.46,0.46,1.00,Run,0.005,0.005,0.2949,3.000
0.109,0.012,0.30,-0.09,-0.09,1.00,Run,0.004,0.004,0.2963,3.000
0.119,0.010,0.30,0.36,0.36,1.00,Run,0.008,0.008,0.2925,3.000
0.129,0.010,0.30,-0.05,-0.05,1.00,Run,0.007,0.007,0.2933,3.000
0.142,0.013,0.30,0.28,0.28,1.00,Run,0.010,0.010,0.2898,3.000
0.154,0.013,0.30,0.03,0.03,1.00,Run,0.010,0.010,0.2898,3.000
0.167,0.013,0.30,0.21,0.21,1.00,Run,0.013,0.013,0.2873,3.000
0.179,0.012,0.30,0.07,0.07,1.00,Run,0.013,0.013,0.2869,3.000
0.190,0.012,0.30,0.18,0.18,1.00,Run,0.015,0.015,0.2851,3.000
0.203,0.013,0.30,0.10,0.10,1.00,Run,0.016,0.016,0.2844,3.000
0.213,0.011,0.30,0.16,0.16,1.00,Run,0.017,0.017,0.2831,3.000
0.226,0.013,0.30,0.11,0.11,1.00,Run,0.018,0.018,0.2823,3.000
0.237,0.011,0.30,0.15,0.15,1.00,Run,0.019,0.019,0.2812,3.000
0.250,0.013,0.30,0.11,0.11,1.00,Run,0.020,0.020,0.2804,3.000
0.262,0.013,0.30,0.14,0.14,1.00,Run,0.021,0.021,0.2793,3.000
0.275,0.013,0.30,0.12,0.12,1.00,Run,0.021,0.021,0.2785,3.000
0.287,0.013,0.30,0.13,0.13,1.00,Run,0.022,0.022,0.2776,3.000
0.300,0.013,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2768,3.000
0.312,0.013,0.30,0.13,0.13,1.00,Run,0.024,0.024,0.2759,3.000
0.325,0.013,0.30,0.13,0.13,1.00,Run,0.025,0.025,0.2752,3.000
0.338,0.013,0.30,0.13,0.13,1.00,Run,0.026,0.026,0.2744,3.000
0.348,0.010,0.30,0.13,0.13,1.00,Run,0.026,0.026,0.2738,3.000
0.361,0.013,0.30,0.13,0.13,1.00,Run,0.027,0.027,0.2731,3.000
0.373,0.013,0.30,0.13,0.13,1.00,Run,0.028,0.028,0.2725,3.000
0.386,0.013,0.30,0.13,0.13,1.00,Run,0.028,0.028,0.2718,3.000
0.397,0.011,0.30,0.13,0.13,1.00,Run,0.029,0.029,0.2713,3.000
0.409,0.012,0.30,0.13,0.13,1.00,Run,0.029,0.029,0.2707,3.000
0.420,0.010,0.30,0.13,0.13,1.00,Run,0.030,0.030,0.2702,3.000
0.432,0.013,0.30,0.13,0.13,1.00,Run,0.030,0.030,0.2696,3.000
0.443,0.011,0.30,0.13,0.13,1.00,Run,0.031,0.031,0.2692,3.000
0.456,0.013,0.30,0.13,0.13,1.00,Run,0.031,0.031,0.2686,3.000
0.468,0.013,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2681,3.000
0.479,0.011,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2677,3.000
0.492,0.013,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2672,3.000
0.504,0.013,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2667,3.000
0.517,0.013,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2663,3.000
0.529,0.012,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2658,3.000
0.541,0.013,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2654,3.000
0.554,0.013,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2650,3.000
0.566,0.013,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2646,3.000
0.579,0.012,0.30,0.14,0.14,1.00,Run,0.036,0.036,0.2642,3.000
0.591,0.013,0.30,0.14,0.14,1.00,Run,0.036,0.036,0.2638,3.000
0.604,0.013,0.30,0.14,0.14,1.00,Run,0.037,0.037,0.2634,3.000
0.616,0.012,0.30,0.14,0.14,1.00,Run,0.037,0.037,0.2631,3.000
0.627,0.011,0.30,0.14,0.14,1.00,Run,0.037,0.037,0.2628,3.000
0.639,0.013,0.30,0.14,0.14,1.00,Run,0.038,0.038,0.2624,3.000
0.652,0.013,0.30,0.14,0.14,1.00,Run,0.038,0.038,0.2621,3.000
0.664,0.013,0.30,0.14,0.14,1.00,Run,0.038,0.038,0.2618,3.000
0.676,0.012,0.30,0.14,0.14,1.00,Run,0.039,0.039,0.2615,3.000
0.687,0.011,0.30,0.14,0.14,1.00,Run,0.039,0.039,0.2612,3.000
0.700,0.013,0.30,0.14,0.14,1.00,Run,0.039,0.039,0.2609,3.000
0.712,0.013,0.30,0.14,0.14,1.00,Run,0.039,0.039,0.2606,3.000
0.725,0.013,0.30,0.14,0.14,1.00,Run,0.040,0.040,0.2603,3.000
0.737,0.012,0.30,0.14,0.14,1.00,Run,0.040,0.040,0.2600,3.000
0.750,0.013,0.30,0.14,0.14,1.00,Run,0.040,0.040,0.2597,3.000
0.762,0.013,0.30,0.14,0.14,1.00,Run,0.041,0.041,0.2594,3.000
