t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,0.14,0.14,1.00,Run,0.000,0.000,0.3000,3.000
0.012,0.012,0.30,0.13,0.13,1.00,Run,0.002,0.002,0.2983,3.000
0.024,0.012,0.30,0.13,0.13,1.00,Run,0.003,0.003,0.2967,3.000
0.034,0.010,0.30,0.13,0.13,1.00,Run,0.005,0.005,0.2955,3.000
0.046,0.013,0.30,0.12,0.12,1.00,Run,0.006,0.006,0.2940,3.000
0.059,0.013,0.30,0.12,0.12,1.00,Run,0.007,0.007,0.2925,3.000
0.072,0.013,0.30,0.12,0.12,1.00,Run,0.009,0.009,0.2912,3.000
0.084,0.012,0.30,0.12,0.12,1.00,Run,0.010,0.010,0.2899,3.000
0.095,0.011,0.30,0.12,0.12,1.00,Run,0.011,0.011,0.2888,3.000
0.108,0.013,0.30,0.12,0.12,1.00,Run,0.012,0.012,0.2877,3.000
0.118,0.010,0.30,0.12,0.12,1.00,Run,0.013,0.013,0.2867,3.000
0.130,0.013,0.30,0.12,0.12,1.00,Run,0.014,0.014,0.2857,3.000
0.142,0.011,0.30,0.12,0.12,1.00,Run,0.015,0.015,0.2847,3.000
0.153,0.011,0.30,0.12,0.12,1.00,Run,0.016,0.016,0.2839,3.000
0.165,0.012,0.30,0.12,0.12,1.00,Run,0.017,0.017,0.2830,3.000
0.175,0.010,0.30,0.12,0.12,1.00,Run,0.018,0.018,0.2822,3.000
0.187,0.012,0.30,0.12,0.12,1.00,Run,0.019,0.019,0.2814,3.000
0.198,0.011,0.30,0.12,0.12,1.00,Run,0.019,0.019,0.2806,3.000
0.210,0.012,0.30,0.12,0.12,1.00,Run,0.020,0.020,0.2799,3.000
0.222,0.013,0.30,0.12,0.12,1.00,Run,0.021,0.021,0.2791,3.000
0.233,0.010,0.30,0.12,0.12,1.00,Run,0.022,0.022,0.2785,3.000
0.245,0.013,0.30,0.12,0.12,1.00,Run,0.022,0.022,0.2777,3.000
0.258,0.013,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2771,3.000
0.270,0.013,0.30,0.12,0.12,1.00,Run,0.024,0.024,0.2764,3.000
0.283,0.013,0.30,0.12,0.12,1.00,Run,0.024,0.024,0.2757,3.000
0.294,0.011,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2752,3.000
0.305,0.011,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2747,3.000
0.318,0.013,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2741,3.000
0.330,0.012,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2736,3.000
0.342,0.013,0.30,0.12,0.12,1.00,Run,0.027,0.027,0.2731,3.000
0.353,0.011,0.30,0.12,0.12,1.00,Run,0.027,0.027,0.2727,3.000
0.365,0.013,0.30,0.12,0.12,1.00,Run,0.028,0.028,0.2722,3.000
0.378,0.013,0.30,0.12,0.12,1.00,Run,0.028,0.028,0.2717,3.000
0.390,0.013,0.30,0.12,0.12,1.00,Run,0.029,0.029,0.2713,3.000
0.402,0.012,0.30,0.12,0.12,1.00,Run,0.029,0.029,0.2709,3.000
0.413,0.011,0.30,0.12,0.12,1.00,Run,0.029,0.029,0.2705,3.000
0.425,0.013,0.30,0.12,0.12,1.00,Run,0.030,0.030,0.2701,3.000
0.436,0.010,0.30,0.12,0.12,1.00,Run,0.030,0.030,0.2698,3.000
0.448,0.013,0.30,0.12,0.12,1.00,Run,0.031,0.031,0.2694,3.000
0.461,0.013,0.30,0.12,0.12,1.00,Run,0.031,0.031,0.2691,3.000
0.473,0.012,0.30,0.12,0.12,1.00,Run,0.031,0.031,0.2688,3.000
0.485,0.013,0.30,0.12,0.12,1.00,Run,0.032,0.032,0.2685,3.000
0.497,0.011,0.30,0.12,0.12,1.00,Run,0.032,0.032,0.2682,3.000
0.509,0.012,0.30,0.12,0.12,1.00,Run,0.032,0.032,0.2679,3.000
0.520,0.011,0.30,0.12,0.12,1.00,Run,0.032,0.032,0.2676,3.000
0.533,0.013,0.30,0.12,0.12,1.00,Run,0.033,0.033,0.2673,3.000
0.543,0.010,0.30,0.12,0.12,1.00,Run,0.033,0.033,0.2671,3.000
0.558,0.015,0.30,0.12,0.12,1.00,Run,0.033,0.033,0.2668,3.000
0.573,0.015,0.30,0.12,0.12,1.00,Run,0.033,0.033,0.2665,3.000
0.586,0.013,0.30,0.12,0.12,1.00,Run,0.034,0.034,0.2663,3.000
0.623,0.038,0.30,0.12,0.12,1.00,Run,0.034,0.034,0.2657,3.000
0.645,0.022,0.30,0.12,0.12,1.00,Run,0.035,0.035,0.2653,3.000
0.655,0.010,0.30,0.12,0.12,1.00,Run,0.035,0.035,0.2652,3.000
0.678,0.023,0.30,0.12,0.12,1.00,Run,0.035,0.035,0.2649,3.000
0.711,0.033,0.30,0.12,0.12,1.00,Run,0.036,0.036,0.2644,3.000
0.732,0.021,0.30,0.12,0.12,1.00,Run,0.036,0.036,0.2642,3.000
0.746,0.014,0.30,0.12,0.12,1.00,Run,0.036,0.036,0.2640,3.000
0.772,0.026,0.30,0.12,0.12,1.00,Run,0.036,0.036,0.2638,3.000
0.787,0.014,0.30,0.12,0.12,1.00,Run,0.036,0.036,0.2636,3.000
0.799,0.013,0.30,0.12,0.12,1.00,Run,0.036,0.036,0.2635,3.000
0.810,0.010,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2634,3.000
0.820,0.010,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2634,3.000
0.830,0.010,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2633,3.000
0.843,0.013,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2632,3.000
0.854,0.011,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2631,3.000
0.870,0.016,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2630,3.000
0.883,0.013,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2629,3.000
0.895,0.013,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2628,3.000
0.907,0.012,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2627,3.000
0.920,0.013,0.30,0.12,0.12,1.00,Run,0.037,0.037,0.2627,3.000
