t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.54,0.54,1.00,Run,0.000,0.000,0.6000,3.000
0.012,0.012,0.60,0.51,0.51,1.00,Run,0.005,0.005,0.5948,3.000
0.025,0.013,0.60,0.49,0.49,1.00,Run,0.010,0.010,0.5898,3.000
0.038,0.013,0.60,0.47,0.47,1.00,Run,0.015,0.015,0.5850,3.000
0.050,0.012,0.60,0.46,0.46,1.00,Run,0.019,0.019,0.5806,3.000
0.063,0.013,0.60,0.45,0.45,1.00,Run,0.024,0.024,0.5762,3.000
0.076,0.013,0.60,0.44,0.44,1.00,Run,0.028,0.028,0.5719,3.000
0.088,0.013,0.60,0.44,0.44,1.00,Run,0.032,0.032,0.5678,3.000
0.100,0.011,0.60,0.43,0.43,1.00,Run,0.036,0.036,0.5642,3.000
0.112,0.013,0.60,0.43,0.43,1.00,Run,0.040,0.040,0.5602,3.000
0.125,0.013,0.60,0.43,0.43,1.00,Run,0.044,0.044,0.5564,3.000
0.136,0.011,0.60,0.43,0.43,1.00,Run,0.047,0.047,0.5531,3.000
0.148,0.012,0.60,0.43,0.43,1.00,Run,0.051,0.051,0.5494,3.000
0.158,0.010,0.60,0.43,0.43,1.00,Run,0.054,0.054,0.5464,3.000
0.170,0.011,0.60,0.43,0.43,1.00,Run,0.057,0.057,0.5432,3.000
0.180,0.010,0.60,0.43,0.43,1.00,Run,0.060,0.060,0.5403,3.000
0.193,0.013,0.60,0.43,0.43,1.00,Run,0.063,0.063,0.5368,3.000
0.204,0.012,0.60,0.43,0.43,1.00,Run,0.067,0.067,0.5335,3.000
0.216,0.012,0.60,0.43,0.43,1.00,Run,0.070,0.070,0.5303,3.000
0.228,0.012,0.60,0.43,0.43,1.00,Run,0.073,0.073,0.5271,3.000
0.240,0.012,0.60,0.43,0.43,1.00,Run,0.076,0.076,0.5239,3.000
0.253,0.013,0.60,0.43,0.43,1.00,Run,0.079,0.079,0.5206,3.000
0.265,0.012,0.60,0.43,0.43,1.00,Run,0.083,0.083,0.5174,3.000
0.278,0.013,0.60,0.43,0.43,1.00,Run,0.086,0.086,0.5142,3.000
0.291,0.013,0.60,0.43,0.43,1.00,Run,0.089,0.089,0.5110,3.000
