t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.011,0.011,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6153,3.000
0.024,0.013,0.60,1.00,1.00,1.00,Run,0.006,0.006,0.5936,3.000
0.035,0.011,0.60,-0.93,-0.93,1.00,Run,-0.002,-0.002,0.6019,3.000
0.047,0.012,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5857,3.000
0.059,0.012,0.60,-0.40,-0.40,1.00,Run,0.010,0.010,0.5897,3.000
0.071,0.013,0.60,1.00,1.00,1.00,Run,0.022,0.022,0.5777,3.000
0.084,0.013,0.60,-0.01,-0.01,1.00,Run,0.022,0.022,0.5781,3.000
0.096,0.012,0.60,0.90,0.90,1.00,Run,0.030,0.030,0.5696,3.000
0.109,0.013,0.60,0.20,0.20,1.00,Run,0.032,0.032,0.5680,3.000
0.121,0.013,0.60,0.73,0.73,1.00,Run,0.039,0.039,0.5608,3.000
0.133,0.012,0.60,0.33,0.33,1.00,Run,0.042,0.042,0.5581,3.000
0.146,0.013,0.60,0.64,0.64,1.00,Run,0.048,0.048,0.5521,3.000
0.156,0.010,0.60,0.38,0.38,1.00,Run,0.051,0.051,0.5494,3.000
0.168,0.012,0.60,0.61,0.61,1.00,Run,0.056,0.056,0.5442,3.000
0.179,0.011,0.60,0.42,0.42,1.00,Run,0.059,0.059,0.5411,3.000
0.192,0.013,0.60,0.57,0.57,1.00,Run,0.064,0.064,0.5360,3.000
0.204,0.013,0.60,0.46,0.46,1.00,Run,0.068,0.068,0.5322,3.000
0.215,0.010,0.60,0.55,0.55,1.00,Run,0.072,0.072,0.5284,3.000
0.225,0.011,0.60,0.47,0.47,1.00,Run,0.075,0.075,0.5251,3.000
0.237,0.012,0.60,0.54,0.54,1.00,Run,0.079,0.079,0.5209,3.000
0.250,0.013,0.60,0.49,0.49,1.00,Run,0.083,0.083,0.5171,3.000
0.262,0.013,0.60,0.53,0.53,1.00,Run,0.087,0.087,0.5129,3.000
0.275,0.013,0.60,0.50,0.50,1.00,Run,0.091,0.091,0.5091,3.000
0.287,0.012,0.60,0.52,0.52,1.00,Run,0.095,0.095,0.5051,3.000
0.300,0.013,0.60,0.51,0.51,1.00,Run,0.099,0.099,0.5014,3.000
0.312,0.012,0.60,0.52,0.52,1.00,Run,0.102,0.102,0.4975,3.000
