t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.012,0.012,0.30,-0.92,-0.92,1.00,Run,-0.012,-0.012,0.3125,3.000
0.024,0.011,0.30,0.63,0.63,1.00,Run,-0.004,-0.004,0.3042,3.000
0.034,0.010,0.30,-0.05,-0.05,1.00,Run,-0.005,-0.005,0.3047,3.000
0.046,0.013,0.30,0.23,0.23,1.00,Run,-0.001,-0.001,0.3014,3.000
0.059,0.013,0.30,0.11,0.11,1.00,Run,0.000,0.000,0.2998,3.000
0.072,0.013,0.30,0.15,0.15,1.00,Run,0.002,0.002,0.2978,3.000
0.084,0.013,0.30,0.13,0.13,1.00,Run,0.004,0.004,0.2961,3.000
0.097,0.013,0.30,0.13,0.13,1.00,Run,0.006,0.006,0.2944,3.000
0.109,0.013,0.30,0.13,0.13,1.00,Run,0.007,0.007,0.2928,3.000
0.120,0.011,0.30,0.13,0.13,1.00,Run,0.008,0.008,0.2915,3.000
0.131,0.011,0.30,0.13,0.13,1.00,Run,0.010,0.010,0.2903,3.000
0.143,0.012,0.30,0.13,0.13,1.00,Run,0.011,0.011,0.2890,3.000
0.155,0.012,0.30,0.13,0.13,1.00,Run,0.012,0.012,0.2878,3.000
0.167,0.012,0.30,0.12,0.12,1.00,Run,0.013,0.013,0.2866,3.000
0.178,0.011,0.30,0.13,0.13,1.00,Run,0.014,0.014,0.2857,3.000
0.191,0.013,0.30,0.12,0.12,1.00,Run,0.015,0.015,0.2845,3.000
0.203,0.012,0.30,0.12,0.12,1.00,Run,0.016,0.016,0.2835,3.000
0.215,0.013,0.30,0.12,0.12,1.00,Run,0.017,0.017,0.2825,3.000
0.228,0.013,0.30,0.12,0.12,1.00,Run,0.018,0.018,0.2816,3.000
0.241,0.013,0.30,0.12,0.12,1.00,Run,0.019,0.019,0.2806,3.000
0.251,0.011,0.30,0.12,0.12,1.00,Run,0.020,0.020,0.2799,3.000
0.264,0.013,0.30,0.12,0.12,1.00,Run,0.021,0.021,0.2790,3.000
0.276,0.013,0.30,0.12,0.12,1.00,Run,0.022,0.022,0.2782,3.000
0.288,0.012,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2775,3.000
0.301,0.013,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2767,3.000
0.313,0.013,0.30,0.12,0.12,1.00,Run,0.024,0.024,0.2760,3.000
0.326,0.013,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2753,3.000
0.338,0.012,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2747,3.000
0.350,0.012,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2740,3.000
0.363,0.013,0.30,0.12,0.12,1.00,Run,0.027,0.027,0.2734,3.000
0.375,0.012,0.30,0.12,0.12,1.00,Run,0.027,0.027,0.2729,3.000
0.387,0.013,0.30,0.12,0.12,1.00,Run,0.028,0.028,0.2723,3.000
0.400,0.012,0.30,0.12,0.12,1.00,Run,0.028,0.028,0.2717,3.000
0.410,0.010,0.30,0.12,0.12,1.00,Run,0.029,0.029,0.2713,3.000
0.422,0.013,0.30,0.12,0.12,1.00,Run,0.029,0.029,0.2708,3.000
0.434,0.011,0.30,0.12,0.12,1.00,Run,0.030,0.030,0.2703,3.000
0.446,0.013,0.30,0.12,0.12,1.00,Run,0.030,0.030,0.2699,3.000
0.458,0.012,0.30,0.12,0.12,1.00,Run,0.031,0.031,0.2694,3.000
0.471,0.013,0.30,0.12,0.12,1.00,Run,0.031,0.031,0.2690,3.000
0.483,0.012,0.30,0.12,0.12,1.00,Run,0.031,0.031,0.2685,3.000
0.496,0.013,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2681,3.000
0.508,0.013,0.30,0.13,0.13,1.00,Run,0.032,0.032,0.2677,3.000
0.518,0.010,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2674,3.000
0.531,0.013,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2670,3.000
0.543,0.013,0.30,0.13,0.13,1.00,Run,0.033,0.033,0.2666,3.000
0.556,0.013,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2663,3.000
0.567,0.011,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2660,3.000
0.578,0.011,0.30,0.13,0.13,1.00,Run,0.034,0.034,0.2657,3.000
0.591,0.013,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2654,3.000
0.603,0.013,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2650,3.000
0.616,0.013,0.30,0.13,0.13,1.00,Run,0.035,0.035,0.2647,3.000
0.628,0.012,0.30,0.13,0.13,1.00,Run,0.036,0.036,0.2644,3.000
0.641,0.013,0.30,0.13,0.13,1.00,Run,0.036,0.036,0.2642,3.000
0.653,0.012,0.30,0.13,0.13,1.00,Run,0.036,0.036,0.2639,3.000
0.665,0.013,0.30,0.13,0.13,1.00,Run,0.036,0.036,0.2636,3.000
0.678,0.013,0.30,0.13,0.13,1.00,Run,0.037,0.037,0.2634,3.000
0.691,0.013,0.30,0.13,0.13,1.00,Run,0.037,0.037,0.2631,3.000
0.703,0.013,0.30,0.13,0.13,1.00,Run,0.037,0.037,0.2629,3.000
0.716,0.013,0.30,0.13,0.13,1.00,Run,0.037,0.037,0.2626,3.000
0.728,0.013,0.30,0.13,0.13,1.00,Run,0.038,0.038,0.2624,3.000
0.739,0.010,0.30,0.13,0.13,1.00,Run,0.038,0.038,0.2622,3.000
0.751,0.013,0.30,0.13,0.13,1.00,Run,0.038,0.038,0.2620,3.000
0.764,0.013,0.30,0.13,0.13,1.00,Run,0.038,0.038,0.2618,3.000
0.775,0.011,0.30,0.13,0.13,1.00,Run,0.038,0.038,0.2616,3.000
0.788,0.013,0.30,0.13,0.13,1.00,Run,0.039,0.039,0.2614,3.000
0.800,0.012,0.30,0.13,0.13,1.00,Run,0.039,0.039,0.2612,3.000
0.812,0.013,0.30,0.13,0.13,1.00,Run,0.039,0.039,0.2610,3.000
0.824,0.012,0.30,0.13,0.13,1.00,Run,0.039,0.039,0.2608,3.000
0.835,0.011,0.30,0.13,0.13,1.00,Run,0.039,0.039,0.2607,3.000
0.847,0.013,0.30,0.13,0.13,1.00,Run,0.040,0.040,0.2605,3.000
0.859,0.012,0.30,0.13,0.13,1.00,Run,0.040,0.040,0.2603,3.000
0.871,0.012,0.30,0.13,0.13,1.00,Run,0.040,0.040,0.2602,3.000
0.884,0.013,0.30,0.13,0.13,1.00,Run,0.040,0.040,0.2600,3.000
0.896,0.013,0.30,0.13,0.13,1.00,Run,0.040,0.040,0.2598,3.000
0.908,0.012,0.30,0.13,0.13,1.00,Run,0.040,0.040,0.2597,3.000
0.921,0.013,0.30,0.13,0.13,1.00,Run,0.040,0.040,0.2595,3.000
0.933,0.012,0.30,0.13,0.13,1.00,Run,0.041,0.041,0.2594,3.000
0.945,0.013,0.30,0.13,0.13,1.00,Run,0.041,0.041,0.2592,3.000
0.958,0.013,0.30,0.13,0.13,1.00,Run,0.041,0.041,0.2591,3.000
0.968,0.011,0.30,0.13,0.13,1.00,Run,0.041,0.041,0.2590,3.000
0.981,0.013,0.30,0.13,0.13,1.00,Run,0.041,0.041,0.2588,3.000
0.993,0.012,0.30,0.13,0.13,1.00,Run,0.041,0.041,0.2587,3.000
1.004,0.011,0.30,0.13,0.13,1.00,Run,0.041,0.041,0.2586,3.000
1.016,0.013,0.30,0.13,0.13,1.00,Run,0.042,0.042,0.2585,3.000
1.029,0.013,0.30,0.13,0.13,1.00,Run,0.042,0.042,0.2583,3.000
1.041,0.013,0.30,0.13,0.13,1.00,Run,0.042,0.042,0.2582,3.000
1.054,0.013,0.30,0.13,0.13,1.00,Run,0.042,0.042,0.2581,3.000
1.067,0.013,0.30,0.13,0.13,1.00,Run,0.042,0.042,0.2580,3.000
1.079,0.013,0.30,0.13,0.13,1.00,Run,0.042,0.042,0.2578,3.000
1.090,0.011,0.30,0.14,0.14,1.00,Run,0.042,0.042,0.2577,3.000
1.102,0.013,0.30,0.14,0.14,1.00,Run,0.042,0.042,0.2576,3.000
1.115,0.013,0.30,0.14,0.14,1.00,Run,0.042,0.042,0.2575,3.000
1.127,0.013,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2574,3.000
1.140,0.013,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2573,3.000
1.151,0.011,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2572,3.000
1.163,0.013,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2571,3.000
1.176,0.013,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2570,3.000
1.188,0.013,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2569,3.000
1.201,0.013,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2568,3.000
1.214,0.013,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2567,3.000
1.226,0.013,0.30,0.14,0.14,1.00,Run,0.043,0.043,0.2566,3.000
1.238,0.011,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2565,3.000
1.250,0.013,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2564,3.000
1.262,0.012,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2563,3.000
1.274,0.013,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2562,3.000
1.287,0.013,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2561,3.000
1.298,0.011,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2560,3.000
1.311,0.013,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2559,3.000
1.322,0.011,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2558,3.000
1.335,0.013,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2557,3.000
1.347,0.013,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2557,3.000
1.360,0.013,0.30,0.14,0.14,1.00,Run,0.044,0.044,0.2556,3.000
1.373,0.013,0.30,0.14,0.14,1.00,Run,0.045,0.045,0.2555,3.000
1.385,0.013,0.30,0.14,0.14,1.00,Run,0.045,0.045,0.2554,3.000
1.398,0.013,0.30,0.14,0.14,1.00,Run,0.045,0.045,0.2553,3.000
1.410,0.013,0.30,0.14,0.14,1.00,Run,0.045,0.045,0.2552,3.000
1.422,0.012,0.30,0.14,0.14,1.00,Run,0.045,0.045,0.2551,3.000
1.435,0.013,0.30,0.14,0.14,1.00,Run,0.045,0.045,0.2551,3.000
