t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.011,0.011,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6263,3.000
0.022,0.011,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5981,3.000
0.034,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6292,3.000
0.047,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5976,3.000
0.059,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6288,3.000
0.072,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5973,3.000
0.084,0.012,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6280,3.000
0.095,0.011,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6013,3.000
0.108,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6324,3.000
0.118,0.011,0.60,1.00,1.00,1.00,Run,-0.005,-0.005,0.6047,3.000
0.131,0.013,0.60,-1.00,-1.00,1.00,Run,-0.036,-0.036,0.6358,3.000
0.144,0.013,0.60,1.00,1.00,1.00,Run,-0.004,-0.004,0.6040,3.000
0.156,0.012,0.60,-1.00,-1.00,1.00,Run,-0.035,-0.035,0.6346,3.000
0.168,0.012,0.60,1.00,1.00,1.00,Run,-0.003,-0.003,0.6031,3.000
0.181,0.013,0.60,-1.00,-1.00,1.00,Run,-0.034,-0.034,0.6341,3.000
0.192,0.011,0.60,1.00,1.00,1.00,Run,-0.007,-0.007,0.6075,3.000
0.202,0.011,0.60,-1.00,-1.00,1.00,Run,-0.034,-0.034,0.6336,3.000
0.215,0.013,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6018,3.000
0.227,0.013,0.60,-1.00,-1.00,1.00,Run,-0.033,-0.033,0.6330,3.000
0.240,0.013,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6014,3.000
0.251,0.011,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6289,3.000
0.264,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5972,3.000
0.276,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6284,3.000
0.288,0.012,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5971,3.000
0.300,0.011,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6246,3.000
0.312,0.013,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5930,3.000
0.325,0.012,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6239,3.000
0.337,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5924,3.000
0.350,0.012,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6234,3.000
0.362,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5917,3.000
0.375,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6230,3.000
0.387,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5915,3.000
0.400,0.012,0.60,-1.00,-1.00,1.00,Run,-0.022,-0.022,0.6222,3.000
0.411,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5927,3.000
0.424,0.013,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6240,3.000
0.436,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5932,3.000
0.449,0.013,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6246,3.000
0.460,0.011,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5972,3.000
0.472,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6284,3.000
0.484,0.012,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5985,3.000
0.497,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6297,3.000
0.509,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5981,3.000
0.522,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6294,3.000
0.533,0.011,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6017,3.000
0.544,0.011,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6288,3.000
0.556,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5974,3.000
0.569,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6286,3.000
0.581,0.012,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5986,3.000
0.593,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6298,3.000
0.606,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5982,3.000
0.616,0.010,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6238,3.000
0.629,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5922,3.000
0.641,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6235,3.000
0.654,0.012,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5922,3.000
0.666,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6235,3.000
0.678,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5929,3.000
0.691,0.012,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6231,3.000
0.703,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5916,3.000
0.715,0.012,0.60,-1.00,-1.00,1.00,Run,-0.021,-0.021,0.6210,3.000
0.728,0.013,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5895,3.000
0.740,0.012,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6195,3.000
0.752,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5879,3.000
0.764,0.012,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6183,3.000
0.777,0.013,0.60,1.00,1.00,1.00,Run,0.013,0.013,0.5868,3.000
0.789,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6181,3.000
0.802,0.013,0.60,1.00,1.00,1.00,Run,0.013,0.013,0.5867,3.000
0.815,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6182,3.000
0.827,0.013,0.60,1.00,1.00,1.00,Run,0.013,0.013,0.5867,3.000
0.840,0.012,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6174,3.000
0.852,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5859,3.000
0.865,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6175,3.000
0.877,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5861,3.000
0.890,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6175,3.000
0.903,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5860,3.000
0.915,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6175,3.000
0.928,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5861,3.000
0.939,0.012,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6150,3.000
0.950,0.010,0.60,1.00,1.00,1.00,Run,0.011,0.011,0.5892,3.000
0.962,0.012,0.60,-1.00,-1.00,1.00,Run,-0.019,-0.019,0.6193,3.000
0.972,0.010,0.60,1.00,1.00,1.00,Run,0.006,0.006,0.5936,3.000
0.982,0.010,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6195,3.000
0.993,0.011,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5914,3.000
1.006,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6227,3.000
1.018,0.012,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5917,3.000
1.031,0.012,0.60,-1.00,-1.00,1.00,Run,-0.022,-0.022,0.6224,3.000
1.041,0.010,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5967,3.000
1.053,0.012,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6273,3.000
1.066,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5958,3.000
1.078,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6269,3.000
1.091,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5955,3.000
1.103,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6267,3.000
1.116,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5952,3.000
1.128,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6265,3.000
1.141,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5950,3.000
1.153,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6262,3.000
1.166,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5947,3.000
1.179,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6259,3.000
1.190,0.012,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5968,3.000
1.203,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6280,3.000
1.215,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5964,3.000
1.228,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6277,3.000
1.240,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5961,3.000
1.253,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6275,3.000
1.263,0.010,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6021,3.000
1.274,0.011,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6301,3.000
1.287,0.012,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5988,3.000
1.299,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6299,3.000
1.310,0.011,0.60,1.00,1.00,1.00,Run,-0.003,-0.003,0.6026,3.000
1.323,0.012,0.60,-1.00,-1.00,1.00,Run,-0.033,-0.033,0.6334,3.000
1.335,0.013,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6017,3.000
1.346,0.011,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6282,3.000
1.357,0.011,0.60,1.00,1.00,1.00,Run,-0.000,-0.000,0.6005,3.000
1.369,0.013,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6316,3.000
1.380,0.010,0.60,1.00,1.00,1.00,Run,-0.006,-0.006,0.6060,3.000
1.391,0.011,0.60,-1.00,-1.00,1.00,Run,-0.033,-0.033,0.6335,3.000
1.402,0.011,0.60,1.00,1.00,1.00,Run,-0.005,-0.005,0.6048,3.000
1.414,0.012,0.60,-1.00,-1.00,1.00,Run,-0.034,-0.034,0.6342,3.000
1.426,0.013,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6024,3.000
1.439,0.013,0.60,-1.00,-1.00,1.00,Run,-0.034,-0.034,0.6338,3.000
1.452,0.013,0.60,1.00,1.00,1.00,Run,-0.002,-0.002,0.6021,3.000
1.463,0.011,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6304,3.000
1.476,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5988,3.000
1.488,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6300,3.000
1.498,0.010,0.60,1.00,1.00,1.00,Run,-0.004,-0.004,0.6042,3.000
1.510,0.011,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6316,3.000
1.522,0.013,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
1.535,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6311,3.000
