t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.36,0.36,1.00,Run,0.000,0.000,0.6000,3.000
0.012,0.012,0.60,0.35,0.35,1.00,Run,0.003,0.003,0.5965,3.000
0.024,0.012,0.60,0.33,0.33,1.00,Run,0.007,0.007,0.5932,3.000
0.037,0.013,0.60,0.33,0.33,1.00,Run,0.010,0.010,0.5899,3.000
0.049,0.012,0.60,0.32,0.32,1.00,Run,0.013,0.013,0.5869,3.000
0.061,0.013,0.60,0.32,0.32,1.00,Run,0.016,0.016,0.5839,3.000
0.072,0.011,0.60,0.31,0.31,1.00,Run,0.019,0.019,0.5813,3.000
0.085,0.013,0.60,0.31,0.31,1.00,Run,0.022,0.022,0.5784,3.000
0.097,0.013,0.60,0.31,0.31,1.00,Run,0.024,0.024,0.5755,3.000
0.110,0.013,0.60,0.31,0.31,1.00,Run,0.027,0.027,0.5728,3.000
0.120,0.010,0.60,0.30,0.30,1.00,Run,0.029,0.029,0.5705,3.000
0.131,0.011,0.60,0.30,0.30,1.00,Run,0.032,0.032,0.5682,3.000
0.143,0.012,0.60,0.30,0.30,1.00,Run,0.034,0.034,0.5656,3.000
0.156,0.013,0.60,0.30,0.30,1.00,Run,0.037,0.037,0.5630,3.000
0.168,0.012,0.60,0.30,0.30,1.00,Run,0.040,0.040,0.5605,3.000
0.180,0.012,0.60,0.30,0.30,1.00,Run,0.042,0.042,0.5581,3.000
0.191,0.011,0.60,0.30,0.30,1.00,Run,0.044,0.044,0.5559,3.000
0.204,0.013,0.60,0.30,0.30,1.00,Run,0.047,0.047,0.5535,3.000
0.216,0.013,0.60,0.30,0.30,1.00,Run,0.049,0.049,0.5511,3.000
0.229,0.013,0.60,0.30,0.30,1.00,Run,0.051,0.051,0.5487,3.000
0.242,0.013,0.60,0.30,0.30,1.00,Run,0.054,0.054,0.5464,3.000
0.254,0.013,0.60,0.30,0.30,1.00,Run,0.056,0.056,0.5441,3.000
0.267,0.013,0.60,0.30,0.30,1.00,Run,0.058,0.058,0.5419,3.000
0.279,0.013,0.60,0.30,0.30,1.00,Run,0.060,0.060,0.5397,3.000
0.292,0.013,0.60,0.30,0.30,1.00,Run,0.063,0.063,0.5375,3.000
0.304,0.013,0.60,0.30,0.30,1.00,Run,0.065,0.065,0.5353,3.000
0.317,0.013,0.60,0.30,0.30,1.00,Run,0.067,0.067,0.5332,3.000
0.329,0.012,0.60,0.30,0.30,1.00,Run,0.069,0.069,0.5312,3.000
0.342,0.013,0.60,0.30,0.30,1.00,Run,0.071,0.071,0.5291,3.000
0.354,0.013,0.60,0.30,0.30,1.00,Run,0.073,0.073,0.5271,3.000
0.367,0.013,0.60,0.30,0.30,1.00,Run,0.075,0.075,0.5251,3.000
0.379,0.012,0.60,0.30,0.30,1.00,Run,0.077,0.077,0.5233,3.000
0.390,0.011,0.60,0.30,0.30,1.00,Run,0.078,0.078,0.5216,3.000
0.403,0.013,0.60,0.30,0.30,1.00,Run,0.080,0.080,0.5197,3.000
0.415,0.013,0.60,0.30,0.30,1.00,Run,0.082,0.082,0.5178,3.000
0.428,0.013,0.60,0.30,0.30,1.00,Run,0.084,0.084,0.5160,3.000
0.440,0.013,0.60,0.30,0.30,1.00,Run,0.086,0.086,0.5142,3.000
0.453,0.013,0.60,0.30,0.30,1.00,Run,0.088,0.088,0.5124,3.000
0.464,0.010,0.60,0.30,0.30,1.00,Run,0.089,0.089,0.5109,3.000
0.475,0.012,0.60,0.30,0.30,1.00,Run,0.091,0.091,0.5093,3.000
0.486,0.011,0.60,0.30,0.30,1.00,Run,0.092,0.092,0.5078,3.000
0.499,0.013,0.60,0.30,0.30,1.00,Run,0.094,0.094,0.5061,3.000
0.510,0.011,0.60,0.30,0.30,1.00,Run,0.095,0.095,0.5047,3.000
0.521,0.011,0.60,0.30,0.30,1.00,Run,0.097,0.097,0.5032,3.000
0.534,0.013,0.60,0.30,0.30,1.00,Run,0.098,0.098,0.5016,3.000
0.546,0.013,0.60,0.30,0.30,1.00,Run,0.100,0.100,0.5000,3.000
0.559,0.012,0.60,0.30,0.30,1.00,Run,0.102,0.102,0.4985,3.000
0.571,0.012,0.60,0.30,0.30,1.00,Run,0.103,0.103,0.4970,3.000
0.583,0.012,0.60,0.30,0.30,1.00,Run,0.104,0.104,0.4955,3.000
0.596,0.013,0.60,0.30,0.30,1.00,Run,0.106,0.106,0.4940,3.000
0.608,0.012,0.60,0.30,0.30,1.00,Run,0.107,0.107,0.4926,3.000
0.620,0.012,0.60,0.30,0.30,1.00,Run,0.109,0.109,0.4912,3.000
0.632,0.012,0.60,0.30,0.30,1.00,Run,0.110,0.110,0.4899,3.000
0.644,0.013,0.60,0.30,0.30,1.00,Run,0.112,0.112,0.4885,3.000
0.657,0.012,0.60,0.30,0.30,1.00,Run,0.113,0.113,0.4871,3.000
0.668,0.011,0.60,0.30,0.30,1.00,Run,0.114,0.114,0.4859,3.000
0.680,0.012,0.60,0.30,0.30,1.00,Run,0.115,0.115,0.4846,3.000
0.692,0.012,0.60,0.30,0.30,1.00,Run,0.117,0.117,0.4834,3.000
0.704,0.012,0.60,0.30,0.30,1.00,Run,0.118,0.118,0.4821,3.000
0.715,0.011,0.60,0.30,0.30,1.00,Run,0.119,0.119,0.4810,3.000
0.728,0.013,0.60,0.30,0.30,1.00,Run,0.120,0.120,0.4797,3.000
0.740,0.013,0.60,0.30,0.30,1.00,Run,0.122,0.122,0.4785,3.000
0.753,0.013,0.60,0.30,0.30,1.00,Run,0.123,0.123,0.4772,3.000
0.765,0.012,0.60,0.30,0.30,1.00,Run,0.124,0.124,0.4761,3.000
0.776,0.011,0.60,0.30,0.30,1.00,Run,0.125,0.125,0.4751,3.000
0.788,0.013,0.60,0.30,0.30,1.00,Run,0.126,0.126,0.4739,3.000
0.799,0.011,0.60,0.30,0.30,1.00,Run,0.127,0.127,0.4729,3.000
0.810,0.011,0.60,0.30,0.30,1.00,Run,0.128,0.128,0.4719,3.000
0.823,0.013,0.60,0.30,0.30,1.00,Run,0.129,0.129,0.4708,3.000
0.833,0.010,0.60,0.30,0.30,1.00,Run,0.130,0.130,0.4699,3.000
0.846,0.013,0.60,0.30,0.30,1.00,Run,0.131,0.131,0.4688,3.000
0.857,0.011,0.60,0.30,0.30,1.00,Run,0.132,0.132,0.4678,3.000
0.869,0.013,0.60,0.30,0.30,1.00,Run,0.133,0.133,0.4668,3.000
0.881,0.012,0.60,0.30,0.30,1.00,Run,0.134,0.134,0.4658,3.000
0.894,0.013,0.60,0.30,0.30,1.00,Run,0.135,0.135,0.4648,3.000
0.906,0.013,0.60,0.30,0.30,1.00,Run,0.136,0.136,0.4638,3.000
0.921,0.015,0.60,0.30,0.30,1.00,Run,0.137,0.137,0.4626,3.000
0.933,0.012,0.60,0.30,0.30,1.00,Run,0.138,0.138,0.4617,3.000
0.945,0.012,0.60,0.30,0.30,1.00,Run,0.139,0.139,0.4607,3.000
0.957,0.012,0.60,0.30,0.30,1.00,Run,0.140,0.140,0.4599,3.000
0.969,0.012,0.60,0.30,0.30,1.00,Run,0.141,0.141,0.4590,3.000
0.980,0.011,0.60,0.30,0.30,1.00,Run,0.142,0.142,0.4582,3.000
0.992,0.012,0.60,0.30,0.30,1.00,Run,0.143,0.143,0.4573,3.000
1.003,0.012,0.60,0.30,0.30,1.00,Run,0.144,0.144,0.4565,3.000
1.015,0.012,0.60,0.30,0.30,1.00,Run,0.144,0.144,0.4556,3.000
1.028,0.013,0.60,0.30,0.30,1.00,Run,0.145,0.145,0.4548,3.000
1.040,0.012,0.60,0.30,0.30,1.00,Run,0.146,0.146,0.4539,3.000
1.053,0.013,0.60,0.30,0.30,1.00,Run,0.147,0.147,0.4531,3.000
1.065,0.012,0.60,0.30,0.30,1.00,Run,0.148,0.148,0.4523,3.000
1.078,0.013,0.60,0.30,0.30,1.00,Run,0.149,0.149,0.4515,3.000
1.090,0.012,0.60,0.30,0.30,1.00,Run,0.149,0.149,0.4507,3.000
