t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,0.23,0.23,1.00,Run,0.000,0.000,0.3000,3.000
0.012,0.012,0.30,0.21,0.21,1.00,Run,0.003,0.003,0.2973,3.000
0.023,0.012,0.30,0.21,0.21,1.00,Run,0.005,0.005,0.2948,3.000
0.036,0.013,0.30,0.20,0.20,1.00,Run,0.008,0.008,0.2923,3.000
0.048,0.012,0.30,0.19,0.19,1.00,Run,0.010,0.010,0.2900,3.000
0.061,0.013,0.30,0.19,0.19,1.00,Run,0.012,0.012,0.2878,3.000
0.073,0.013,0.30,0.19,0.19,1.00,Run,0.014,0.014,0.2857,3.000
0.086,0.013,0.30,0.19,0.19,1.00,Run,0.016,0.016,0.2838,3.000
0.098,0.013,0.30,0.18,0.18,1.00,Run,0.018,0.018,0.2819,3.000
0.111,0.013,0.30,0.18,0.18,1.00,Run,0.020,0.020,0.2802,3.000
0.123,0.012,0.30,0.18,0.18,1.00,Run,0.021,0.021,0.2785,3.000
0.136,0.013,0.30,0.18,0.18,1.00,Run,0.023,0.023,0.2769,3.000
0.148,0.013,0.30,0.18,0.18,1.00,Run,0.025,0.025,0.2754,3.000
0.161,0.013,0.30,0.18,0.18,1.00,Run,0.026,0.026,0.2739,3.000
0.173,0.012,0.30,0.18,0.18,1.00,Run,0.027,0.027,0.2726,3.000
0.185,0.013,0.30,0.18,0.18,1.00,Run,0.029,0.029,0.2712,3.000
0.198,0.013,0.30,0.18,0.18,1.00,Run,0.030,0.030,0.2699,3.000
0.210,0.012,0.30,0.18,0.18,1.00,Run,0.031,0.031,0.2688,3.000
0.222,0.013,0.30,0.18,0.18,1.00,Run,0.032,0.032,0.2676,3.000
0.234,0.012,0.30,0.18,0.18,1.00,Run,0.034,0.034,0.2665,3.000
0.245,0.010,0.30,0.18,0.18,1.00,Run,0.034,0.034,0.2656,3.000
0.255,0.011,0.30,0.18,0.18,1.00,Run,0.035,0.035,0.2647,3.000
0.266,0.010,0.30,0.18,0.18,1.00,Run,0.036,0.036,0.2639,3.000
0.276,0.010,0.30,0.18,0.18,1.00,Run,0.037,0.037,0.2631,3.000
0.288,0.013,0.30,0.18,0.18,1.00,Run,0.038,0.038,0.2621,3.000
0.301,0.013,0.30,0.18,0.18,1.00,Run,0.039,0.039,0.2612,3.000
0.313,0.012,0.30,0.18,0.18,1.00,Run,0.040,0.040,0.2604,3.000
0.326,0.013,0.30,0.18,0.18,1.00,Run,0.040,0.040,0.2595,3.000
0.338,0.012,0.30,0.18,0.18,1.00,Run,0.041,0.041,0.2588,3.000
0.350,0.013,0.30,0.18,0.18,1.00,Run,0.042,0.042,0.2580,3.000
0.363,0.013,0.30,0.18,0.18,1.00,Run,0.043,0.043,0.2573,3.000
0.374,0.012,0.30,0.18,0.18,1.00,Run,0.043,0.043,0.2566,3.000
0.387,0.013,0.30,0.18,0.18,1.00,Run,0.044,0.044,0.2559,3.000
0.400,0.013,0.30,0.18,0.18,1.00,Run,0.045,0.045,0.2553,3.000
0.412,0.013,0.30,0.18,0.18,1.00,Run,0.045,0.045,0.2546,3.000
0.425,0.013,0.30,0.18,0.18,1.00,Run,0.046,0.046,0.2540,3.000
0.435,0.010,0.30,0.18,0.18,1.00,Run,0.046,0.046,0.2536,3.000
0.448,0.013,0.30,0.18,0.18,1.00,Run,0.047,0.047,0.2530,3.000
0.460,0.013,0.30,0.18,0.18,1.00,Run,0.048,0.048,0.2525,3.000
0.473,0.013,0.30,0.18,0.18,1.00,Run,0.048,0.048,0.2520,3.000
0.483,0.010,0.30,0.18,0.18,1.00,Run,0.048,0.048,0.2516,3.000
0.494,0.010,0.30,0.18,0.18,1.00,Run,0.049,0.049,0.2512,3.000
0.506,0.013,0.30,0.18,0.18,1.00,Run,0.049,0.049,0.2507,3.000
0.519,0.013,0.30,0.18,0.18,1.00,Run,0.050,0.050,0.2503,3.000
0.531,0.013,0.30,0.18,0.18,1.00,Run,0.050,0.050,0.2498,3.000
0.543,0.012,0.30,0.18,0.18,1.00,Run,0.051,0.051,0.2495,3.000
0.555,0.012,0.30,0.18,0.18,1.00,Run,0.051,0.051,0.2491,3.000
0.568,0.013,0.30,0.18,0.18,1.00,Run,0.051,0.051,0.2487,3.000
0.580,0.013,0.30,0.18,0.18,1.00,Run,0.052,0.052,0.2484,3.000
0.593,0.013,0.30,0.18,0.18,1.00,Run,0.052,0.052,0.2480,3.000
0.603,0.010,0.30,0.18,0.18,1.00,Run,0.052,0.052,0.2477,3.000
0.616,0.013,0.30,0.18,0.18,1.00,Run,0.053,0.053,0.2474,3.000
0.628,0.012,0.30,0.18,0.18,1.00,Run,0.053,0.053,0.2471,3.000
0.641,0.013,0.30,0.18,0.18,1.00,Run,0.053,0.053,0.2468,3.000
0.653,0.013,0.30,0.18,0.18,1.00,Run,0.053,0.053,0.2466,3.000
0.666,0.013,0.30,0.18,0.18,1.00,Run,0.054,0.054,0.2463,3.000
0.678,0.013,0.30,0.18,0.18,1.00,Run,0.054,0.054,0.2460,3.000
0.691,0.013,0.30,0.18,0.18,1.00,Run,0.054,0.054,0.2458,3.000
0.703,0.012,0.30,0.18,0.18,1.00,Run,0.054,0.054,0.2456,3.000
0.713,0.010,0.30,0.18,0.18,1.00,Run,0.055,0.055,0.2454,3.000
0.726,0.013,0.30,0.18,0.18,1.00,Run,0.055,0.055,0.2451,3.000
0.738,0.013,0.30,0.18,0.18,1.00,Run,0.055,0.055,0.2449,3.000
0.751,0.013,0.30,0.18,0.18,1.00,Run,0.055,0.055,0.2447,3.000
0.763,0.012,0.30,0.18,0.18,1.00,Run,0.055,0.055,0.2446,3.000
0.773,0.010,0.30,0.18,0.18,1.00,Run,0.056,0.056,0.2444,3.000
0.785,0.012,0.30,0.18,0.18,1.00,Run,0.056,0.056,0.2442,3.000
0.798,0.013,0.30,0.18,0.18,1.00,Run,0.056,0.056,0.2441,3.000
0.810,0.013,0.30,0.18,0.18,1.00,Run,0.056,0.056,0.2439,3.000
0.822,0.012,0.30,0.18,0.18,1.00,Run,0.056,0.056,0.2437,3.000
0.834,0.012,0.30,0.18,0.18,1.00,Run,0.056,0.056,0.2436,3.000
0.846,0.012,0.30,0.18,0.18,1.00,Run,0.057,0.057,0.2434,3.000
0.859,0.013,0.30,0.18,0.18,1.00,Run,0.057,0.057,0.2433,3.000
0.872,0.013,0.30,0.18,0.18,1.00,Run,0.057,0.057,0.2432,3.000
0.883,0.012,0.30,0.18,0.18,1.00,Run,0.057,0.057,0.2430,3.000
0.896,0.013,0.30,0.18,0.18,1.00,Run,0.057,0.057,0.2429,3.000
0.908,0.013,0.30,0.18,0.18,1.00,Run,0.057,0.057,0.2428,3.000
0.921,0.012,0.30,0.18,0.18,1.00,Run,0.057,0.057,0.2427,3.000
0.933,0.013,0.30,0.18,0.18,1.00,Run,0.057,0.057,0.2426,3.000
0.946,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2425,3.000
0.958,0.012,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2424,3.000
0.970,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2423,3.000
0.983,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2422,3.000
0.995,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2421,3.000
1.008,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2420,3.000
1.021,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2419,3.000
1.033,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2418,3.000
1.045,0.012,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2418,3.000
1.058,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2417,3.000
1.071,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2416,3.000
1.083,0.012,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2416,3.000
1.095,0.013,0.30,0.18,0.18,1.00,Run,0.058,0.058,0.2415,3.000
1.108,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2414,3.000
1.120,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2414,3.000
1.132,0.012,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2413,3.000
1.144,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2413,3.000
1.157,0.012,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2412,3.000
1.169,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2412,3.000
1.181,0.012,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2411,3.000
1.194,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2411,3.000
1.205,0.011,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2410,3.000
1.215,0.011,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2410,3.000
1.228,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2410,3.000
1.241,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2409,3.000
1.253,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2409,3.000
1.264,0.010,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2409,3.000
1.276,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2408,3.000
1.289,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2408,3.000
1.301,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2408,3.000
1.313,0.012,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2407,3.000
1.325,0.012,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2407,3.000
1.336,0.011,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2407,3.000
1.348,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2406,3.000
1.361,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2406,3.000
1.374,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2406,3.000
1.386,0.012,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2406,3.000
1.398,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2405,3.000
1.411,0.013,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2405,3.000
1.422,0.011,0.30,0.18,0.18,1.00,Run,0.059,0.059,0.2405,3.000
1.435,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2405,3.000
1.447,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2405,3.000
1.460,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2404,3.000
1.472,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2404,3.000
1.483,0.011,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2404,3.000
1.495,0.012,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2404,3.000
1.507,0.012,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2404,3.000
1.520,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2404,3.000
1.533,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.545,0.012,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.557,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.570,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.582,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.593,0.011,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.606,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.619,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.630,0.011,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2403,3.000
1.642,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.653,0.011,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.665,0.012,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.678,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.690,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.703,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.714,0.011,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.726,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.739,0.012,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.751,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.762,0.011,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.773,0.011,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.786,0.012,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2402,3.000
1.798,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.811,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.823,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.836,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.848,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.861,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.872,0.011,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.884,0.012,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.895,0.010,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.907,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.920,0.013,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.932,0.012,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
1.948,0.016,0.30,0.18,0.18,1.00,Run,0.060,0.060,0.2401,3.000
