t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.011,0.011,0.30,-1.00,-1.00,1.00,Run,-0.013,-0.013,0.3126,3.000
0.021,0.010,0.30,0.75,0.75,1.00,Run,-0.004,-0.004,0.3039,3.000
0.032,0.011,0.30,-0.10,-0.10,1.00,Run,-0.005,-0.005,0.3049,3.000
0.044,0.013,0.30,0.24,0.24,1.00,Run,-0.001,-0.001,0.3014,3.000
0.056,0.012,0.30,0.11,0.11,1.00,Run,0.000,0.000,0.3000,3.000
0.069,0.013,0.30,0.15,0.15,1.00,Run,0.002,0.002,0.2979,3.000
0.080,0.011,0.30,0.13,0.13,1.00,Run,0.004,0.004,0.2964,3.000
0.092,0.013,0.30,0.13,0.13,1.00,Run,0.005,0.005,0.2948,3.000
0.105,0.013,0.30,0.13,0.13,1.00,Run,0.007,0.007,0.2932,3.000
0.117,0.012,0.30,0.13,0.13,1.00,Run,0.008,0.008,0.2918,3.000
0.129,0.012,0.30,0.13,0.13,1.00,Run,0.010,0.010,0.2904,3.000
0.141,0.012,0.30,0.13,0.13,1.00,Run,0.011,0.011,0.2892,3.000
0.152,0.011,0.30,0.12,0.12,1.00,Run,0.012,0.012,0.2881,3.000
0.164,0.012,0.30,0.12,0.12,1.00,Run,0.013,0.013,0.2870,3.000
0.177,0.013,0.30,0.12,0.12,1.00,Run,0.014,0.014,0.2858,3.000
0.189,0.012,0.30,0.12,0.12,1.00,Run,0.015,0.015,0.2848,3.000
0.201,0.012,0.30,0.12,0.12,1.00,Run,0.016,0.016,0.2838,3.000
0.213,0.012,0.30,0.12,0.12,1.00,Run,0.017,0.017,0.2828,3.000
0.226,0.012,0.30,0.12,0.12,1.00,Run,0.018,0.018,0.2819,3.000
0.238,0.013,0.30,0.12,0.12,1.00,Run,0.019,0.019,0.2810,3.000
0.251,0.013,0.30,0.12,0.12,1.00,Run,0.020,0.020,0.2802,3.000
0.263,0.012,0.30,0.12,0.12,1.00,Run,0.021,0.021,0.2794,3.000
0.276,0.013,0.30,0.12,0.12,1.00,Run,0.021,0.021,0.2786,3.000
0.288,0.013,0.30,0.12,0.12,1.00,Run,0.022,0.022,0.2779,3.000
0.301,0.013,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2772,3.000
0.313,0.013,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2765,3.000
0.326,0.013,0.30,0.12,0.12,1.00,Run,0.024,0.024,0.2759,3.000
0.338,0.013,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2753,3.000
0.351,0.012,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2747,3.000
0.363,0.013,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2741,3.000
0.376,0.013,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2735,3.000
0.389,0.013,0.30,0.12,0.12,1.00,Run,0.027,0.027,0.2730,3.000
