t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.013,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6313,3.000
0.025,0.013,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5995,3.000
0.038,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6307,3.000
0.050,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5990,3.000
0.063,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6302,3.000
0.075,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5986,3.000
0.088,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6298,3.000
0.099,0.011,0.60,1.00,1.00,1.00,Run,-0.001,-0.001,0.6015,3.000
0.112,0.012,0.60,-1.00,-1.00,1.00,Run,-0.032,-0.032,0.6319,3.000
0.124,0.013,0.60,1.00,1.00,1.00,Run,-0.000,-0.000,0.6002,3.000
0.135,0.011,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6268,3.000
0.147,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5953,3.000
0.160,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6264,3.000
0.172,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5957,3.000
0.185,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6270,3.000
0.197,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5954,3.000
0.209,0.012,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6253,3.000
0.221,0.011,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5967,3.000
0.232,0.011,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6236,3.000
0.244,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5921,3.000
0.256,0.012,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6229,3.000
0.269,0.013,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5914,3.000
0.280,0.011,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6197,3.000
0.292,0.011,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5911,3.000
0.304,0.013,0.60,-1.00,-1.00,1.00,Run,-0.022,-0.022,0.6224,3.000
0.317,0.013,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5910,3.000
0.329,0.012,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6202,3.000
0.339,0.011,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5933,3.000
0.352,0.013,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6247,3.000
0.364,0.013,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5932,3.000
0.377,0.013,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6245,3.000
0.389,0.012,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5954,3.000
0.400,0.012,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6247,3.000
0.411,0.011,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5976,3.000
0.423,0.012,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6281,3.000
0.436,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5965,3.000
0.447,0.011,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6251,3.000
0.459,0.012,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5954,3.000
0.471,0.012,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6248,3.000
