t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.013,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6311,3.000
0.025,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5993,3.000
0.038,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6306,3.000
0.050,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5990,3.000
0.063,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6303,3.000
0.075,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5988,3.000
0.088,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6301,3.000
0.101,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5985,3.000
0.111,0.011,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6250,3.000
0.124,0.013,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5932,3.000
0.135,0.012,0.60,-1.00,-1.00,1.00,Run,-0.022,-0.022,0.6218,3.000
0.148,0.013,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5904,3.000
0.159,0.011,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6175,3.000
0.171,0.013,0.60,1.00,1.00,1.00,Run,0.014,0.014,0.5861,3.000
0.184,0.013,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6174,3.000
0.195,0.012,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5884,3.000
0.208,0.013,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6197,3.000
0.219,0.011,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5915,3.000
0.232,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6227,3.000
0.244,0.013,0.60,1.00,1.00,1.00,Run,0.009,0.009,0.5912,3.000
0.257,0.012,0.60,-1.00,-1.00,1.00,Run,-0.022,-0.022,0.6219,3.000
0.267,0.010,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5957,3.000
0.279,0.012,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6263,3.000
0.292,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5948,3.000
0.304,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6260,3.000
0.317,0.013,0.60,1.00,1.00,1.00,Run,0.006,0.006,0.5945,3.000
0.330,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6258,3.000
0.342,0.013,0.60,1.00,1.00,1.00,Run,0.006,0.006,0.5942,3.000
0.355,0.013,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6255,3.000
0.365,0.011,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5986,3.000
0.378,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6298,3.000
0.391,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5982,3.000
0.403,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6294,3.000
0.415,0.012,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5983,3.000
0.428,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6295,3.000
0.440,0.012,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5998,3.000
0.452,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6308,3.000
0.465,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5991,3.000
0.477,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6303,3.000
0.490,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5987,3.000
0.503,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6299,3.000
0.515,0.012,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5992,3.000
0.527,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6304,3.000
0.540,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5988,3.000
0.552,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6299,3.000
0.565,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5983,3.000
0.575,0.010,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6240,3.000
0.588,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5924,3.000
0.601,0.013,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6238,3.000
0.613,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5922,3.000
0.625,0.012,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6225,3.000
0.636,0.011,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5949,3.000
0.649,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6264,3.000
0.662,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5948,3.000
0.674,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6261,3.000
0.687,0.012,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5950,3.000
0.699,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6262,3.000
0.712,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5946,3.000
0.724,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6259,3.000
0.735,0.011,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5979,3.000
0.748,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6292,3.000
0.761,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5969,3.000
0.773,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6281,3.000
0.785,0.012,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5979,3.000
0.798,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6292,3.000
0.811,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5976,3.000
0.823,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6288,3.000
0.836,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5972,3.000
0.848,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6285,3.000
0.861,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5968,3.000
0.873,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6280,3.000
0.885,0.012,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5979,3.000
0.897,0.012,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6275,3.000
0.908,0.011,0.60,1.00,1.00,1.00,Run,-0.000,-0.000,0.6004,3.000
0.920,0.012,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6296,3.000
0.932,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5979,3.000
0.945,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6292,3.000
0.958,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5975,3.000
0.970,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6287,3.000
0.983,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5971,3.000
0.995,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6284,3.000
1.008,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5967,3.000
1.020,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6281,3.000
1.033,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5965,3.000
1.046,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6277,3.000
1.058,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5961,3.000
1.071,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6274,3.000
1.083,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5958,3.000
1.096,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6270,3.000
1.108,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5954,3.000
1.119,0.010,0.60,-1.00,-1.00,1.00,Run,-0.021,-0.021,0.6214,3.000
1.131,0.013,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5900,3.000
1.147,0.015,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6281,3.000
1.159,0.012,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5969,3.000
1.172,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6280,3.000
1.184,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5965,3.000
1.197,0.012,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6275,3.000
1.209,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5958,3.000
1.222,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6271,3.000
1.234,0.012,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5960,3.000
1.245,0.011,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6233,3.000
1.258,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5917,3.000
1.271,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6233,3.000
1.283,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5918,3.000
1.295,0.012,0.60,-1.00,-1.00,1.00,Run,-0.022,-0.022,0.6221,3.000
1.307,0.012,0.60,1.00,1.00,1.00,Run,0.007,0.007,0.5926,3.000
1.318,0.011,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6199,3.000
1.331,0.013,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5884,3.000
1.343,0.013,0.60,-1.00,-1.00,1.00,Run,-0.020,-0.020,0.6197,3.000
1.355,0.012,0.60,1.00,1.00,1.00,Run,0.011,0.011,0.5894,3.000
1.367,0.012,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6183,3.000
1.380,0.013,0.60,1.00,1.00,1.00,Run,0.013,0.013,0.5869,3.000
1.392,0.013,0.60,-1.00,-1.00,1.00,Run,-0.018,-0.018,0.6182,3.000
1.404,0.012,0.60,1.00,1.00,1.00,Run,0.012,0.012,0.5875,3.000
1.415,0.011,0.60,-1.00,-1.00,1.00,Run,-0.015,-0.015,0.6151,3.000
