t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.010,0.010,0.30,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.3257,3.000
0.021,0.011,0.30,1.00,1.00,1.00,Run,0.002,0.002,0.2979,3.000
0.033,0.011,0.30,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.3168,3.000
0.045,0.013,0.30,1.00,1.00,1.00,Run,0.003,0.003,0.2972,3.000
0.058,0.013,0.30,-0.75,-0.75,1.00,Run,-0.008,-0.008,0.3075,3.000
0.069,0.011,0.30,0.91,0.91,1.00,Run,0.004,0.004,0.2964,3.000
0.081,0.013,0.30,-0.41,-0.41,1.00,Run,-0.002,-0.002,0.3022,3.000
0.092,0.011,0.30,0.60,0.60,1.00,Run,0.005,0.005,0.2947,3.000
0.105,0.013,0.30,-0.19,-0.19,1.00,Run,0.002,0.002,0.2975,3.000
0.118,0.013,0.30,0.38,0.38,1.00,Run,0.008,0.008,0.2924,3.000
0.130,0.012,0.30,-0.05,-0.05,1.00,Run,0.007,0.007,0.2934,3.000
0.141,0.011,0.30,0.30,0.30,1.00,Run,0.010,0.010,0.2901,3.000
0.153,0.013,0.30,0.01,0.01,1.00,Run,0.010,0.010,0.2904,3.000
0.165,0.012,0.30,0.22,0.22,1.00,Run,0.012,0.012,0.2878,3.000
0.176,0.011,0.30,0.06,0.06,1.00,Run,0.012,0.012,0.2876,3.000
0.189,0.012,0.30,0.18,0.18,1.00,Run,0.014,0.014,0.2857,3.000
0.201,0.012,0.30,0.08,0.08,1.00,Run,0.015,0.015,0.2851,3.000
0.213,0.013,0.30,0.15,0.15,1.00,Run,0.016,0.016,0.2836,3.000
0.226,0.013,0.30,0.10,0.10,1.00,Run,0.017,0.017,0.2829,3.000
0.238,0.013,0.30,0.14,0.14,1.00,Run,0.018,0.018,0.2817,3.000
0.251,0.013,0.30,0.11,0.11,1.00,Run,0.019,0.019,0.2810,3.000
0.261,0.010,0.30,0.13,0.13,1.00,Run,0.020,0.020,0.2801,3.000
0.273,0.013,0.30,0.11,0.11,1.00,Run,0.021,0.021,0.2794,3.000
0.286,0.013,0.30,0.13,0.13,1.00,Run,0.021,0.021,0.2785,3.000
0.299,0.013,0.30,0.12,0.12,1.00,Run,0.022,0.022,0.2778,3.000
0.309,0.011,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2772,3.000
0.320,0.011,0.30,0.12,0.12,1.00,Run,0.023,0.023,0.2766,3.000
0.330,0.010,0.30,0.12,0.12,1.00,Run,0.024,0.024,0.2760,3.000
0.341,0.011,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2755,3.000
0.354,0.013,0.30,0.12,0.12,1.00,Run,0.025,0.025,0.2748,3.000
0.366,0.013,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2743,3.000
0.378,0.012,0.30,0.12,0.12,1.00,Run,0.026,0.026,0.2737,3.000
