t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.011,0.011,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6167,3.000
0.023,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5947,3.000
0.036,0.013,0.60,-0.87,-0.87,1.00,Run,-0.004,-0.004,0.6038,3.000
0.049,0.013,0.60,1.00,1.00,1.00,Run,0.010,0.010,0.5897,3.000
0.060,0.011,0.60,-0.40,-0.40,1.00,Run,0.007,0.007,0.5935,3.000
0.072,0.012,0.60,1.00,1.00,1.00,Run,0.016,0.016,0.5835,3.000
0.084,0.012,0.60,-0.08,-0.08,1.00,Run,0.015,0.015,0.5846,3.000
0.096,0.013,0.60,0.77,0.77,1.00,Run,0.023,0.023,0.5769,3.000
0.108,0.012,0.60,0.12,0.12,1.00,Run,0.024,0.024,0.5760,3.000
0.121,0.013,0.60,0.62,0.62,1.00,Run,0.030,0.030,0.5700,3.000
0.133,0.013,0.60,0.25,0.25,1.00,Run,0.032,0.032,0.5679,3.000
0.146,0.013,0.60,0.53,0.53,1.00,Run,0.037,0.037,0.5629,3.000
0.158,0.012,0.60,0.32,0.32,1.00,Run,0.040,0.040,0.5602,3.000
0.171,0.013,0.60,0.48,0.48,1.00,Run,0.044,0.044,0.5558,3.000
0.183,0.012,0.60,0.36,0.36,1.00,Run,0.047,0.047,0.5530,3.000
0.195,0.012,0.60,0.45,0.45,1.00,Run,0.051,0.051,0.5490,3.000
0.207,0.012,0.60,0.38,0.38,1.00,Run,0.054,0.054,0.5461,3.000
0.218,0.011,0.60,0.44,0.44,1.00,Run,0.057,0.057,0.5428,3.000
0.230,0.013,0.60,0.39,0.39,1.00,Run,0.060,0.060,0.5396,3.000
0.243,0.013,0.60,0.43,0.43,1.00,Run,0.064,0.064,0.5361,3.000
0.255,0.012,0.60,0.40,0.40,1.00,Run,0.067,0.067,0.5330,3.000
0.267,0.012,0.60,0.42,0.42,1.00,Run,0.070,0.070,0.5299,3.000
0.279,0.013,0.60,0.41,0.41,1.00,Run,0.073,0.073,0.5267,3.000
0.292,0.012,0.60,0.42,0.42,1.00,Run,0.076,0.076,0.5236,3.000
0.304,0.013,0.60,0.41,0.41,1.00,Run,0.080,0.080,0.5205,3.000
0.317,0.013,0.60,0.42,0.42,1.00,Run,0.083,0.083,0.5174,3.000
0.329,0.013,0.60,0.41,0.41,1.00,Run,0.086,0.086,0.5144,3.000
0.341,0.012,0.60,0.42,0.42,1.00,Run,0.088,0.088,0.5115,3.000
0.352,0.011,0.60,0.41,0.41,1.00,Run,0.091,0.091,0.5090,3.000
0.363,0.011,0.60,0.42,0.42,1.00,Run,0.094,0.094,0.5064,3.000
0.376,0.013,0.60,0.41,0.41,1.00,Run,0.096,0.096,0.5036,3.000
0.388,0.013,0.60,0.42,0.42,1.00,Run,0.099,0.099,0.5008,3.000
0.399,0.011,0.60,0.41,0.41,1.00,Run,0.102,0.102,0.4984,3.000
0.412,0.012,0.60,0.42,0.42,1.00,Run,0.104,0.104,0.4957,3.000
0.424,0.013,0.60,0.41,0.41,1.00,Run,0.107,0.107,0.4930,3.000
0.437,0.013,0.60,0.42,0.42,1.00,Run,0.110,0.110,0.4904,3.000
0.448,0.011,0.60,0.42,0.42,1.00,Run,0.112,0.112,0.4881,3.000
0.460,0.013,0.60,0.42,0.42,1.00,Run,0.115,0.115,0.4855,3.000
0.471,0.011,0.60,0.42,0.42,1.00,Run,0.117,0.117,0.4833,3.000
0.484,0.013,0.60,0.42,0.42,1.00,Run,0.119,0.119,0.4808,3.000
0.495,0.011,0.60,0.42,0.42,1.00,Run,0.121,0.121,0.4786,3.000
0.507,0.011,0.60,0.42,0.42,1.00,Run,0.124,0.124,0.4764,3.000
0.517,0.010,0.60,0.42,0.42,1.00,Run,0.126,0.126,0.4745,3.000
