t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.18,0.18,1.00,Run,0.000,0.000,0.6000,3.000
0.013,0.013,0.60,0.18,0.18,1.00,Run,0.002,0.002,0.5982,3.000
0.025,0.013,0.60,0.18,0.18,1.00,Run,0.004,0.004,0.5964,3.000
0.038,0.013,0.60,0.17,0.17,1.00,Run,0.005,0.005,0.5946,3.000
0.050,0.013,0.60,0.17,0.17,1.00,Run,0.007,0.007,0.5929,3.000
0.063,0.012,0.60,0.17,0.17,1.00,Run,0.009,0.009,0.5912,3.000
0.075,0.013,0.60,0.17,0.17,1.00,Run,0.010,0.010,0.5896,3.000
0.088,0.013,0.60,0.17,0.17,1.00,Run,0.012,0.012,0.5879,3.000
0.100,0.013,0.60,0.17,0.17,1.00,Run,0.014,0.014,0.5863,3.000
0.113,0.013,0.60,0.17,0.17,1.00,Run,0.015,0.015,0.5847,3.000
0.125,0.013,0.60,0.18,0.18,1.00,Run,0.017,0.017,0.5831,3.000
0.138,0.013,0.60,0.18,0.18,1.00,Run,0.018,0.018,0.5816,3.000
0.149,0.011,0.60,0.18,0.18,1.00,Run,0.020,0.020,0.5802,3.000
0.162,0.012,0.60,0.18,0.18,1.00,Run,0.021,0.021,0.5787,3.000
0.172,0.010,0.60,0.18,0.18,1.00,Run,0.023,0.023,0.5774,3.000
0.185,0.013,0.60,0.18,0.18,1.00,Run,0.024,0.024,0.5759,3.000
0.197,0.012,0.60,0.18,0.18,1.00,Run,0.026,0.026,0.5744,3.000
0.209,0.012,0.60,0.18,0.18,1.00,Run,0.027,0.027,0.5731,3.000
0.221,0.013,0.60,0.18,0.18,1.00,Run,0.028,0.028,0.5716,3.000
0.234,0.012,0.60,0.18,0.18,1.00,Run,0.030,0.030,0.5702,3.000
0.246,0.013,0.60,0.18,0.18,1.00,Run,0.031,0.031,0.5688,3.000
0.259,0.012,0.60,0.18,0.18,1.00,Run,0.033,0.033,0.5674,3.000
0.271,0.013,0.60,0.18,0.18,1.00,Run,0.034,0.034,0.5659,3.000
0.281,0.010,0.60,0.19,0.19,1.00,Run,0.035,0.035,0.5648,3.000
