t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.72,0.72,1.00,Run,0.000,0.000,0.6000,3.000
0.013,0.013,0.60,0.66,0.66,1.00,Run,0.007,0.007,0.5931,3.000
0.025,0.012,0.60,0.62,0.62,1.00,Run,0.013,0.013,0.5868,3.000
0.035,0.010,0.60,0.59,0.59,1.00,Run,0.018,0.018,0.5819,3.000
0.048,0.013,0.60,0.57,0.57,1.00,Run,0.024,0.024,0.5763,3.000
0.058,0.010,0.60,0.55,0.55,1.00,Run,0.028,0.028,0.5719,3.000
0.069,0.011,0.60,0.54,0.54,1.00,Run,0.033,0.033,0.5673,3.000
0.082,0.013,0.60,0.53,0.53,1.00,Run,0.038,0.038,0.5623,3.000
0.095,0.013,0.60,0.53,0.53,1.00,Run,0.043,0.043,0.5573,3.000
0.107,0.013,0.60,0.52,0.52,1.00,Run,0.047,0.047,0.5525,3.000
0.118,0.011,0.60,0.52,0.52,1.00,Run,0.052,0.052,0.5484,3.000
0.131,0.013,0.60,0.52,0.52,1.00,Run,0.056,0.056,0.5438,3.000
0.143,0.013,0.60,0.52,0.52,1.00,Run,0.061,0.061,0.5393,3.000
0.156,0.013,0.60,0.52,0.52,1.00,Run,0.065,0.065,0.5348,3.000
0.168,0.013,0.60,0.52,0.52,1.00,Run,0.070,0.070,0.5305,3.000
0.180,0.012,0.60,0.52,0.52,1.00,Run,0.074,0.074,0.5264,3.000
0.193,0.013,0.60,0.52,0.52,1.00,Run,0.078,0.078,0.5222,3.000
0.206,0.013,0.60,0.52,0.52,1.00,Run,0.082,0.082,0.5181,3.000
0.217,0.011,0.60,0.51,0.51,1.00,Run,0.086,0.086,0.5144,3.000
0.229,0.013,0.60,0.51,0.51,1.00,Run,0.090,0.090,0.5104,3.000
0.240,0.010,0.60,0.51,0.51,1.00,Run,0.093,0.093,0.5071,3.000
0.252,0.013,0.60,0.51,0.51,1.00,Run,0.097,0.097,0.5032,3.000
0.265,0.013,0.60,0.51,0.51,1.00,Run,0.101,0.101,0.4994,3.000
0.277,0.013,0.60,0.51,0.51,1.00,Run,0.104,0.104,0.4956,3.000
0.290,0.013,0.60,0.51,0.51,1.00,Run,0.108,0.108,0.4919,3.000
0.301,0.011,0.60,0.51,0.51,1.00,Run,0.111,0.111,0.4888,3.000
0.313,0.013,0.60,0.51,0.51,1.00,Run,0.115,0.115,0.4852,3.000
0.326,0.013,0.60,0.51,0.51,1.00,Run,0.118,0.118,0.4816,3.000
0.338,0.012,0.60,0.51,0.51,1.00,Run,0.122,0.122,0.4782,3.000
0.351,0.013,0.60,0.51,0.51,1.00,Run,0.125,0.125,0.4747,3.000
0.363,0.013,0.60,0.51,0.51,1.00,Run,0.129,0.129,0.4713,3.000
0.376,0.012,0.60,0.51,0.51,1.00,Run,0.132,0.132,0.4680,3.000
0.388,0.012,0.60,0.51,0.51,1.00,Run,0.135,0.135,0.4648,3.000
0.401,0.013,0.60,0.51,0.51,1.00,Run,0.138,0.138,0.4615,3.000
0.411,0.010,0.60,0.51,0.51,1.00,Run,0.141,0.141,0.4589,3.000
0.424,0.013,0.60,0.51,0.51,1.00,Run,0.144,0.144,0.4558,3.000
0.436,0.013,0.60,0.51,0.51,1.00,Run,0.147,0.147,0.4527,3.000
0.448,0.012,0.60,0.51,0.51,1.00,Run,0.150,0.150,0.4498,3.000
0.460,0.011,0.60,0.51,0.51,1.00,Run,0.153,0.153,0.4470,3.000
0.472,0.013,0.60,0.51,0.51,1.00,Run,0.156,0.156,0.4441,3.000
0.485,0.013,0.60,0.51,0.51,1.00,Run,0.159,0.159,0.4412,3.000
0.497,0.012,0.60,0.51,0.51,1.00,Run,0.162,0.162,0.4385,3.000
0.508,0.012,0.60,0.51,0.51,1.00,Run,0.164,0.164,0.4359,3.000
0.521,0.013,0.60,0.51,0.51,1.00,Run,0.167,0.167,0.4331,3.000
0.533,0.013,0.60,0.51,0.51,1.00,Run,0.170,0.170,0.4303,3.000
0.546,0.013,0.60,0.51,0.51,1.00,Run,0.172,0.172,0.4276,3.000
0.558,0.012,0.60,0.51,0.51,1.00,Run,0.175,0.175,0.4250,3.000
0.571,0.013,0.60,0.51,0.51,1.00,Run,0.178,0.178,0.4224,3.000
0.583,0.013,0.60,0.51,0.51,1.00,Run,0.180,0.180,0.4198,3.000
0.596,0.013,0.60,0.51,0.51,1.00,Run,0.183,0.183,0.4173,3.000
0.608,0.012,0.60,0.51,0.51,1.00,Run,0.185,0.185,0.4149,3.000
0.621,0.013,0.60,0.51,0.51,1.00,Run,0.188,0.188,0.4124,3.000
0.633,0.013,0.60,0.51,0.51,1.00,Run,0.190,0.190,0.4100,3.000
0.646,0.013,0.60,0.51,0.51,1.00,Run,0.192,0.192,0.4076,3.000
0.659,0.013,0.60,0.51,0.51,1.00,Run,0.195,0.195,0.4052,3.000
0.669,0.011,0.60,0.51,0.51,1.00,Run,0.197,0.197,0.4033,3.000
0.681,0.012,0.60,0.51,0.51,1.00,Run,0.199,0.199,0.4011,3.000
0.694,0.013,0.60,0.51,0.51,1.00,Run,0.201,0.201,0.3989,3.000
