t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.30,1.00,1.00,1.00,Run,0.000,0.000,0.3000,3.000
0.013,0.013,0.30,-0.91,-0.91,1.00,Run,-0.012,-0.012,0.3124,3.000
0.025,0.013,0.30,0.57,0.57,1.00,Run,-0.004,-0.004,0.3041,3.000
0.038,0.013,0.30,-0.00,-0.00,1.00,Run,-0.004,-0.004,0.3040,3.000
0.050,0.012,0.30,0.21,0.21,1.00,Run,-0.001,-0.001,0.3011,3.000
0.061,0.012,0.30,0.12,0.12,1.00,Run,0.000,0.000,0.2995,3.000
0.074,0.013,0.30,0.15,0.15,1.00,Run,0.002,0.002,0.2975,3.000
0.086,0.013,0.30,0.13,0.13,1.00,Run,0.004,0.004,0.2958,3.000
0.097,0.010,0.30,0.14,0.14,1.00,Run,0.006,0.006,0.2943,3.000
0.109,0.013,0.30,0.13,0.13,1.00,Run,0.007,0.007,0.2928,3.000
0.121,0.012,0.30,0.13,0.13,1.00,Run,0.009,0.009,0.2914,3.000
0.134,0.013,0.30,0.13,0.13,1.00,Run,0.010,0.010,0.2899,3.000
0.146,0.012,0.30,0.13,0.13,1.00,Run,0.011,0.011,0.2886,3.000
0.157,0.011,0.30,0.13,0.13,1.00,Run,0.012,0.012,0.2875,3.000
0.169,0.012,0.30,0.13,0.13,1.00,Run,0.014,0.014,0.2863,3.000
0.181,0.012,0.30,0.13,0.13,1.00,Run,0.015,0.015,0.2852,3.000
0.194,0.013,0.30,0.13,0.13,1.00,Run,0.016,0.016,0.2841,3.000
0.206,0.013,0.30,0.13,0.13,1.00,Run,0.017,0.017,0.2830,3.000
0.219,0.013,0.30,0.13,0.13,1.00,Run,0.018,0.018,0.2820,3.000
0.230,0.012,0.30,0.13,0.13,1.00,Run,0.019,0.019,0.2811,3.000
0.243,0.013,0.30,0.13,0.13,1.00,Run,0.020,0.020,0.2801,3.000
0.255,0.012,0.30,0.13,0.13,1.00,Run,0.021,0.021,0.2793,3.000
0.268,0.013,0.30,0.13,0.13,1.00,Run,0.022,0.022,0.2784,3.000
0.280,0.013,0.30,0.13,0.13,1.00,Run,0.022,0.022,0.2775,3.000
0.291,0.011,0.30,0.13,0.13,1.00,Run,0.023,0.023,0.2769,3.000
0.303,0.013,0.30,0.13,0.13,1.00,Run,0.024,0.024,0.2761,3.000
0.316,0.013,0.30,0.13,0.13,1.00,Run,0.025,0.025,0.2753,3.000
