t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.013,0.013,0.60,-1.00,-1.00,1.00,Run,-0.017,-0.017,0.6173,3.000
0.025,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5986,3.000
0.038,0.013,0.60,-0.77,-0.77,1.00,Run,-0.007,-0.007,0.6066,3.000
0.048,0.010,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5955,3.000
0.061,0.013,0.60,-0.40,-0.40,1.00,Run,0.000,0.000,0.5997,3.000
0.071,0.011,0.60,0.95,0.95,1.00,Run,0.009,0.009,0.5914,3.000
0.084,0.013,0.60,-0.14,-0.14,1.00,Run,0.007,0.007,0.5930,3.000
0.096,0.013,0.60,0.66,0.66,1.00,Run,0.014,0.014,0.5863,3.000
0.109,0.013,0.60,0.07,0.07,1.00,Run,0.014,0.014,0.5858,3.000
0.120,0.011,0.60,0.54,0.54,1.00,Run,0.019,0.019,0.5811,3.000
0.132,0.013,0.60,0.16,0.16,1.00,Run,0.020,0.020,0.5798,3.000
0.145,0.013,0.60,0.44,0.44,1.00,Run,0.024,0.024,0.5755,3.000
0.156,0.011,0.60,0.22,0.22,1.00,Run,0.026,0.026,0.5738,3.000
0.168,0.013,0.60,0.40,0.40,1.00,Run,0.030,0.030,0.5701,3.000
0.180,0.011,0.60,0.27,0.27,1.00,Run,0.032,0.032,0.5680,3.000
0.190,0.011,0.60,0.37,0.37,1.00,Run,0.035,0.035,0.5651,3.000
0.203,0.013,0.60,0.29,0.29,1.00,Run,0.037,0.037,0.5627,3.000
0.214,0.011,0.60,0.36,0.36,1.00,Run,0.040,0.040,0.5599,3.000
0.225,0.011,0.60,0.30,0.30,1.00,Run,0.042,0.042,0.5578,3.000
0.236,0.011,0.60,0.35,0.35,1.00,Run,0.045,0.045,0.5551,3.000
0.248,0.012,0.60,0.31,0.31,1.00,Run,0.047,0.047,0.5526,3.000
0.260,0.012,0.60,0.34,0.34,1.00,Run,0.050,0.050,0.5499,3.000
0.273,0.012,0.60,0.32,0.32,1.00,Run,0.053,0.053,0.5474,3.000
0.285,0.012,0.60,0.34,0.34,1.00,Run,0.055,0.055,0.5448,3.000
0.296,0.011,0.60,0.33,0.33,1.00,Run,0.057,0.057,0.5425,3.000
0.308,0.012,0.60,0.34,0.34,1.00,Run,0.060,0.060,0.5399,3.000
0.321,0.013,0.60,0.33,0.33,1.00,Run,0.063,0.063,0.5374,3.000
0.333,0.013,0.60,0.34,0.34,1.00,Run,0.065,0.065,0.5348,3.000
0.346,0.012,0.60,0.34,0.34,1.00,Run,0.068,0.068,0.5323,3.000
0.358,0.012,0.60,0.34,0.34,1.00,Run,0.070,0.070,0.5299,3.000
0.370,0.012,0.60,0.34,0.34,1.00,Run,0.072,0.072,0.5276,3.000
0.382,0.013,0.60,0.35,0.35,1.00,Run,0.075,0.075,0.5252,3.000
0.395,0.013,0.60,0.34,0.34,1.00,Run,0.077,0.077,0.5227,3.000
0.407,0.013,0.60,0.35,0.35,1.00,Run,0.080,0.080,0.5203,3.000
0.419,0.011,0.60,0.35,0.35,1.00,Run,0.082,0.082,0.5182,3.000
0.430,0.011,0.60,0.35,0.35,1.00,Run,0.084,0.084,0.5161,3.000
0.442,0.013,0.60,0.35,0.35,1.00,Run,0.086,0.086,0.5137,3.000
0.454,0.011,0.60,0.35,0.35,1.00,Run,0.088,0.088,0.5117,3.000
0.466,0.012,0.60,0.35,0.35,1.00,Run,0.091,0.091,0.5095,3.000
0.478,0.013,0.60,0.36,0.36,1.00,Run,0.093,0.093,0.5072,3.000
0.491,0.013,0.60,0.36,0.36,1.00,Run,0.095,0.095,0.5049,3.000
0.503,0.013,0.60,0.36,0.36,1.00,Run,0.097,0.097,0.5027,3.000
0.516,0.013,0.60,0.36,0.36,1.00,Run,0.100,0.100,0.5005,3.000
0.528,0.013,0.60,0.36,0.36,1.00,Run,0.102,0.102,0.4983,3.000
0.541,0.012,0.60,0.36,0.36,1.00,Run,0.104,0.104,0.4961,3.000
0.553,0.013,0.60,0.36,0.36,1.00,Run,0.106,0.106,0.4940,3.000
0.565,0.012,0.60,0.37,0.37,1.00,Run,0.108,0.108,0.4920,3.000
0.577,0.012,0.60,0.37,0.37,1.00,Run,0.110,0.110,0.4900,3.000
0.589,0.012,0.60,0.37,0.37,1.00,Run,0.112,0.112,0.4879,3.000
0.600,0.011,0.60,0.37,0.37,1.00,Run,0.114,0.114,0.4860,3.000
0.613,0.013,0.60,0.37,0.37,1.00,Run,0.116,0.116,0.4839,3.000
0.625,0.013,0.60,0.37,0.37,1.00,Run,0.118,0.118,0.4819,3.000
0.637,0.011,0.60,0.37,0.37,1.00,Run,0.120,0.120,0.4800,3.000
0.649,0.012,0.60,0.38,0.38,1.00,Run,0.122,0.122,0.4780,3.000
0.662,0.013,0.60,0.38,0.38,1.00,Run,0.124,0.124,0.4760,3.000
0.674,0.013,0.60,0.38,0.38,1.00,Run,0.126,0.126,0.4740,3.000
0.685,0.011,0.60,0.38,0.38,1.00,Run,0.128,0.128,0.4723,3.000
0.697,0.013,0.60,0.38,0.38,1.00,Run,0.130,0.130,0.4704,3.000
0.710,0.012,0.60,0.38,0.38,1.00,Run,0.132,0.132,0.4684,3.000
0.720,0.011,0.60,0.38,0.38,1.00,Run,0.133,0.133,0.4667,3.000
0.733,0.012,0.60,0.39,0.39,1.00,Run,0.135,0.135,0.4649,3.000
0.745,0.012,0.60,0.39,0.39,1.00,Run,0.137,0.137,0.4630,3.000
0.757,0.013,0.60,0.39,0.39,1.00,Run,0.139,0.139,0.4611,3.000
0.770,0.012,0.60,0.39,0.39,1.00,Run,0.141,0.141,0.4593,3.000
0.782,0.013,0.60,0.39,0.39,1.00,Run,0.143,0.143,0.4574,3.000
0.793,0.011,0.60,0.39,0.39,1.00,Run,0.144,0.144,0.4557,3.000
0.805,0.012,0.60,0.39,0.39,1.00,Run,0.146,0.146,0.4540,3.000
0.819,0.014,0.60,0.40,0.40,1.00,Run,0.148,0.148,0.4519,3.000
0.832,0.013,0.60,0.40,0.40,1.00,Run,0.150,0.150,0.4501,3.000
0.845,0.013,0.60,0.40,0.40,1.00,Run,0.152,0.152,0.4483,3.000
0.856,0.012,0.60,0.40,0.40,1.00,Run,0.153,0.153,0.4466,3.000
0.869,0.013,0.60,0.40,0.40,1.00,Run,0.155,0.155,0.4448,3.000
0.882,0.013,0.60,0.40,0.40,1.00,Run,0.157,0.157,0.4430,3.000
0.894,0.012,0.60,0.41,0.41,1.00,Run,0.159,0.159,0.4413,3.000
0.906,0.012,0.60,0.41,0.41,1.00,Run,0.160,0.160,0.4396,3.000
0.918,0.013,0.60,0.41,0.41,1.00,Run,0.162,0.162,0.4379,3.000
0.931,0.012,0.60,0.41,0.41,1.00,Run,0.164,0.164,0.4362,3.000
0.945,0.014,0.60,0.41,0.41,1.00,Run,0.166,0.166,0.4343,3.000
0.955,0.011,0.60,0.41,0.41,1.00,Run,0.167,0.167,0.4329,3.000
0.965,0.010,0.60,0.41,0.41,1.00,Run,0.168,0.168,0.4315,3.000
0.976,0.010,0.60,0.41,0.41,1.00,Run,0.170,0.170,0.4301,3.000
0.987,0.011,0.60,0.42,0.42,1.00,Run,0.171,0.171,0.4286,3.000
0.999,0.012,0.60,0.42,0.42,1.00,Run,0.173,0.173,0.4271,3.000
