t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,0.54,0.54,1.00,Run,0.000,0.000,0.6000,3.000
0.013,0.013,0.60,0.51,0.51,1.00,Run,0.005,0.005,0.5947,3.000
0.025,0.013,0.60,0.48,0.48,1.00,Run,0.010,0.010,0.5897,3.000
0.037,0.012,0.60,0.47,0.47,1.00,Run,0.015,0.015,0.5853,3.000
0.049,0.012,0.60,0.45,0.45,1.00,Run,0.019,0.019,0.5810,3.000
0.062,0.013,0.60,0.44,0.44,1.00,Run,0.023,0.023,0.5767,3.000
0.074,0.013,0.60,0.44,0.44,1.00,Run,0.028,0.028,0.5725,3.000
0.087,0.012,0.60,0.43,0.43,1.00,Run,0.032,0.032,0.5685,3.000
0.099,0.013,0.60,0.43,0.43,1.00,Run,0.035,0.035,0.5646,3.000
0.112,0.013,0.60,0.42,0.42,1.00,Run,0.039,0.039,0.5607,3.000
0.124,0.012,0.60,0.42,0.42,1.00,Run,0.043,0.043,0.5571,3.000
0.137,0.013,0.60,0.42,0.42,1.00,Run,0.047,0.047,0.5534,3.000
0.148,0.012,0.60,0.42,0.42,1.00,Run,0.050,0.050,0.5500,3.000
0.161,0.013,0.60,0.42,0.42,1.00,Run,0.054,0.054,0.5465,3.000
0.171,0.010,0.60,0.42,0.42,1.00,Run,0.056,0.056,0.5436,3.000
0.184,0.013,0.60,0.42,0.42,1.00,Run,0.060,0.060,0.5401,3.000
0.196,0.012,0.60,0.42,0.42,1.00,Run,0.063,0.063,0.5369,3.000
0.207,0.012,0.60,0.42,0.42,1.00,Run,0.066,0.066,0.5338,3.000
0.218,0.011,0.60,0.42,0.42,1.00,Run,0.069,0.069,0.5310,3.000
0.231,0.013,0.60,0.42,0.42,1.00,Run,0.072,0.072,0.5277,3.000
0.243,0.013,0.60,0.42,0.42,1.00,Run,0.075,0.075,0.5246,3.000
0.256,0.013,0.60,0.42,0.42,1.00,Run,0.079,0.079,0.5214,3.000
0.266,0.010,0.60,0.42,0.42,1.00,Run,0.081,0.081,0.5189,3.000
0.278,0.013,0.60,0.42,0.42,1.00,Run,0.084,0.084,0.5159,3.000
0.291,0.013,0.60,0.42,0.42,1.00,Run,0.087,0.087,0.5129,3.000
0.303,0.013,0.60,0.42,0.42,1.00,Run,0.090,0.090,0.5099,3.000
0.316,0.012,0.60,0.42,0.42,1.00,Run,0.093,0.093,0.5071,3.000
0.328,0.013,0.60,0.42,0.42,1.00,Run,0.096,0.096,0.5042,3.000
0.341,0.012,0.60,0.42,0.42,1.00,Run,0.099,0.099,0.5015,3.000
0.352,0.012,0.60,0.42,0.42,1.00,Run,0.101,0.101,0.4989,3.000
0.362,0.010,0.60,0.42,0.42,1.00,Run,0.103,0.103,0.4967,3.000
0.375,0.013,0.60,0.42,0.42,1.00,Run,0.106,0.106,0.4940,3.000
0.386,0.011,0.60,0.42,0.42,1.00,Run,0.108,0.108,0.4916,3.000
0.398,0.013,0.60,0.42,0.42,1.00,Run,0.111,0.111,0.4890,3.000
0.411,0.012,0.60,0.42,0.42,1.00,Run,0.113,0.113,0.4865,3.000
0.423,0.013,0.60,0.42,0.42,1.00,Run,0.116,0.116,0.4840,3.000
0.433,0.010,0.60,0.42,0.42,1.00,Run,0.118,0.118,0.4819,3.000
0.446,0.013,0.60,0.42,0.42,1.00,Run,0.121,0.121,0.4794,3.000
0.457,0.011,0.60,0.42,0.42,1.00,Run,0.123,0.123,0.4772,3.000
0.470,0.012,0.60,0.42,0.42,1.00,Run,0.125,0.125,0.4749,3.000
0.482,0.013,0.60,0.42,0.42,1.00,Run,0.128,0.128,0.4725,3.000
0.495,0.013,0.60,0.42,0.42,1.00,Run,0.130,0.130,0.4702,3.000
0.508,0.013,0.60,0.42,0.42,1.00,Run,0.132,0.132,0.4679,3.000
0.520,0.013,0.60,0.42,0.42,1.00,Run,0.134,0.134,0.4656,3.000
0.532,0.012,0.60,0.42,0.42,1.00,Run,0.136,0.136,0.4635,3.000
0.545,0.013,0.60,0.42,0.42,1.00,Run,0.139,0.139,0.4613,3.000
0.557,0.013,0.60,0.42,0.42,1.00,Run,0.141,0.141,0.4592,3.000
0.570,0.013,0.60,0.42,0.42,1.00,Run,0.143,0.143,0.4571,3.000
0.582,0.013,0.60,0.42,0.42,1.00,Run,0.145,0.145,0.4550,3.000
0.595,0.013,0.60,0.42,0.42,1.00,Run,0.147,0.147,0.4529,3.000
0.607,0.013,0.60,0.42,0.42,1.00,Run,0.149,0.149,0.4509,3.000
0.620,0.013,0.60,0.42,0.42,1.00,Run,0.151,0.151,0.4489,3.000
0.632,0.013,0.60,0.42,0.42,1.00,Run,0.153,0.153,0.4469,3.000
0.645,0.013,0.60,0.42,0.42,1.00,Run,0.155,0.155,0.4450,3.000
0.656,0.011,0.60,0.42,0.42,1.00,Run,0.157,0.157,0.4434,3.000
0.669,0.013,0.60,0.42,0.42,1.00,Run,0.159,0.159,0.4415,3.000
0.681,0.013,0.60,0.42,0.42,1.00,Run,0.160,0.160,0.4396,3.000
0.694,0.013,0.60,0.42,0.42,1.00,Run,0.162,0.162,0.4378,3.000
0.706,0.013,0.60,0.42,0.42,1.00,Run,0.164,0.164,0.4360,3.000
0.719,0.013,0.60,0.42,0.42,1.00,Run,0.166,0.166,0.4343,3.000
0.730,0.011,0.60,0.42,0.42,1.00,Run,0.167,0.167,0.4327,3.000
0.742,0.012,0.60,0.42,0.42,1.00,Run,0.169,0.169,0.4310,3.000
0.755,0.013,0.60,0.42,0.42,1.00,Run,0.171,0.171,0.4293,3.000
0.766,0.011,0.60,0.42,0.42,1.00,Run,0.172,0.172,0.4279,3.000
0.778,0.013,0.60,0.42,0.42,1.00,Run,0.174,0.174,0.4263,3.000
0.789,0.011,0.60,0.42,0.42,1.00,Run,0.175,0.175,0.4249,3.000
0.802,0.013,0.60,0.42,0.42,1.00,Run,0.177,0.177,0.4233,3.000
0.814,0.013,0.60,0.42,0.42,1.00,Run,0.178,0.178,0.4217,3.000
0.827,0.013,0.60,0.42,0.42,1.00,Run,0.180,0.180,0.4202,3.000
0.840,0.013,0.60,0.42,0.42,1.00,Run,0.181,0.181,0.4187,3.000
0.852,0.013,0.60,0.42,0.42,1.00,Run,0.183,0.183,0.4172,3.000
0.863,0.011,0.60,0.42,0.42,1.00,Run,0.184,0.184,0.4159,3.000
0.876,0.012,0.60,0.42,0.42,1.00,Run,0.186,0.186,0.4144,3.000
0.887,0.011,0.60,0.42,0.42,1.00,Run,0.187,0.187,0.4132,3.000
0.900,0.013,0.60,0.42,0.42,1.00,Run,0.188,0.188,0.4117,3.000
0.912,0.013,0.60,0.42,0.42,1.00,Run,0.190,0.190,0.4104,3.000
0.925,0.013,0.60,0.42,0.42,1.00,Run,0.191,0.191,0.4090,3.000
0.936,0.011,0.60,0.42,0.42,1.00,Run,0.192,0.192,0.4078,3.000
0.948,0.013,0.60,0.42,0.42,1.00,Run,0.193,0.193,0.4065,3.000
0.961,0.013,0.60,0.42,0.42,1.00,Run,0.195,0.195,0.4052,3.000
0.974,0.013,0.60,0.42,0.42,1.00,Run,0.196,0.196,0.4039,3.000
