t,dt,desired_v,left,right,distance,state,meas_left,meas_right,err,adapt_gain
0.000,0.000,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.6000,3.000
0.013,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6312,3.000
0.025,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5995,3.000
0.038,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6308,3.000
0.050,0.012,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5995,3.000
0.062,0.012,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6291,3.000
0.074,0.012,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5997,3.000
0.086,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6310,3.000
0.099,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5995,3.000
0.112,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6306,3.000
0.124,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5990,3.000
0.137,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6305,3.000
0.149,0.012,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5995,3.000
0.162,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6307,3.000
0.174,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5990,3.000
0.187,0.013,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6301,3.000
0.199,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5985,3.000
0.211,0.012,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6281,3.000
0.224,0.013,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5966,3.000
0.236,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6279,3.000
0.248,0.011,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5997,3.000
0.260,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6308,3.000
0.273,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5992,3.000
0.285,0.012,0.60,-1.00,-1.00,1.00,Run,-0.030,-0.030,0.6297,3.000
0.298,0.013,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5982,3.000
0.310,0.013,0.60,-1.00,-1.00,1.00,Run,-0.029,-0.029,0.6293,3.000
0.321,0.011,0.60,1.00,1.00,1.00,Run,-0.003,-0.003,0.6027,3.000
0.332,0.012,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6314,3.000
0.345,0.013,0.60,1.00,1.00,1.00,Run,0.000,0.000,0.5997,3.000
0.357,0.013,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6311,3.000
0.370,0.013,0.60,1.00,1.00,1.00,Run,0.001,0.001,0.5994,3.000
0.380,0.010,0.60,-1.00,-1.00,1.00,Run,-0.025,-0.025,0.6251,3.000
0.392,0.012,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5953,3.000
0.405,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6266,3.000
0.417,0.012,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5966,3.000
0.429,0.013,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6278,3.000
0.442,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5962,3.000
0.454,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6275,3.000
0.467,0.013,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5958,3.000
0.480,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6270,3.000
0.492,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5954,3.000
0.505,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6268,3.000
0.517,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5952,3.000
0.530,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6264,3.000
0.544,0.014,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5922,3.000
0.556,0.013,0.60,-1.00,-1.00,1.00,Run,-0.024,-0.024,0.6238,3.000
0.569,0.013,0.60,1.00,1.00,1.00,Run,0.008,0.008,0.5922,3.000
0.581,0.013,0.60,-1.00,-1.00,1.00,Run,-0.023,-0.023,0.6235,3.000
0.592,0.011,0.60,1.00,1.00,1.00,Run,0.004,0.004,0.5957,3.000
0.605,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6271,3.000
0.618,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5955,3.000
0.630,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6267,3.000
0.643,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5952,3.000
0.655,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6270,3.000
0.668,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5955,3.000
0.681,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6268,3.000
0.693,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5951,3.000
0.706,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6264,3.000
0.718,0.013,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5948,3.000
0.731,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6261,3.000
0.744,0.013,0.60,1.00,1.00,1.00,Run,0.006,0.006,0.5945,3.000
0.756,0.013,0.60,-1.00,-1.00,1.00,Run,-0.026,-0.026,0.6261,3.000
0.769,0.012,0.60,1.00,1.00,1.00,Run,0.005,0.005,0.5954,3.000
0.781,0.013,0.60,-1.00,-1.00,1.00,Run,-0.027,-0.027,0.6266,3.000
0.792,0.011,0.60,1.00,1.00,1.00,Run,0.002,0.002,0.5982,3.000
0.804,0.012,0.60,-1.00,-1.00,1.00,Run,-0.028,-0.028,0.6277,3.000
0.817,0.012,0.60,1.00,1.00,1.00,Run,0.003,0.003,0.5966,3.000
0.831,0.014,0.60,-1.00,-1.00,1.00,Run,-0.031,-0.031,0.6312,3.000
0.842,0.011,0.60,1.00,1.00,1.00,Run,-0.003,-0.003,0.6035,3.000
0.855,0.014,0.60,-1.00,-1.00,1.00,Run,-0.037,-0.037,0.6370,3.000
0.868,0.013,0.60,1.00,1.00,1.00,Run,-0.005,-0.005,0.6045,3.000
0.882,0.014,0.60,-1.00,-1.00,1.00,Run,-0.039,-0.039,0.6390,3.000
0.894,0.012,0.60,1.00,1.00,1.00,Run,-0.009,-0.009,0.6095,3.000
0.908,0.014,0.60,-1.00,-1.00,1.00,Run,-0.045,-0.045,0.6450,3.000
0.921,0.013,0.60,1.00,1.00,1.00,Run,-0.011,-0.011,0.6113,3.000
0.937,0.015,0.60,-1.00,-1.00,1.00,Run,-0.047,-0.047,0.6474,3.000
0.948,0.012,0.60,1.00,1.00,1.00,Run,-0.018,-0.018,0.6175,3.000
0.961,0.013,0.60,-1.00,-1.00,1.00,Run,-0.049,-0.049,0.6494,3.000
0.972,0.011,0.60,1.00,1.00,1.00,Run,-0.022,-0.022,0.6221,3.000
0.985,0.013,0.60,-1.00,-1.00,1.00,Run,-0.053,-0.053,0.6529,3.000
0.996,0.012,0.60,1.00,1.00,1.00,Run,-0.023,-0.023,0.6233,3.000
1.009,0.013,0.60,-1.00,-1.00,1.00,Run,-0.055,-0.055,0.6548,3.000
1.022,0.013,0.60,1.00,1.00,1.00,Run,-0.022,-0.022,0.6218,3.000
1.032,0.010,0.60,-1.00,-1.00,1.00,Run,-0.047,-0.047,0.6466,3.000
1.044,0.012,0.60,1.00,1.00,1.00,Run,-0.016,-0.016,0.6159,3.000
1.055,0.011,0.60,-1.00,-1.00,1.00,Run,-0.043,-0.043,0.6432,3.000
1.068,0.013,0.60,1.00,1.00,1.00,Run,-0.011,-0.011,0.6115,3.000
1.080,0.013,0.60,-1.00,-1.00,1.00,Run,-0.042,-0.042,0.6424,3.000
1.093,0.013,0.60,1.00,1.00,1.00,Run,-0.011,-0.011,0.6107,3.000
1.104,0.011,0.60,-1.00,-1.00,1.00,Run,-0.039,-0.039,0.6389,3.000
1.117,0.013,0.60,1.00,1.00,1.00,Run,-0.007,-0.007,0.6072,3.000
1.129,0.013,0.60,-1.00,-1.00,1.00,Run,-0.038,-0.038,0.6382,3.000
1.142,0.013,0.60,1.00,1.00,1.00,Run,-0.006,-0.006,0.6064,3.000
1.155,0.013,0.60,-1.00,-1.00,1.00,Run,-0.038,-0.038,0.6376,3.000
1.167,0.013,0.60,1.00,1.00,1.00,Run,-0.006,-0.006,0.6058,3.000
1.180,0.013,0.60,-1.00,-1.00,1.00,Run,-0.037,-0.037,0.6369,3.000
1.192,0.013,0.60,1.00,1.00,1.00,Run,-0.005,-0.005,0.6051,3.000
1.205,0.012,0.60,-1.00,-1.00,1.00,Run,-0.036,-0.036,0.6358,3.000
1.215,0.011,0.60,1.00,1.00,1.00,Run,-0.009,-0.009,0.6091,3.000
1.228,0.013,0.60,-1.00,-1.00,1.00,Run,-0.040,-0.040,0.6401,3.000
1.240,0.013,0.60,1.00,1.00,1.00,Run,-0.008,-0.008,0.6083,3.000
1.253,0.013,0.60,-1.00,-1.00,1.00,Run,-0.039,-0.039,0.6394,3.000
1.265,0.012,0.60,1.00,1.00,1.00,Run,-0.008,-0.008,0.6079,3.000
1.278,0.013,0.60,-1.00,-1.00,1.00,Run,-0.039,-0.039,0.6389,3.000
1.291,0.013,0.60,1.00,1.00,1.00,Run,-0.007,-0.007,0.6071,3.000
1.303,0.013,0.60,-1.00,-1.00,1.00,Run,-0.038,-0.038,0.6382,3.000
1.314,0.011,0.60,1.00,1.00,1.00,Run,-0.011,-0.011,0.6112,3.000
1.326,0.013,0.60,-1.00,-1.00,1.00,Run,-0.042,-0.042,0.6422,3.000
1.338,0.012,0.60,1.00,1.00,1.00,Run,-0.012,-0.012,0.6120,3.000
1.350,0.012,0.60,-1.00,-1.00,1.00,Run,-0.042,-0.042,0.6416,3.000
1.363,0.013,0.60,1.00,1.00,1.00,Run,-0.010,-0.010,0.6097,3.000
1.376,0.013,0.60,-1.00,-1.00,1.00,Run,-0.042,-0.042,0.6418,3.000
1.388,0.013,0.60,1.00,1.00,1.00,Run,-0.010,-0.010,0.6100,3.000
1.401,0.013,0.60,-1.00,-1.00,1.00,Run,-0.041,-0.041,0.6410,3.000
